I1(135deg) X DEG X DEG
1.9 0.00021887 60.563 0.4704 0.093751
1.8 0.00018311 61.563 0.4704 0.093751
1.7 0.0002079 60.649 0.47034 0.10156
1.6 0.00026178 56.024 0.47034 0.093751
1.5 0.00015926 64.516 0.47034 0.093751
1.4 0.00021029 60.399 0.47034 0.093751
1.3 0.00027228 53.117 0.47028 0.093751
1.2 0.00021601 58.024 0.47028 0.093751
1.1 0.00032663 39.946 0.47022 0.093751
1 0.00022221 54.407 0.47028 0.093751
0.9 0.00028563 43.133 0.47022 0.093751
0.8 0.0002718 49.821 0.47022 0.093751
0.7 0.00029564 46.102 0.47022 0.093751
0.6 0.00020456 54.102 0.47022 0.085938
0.5 0.000278 43.149 0.47009 0.078126
0.4 0.00026131 44.524 0.47009 0.078126
0.3 0.00024462 43.93 0.47003 0.078126
0.2 0.00023031 52.375 0.47003 0.078126
0.1 0.00022745 47.664 0.47003 0.078126
1.110223E-16 0.00027752 37.68 0.46997 0.078126
-0.1 0.00028181 44.344 0.46997 0.078126
-0.2 0.00032187 42.25 0.46991 0.078126
-0.3 0.00032234 44.758 0.46991 0.085938
-0.4 0.00025129 50.453 0.46991 0.085938
-0.5 -6.6281E-5 102.11 0.46979 0.085938
-0.6 -0.005476 176.46 0.46924 0.085938
-0.7 -0.0055762 176.58 0.46924 0.078126
-0.8 -0.0056773 176.42 0.46918 0.078126
-0.9 -0.0057035 176.94 0.46918 0.078126
-1 -0.0056563 176.77 0.46918 0.085938
-1.1 -0.0057607 176.7 0.46924 0.085938
-1.2 -0.0055609 177.18 0.46924 0.085938
-1.3 0.00043392 27.383 0.46979 0.085938
-1.4 0.00044203 30.867 0.46985 0.093751
-1.5 0.00046587 30.813 0.46985 0.093751
-1.6 0.0005455 27.461 0.46979 0.085938
-1.7 0.00054789 28.602 0.46979 0.085938
-1.8 0.00049305 31.18 0.46979 0.078126
-1.9 0.0004859 24.664 0.46973 0.078126
-2 0.00050021 29.711 0.46973 0.078126
