I1(135deg) X DEG X DEG
-2 -7.3433E-5 -126.25 0.46039 0.015625
-1.9 5.2452E-5 -44.516 0.46027 0.0078126
-1.8 -2.6703E-5 -105.21 0.46033 0.0078126
-1.7 -8.3924E-5 -146.36 0.46033 0.015625
-1.6 -2.9087E-5 -124.34 0.46033 0.015625
-1.5 -5.8174E-5 -107.99 0.46021 0
-1.4 6.8665E-5 -19.43 0.46027 0.015625
-1.3 -9.8229E-5 -149.15 0.46033 0.015625
-1.2 -7.8202E-5 -161.65 0.46033 0.0078126
-1.1 -0.00016642 -144.65 0.46027 0.015625
-1 -5.7221E-6 -142.85 0.46021 0.015625
-0.9 -6.1512E-5 -155.02 0.46027 0.023438
-0.8 -0.00011873 -132.86 0.46021 0.015625
-0.7 -0.00010967 -170.45 0.46027 0.023438
-0.6 -0.00022602 -160.2 0.46027 0.015625
-0.5 -1.9074E-5 -98.493 0.46002 0.015625
-0.4 -0.0002017 -146.41 0.46015 0.015625
-0.3 -7.4864E-5 -160.84 0.46015 0.023438
-0.2 -0.00011444 -145.77 0.46002 0.015625
-0.1 -0.00015259 -136.63 0.45996 0.015625
1.110223E-16 -0.00032997 -156.66 0.46002 0.015625
0.1 -0.00046444 -164.44 0.46009 0.023438
0.2 -0.00029421 -164.41 0.45996 0.015625
0.3 -0.0002656 -171.99 0.4599 0.015625
0.4 -0.00029087 -152.52 0.45984 0.015625
0.5 -0.00042677 -162.3 0.45996 0.015625
0.6 -0.00023174 -149.83 0.46125 0.0078126
0.7 -0.0001688 -148.75 0.46118 0
0.8 -0.0001154 -142.41 0.46125 0.0078126
0.9 6.8665E-5 -58.875 0.46118 0.0078126
1 0.00011444 -19.219 0.46118 0.0078126
1.1 0.00020695 -24.445 0.46112 0
1.2 0.0001483 -21.164 0.46118 0.015625
1.3 -0.00022936 -155.16 0.45966 0.0078126
1.4 -0.00023937 -156.63 0.45966 0.0078126
1.5 -0.00017977 -167.34 0.4596 0.015625
1.6 -0.0002451 -159.28 0.4596 0.015625
1.7 -0.00023556 -168.47 0.4596 0.015625
1.8 -0.00021649 -170.88 0.4596 0.023438
1.9 -0.00024843 -158.57 0.4596 0.015625
