I1(135deg) X DEG X DEG
-2 0.00019407 -78.641 0.47644 0.14844
-1.9 0.0001421 -81.641 0.47638 0.14063
-1.8 8.297E-5 -85.219 0.47638 0.14844
-1.7 0.0001111 -83.204 0.47638 0.14844
-1.6 0.00012732 -82.571 0.47638 0.14844
-1.5 6.2466E-5 -86.305 0.47632 0.14844
-1.4 0.00020695 -78.665 0.47632 0.14844
-1.3 0.00018024 -79.141 0.47632 0.14844
-1.2 0.00011396 -83.758 0.47632 0.14844
-1.1 0.00020218 -78.376 0.47632 0.14844
-1 0.00022841 -76.641 0.47626 0.14844
-0.9 0.00012064 -82.93 0.4762 0.14844
-0.8 0.00025034 -75.438 0.47626 0.15625
-0.7 0.00024653 -76.368 0.47614 0.14844
-0.6 0.00030422 -71.571 0.4762 0.15625
-0.5 0.00029421 -73.258 0.47614 0.14844
-0.4 0.00030327 -72.165 0.47608 0.15625
-0.3 0.00020886 -77.876 0.47602 0.14844
-0.2 0.0002532 -74.805 0.47602 0.14844
-0.1 0.0002141 -78.227 0.47602 0.14844
1.110223E-16 0.00031233 -72.274 0.47595 0.15625
0.1 0.00023461 -76.079 0.47589 0.14844
0.2 0.00021553 -77.946 0.47589 0.14844
0.3 0.00020027 -79.336 0.47583 0.14844
0.4 0.00026465 -75.907 0.47577 0.14844
0.5 1.5259E-5 -89.251 0.47571 0.14844
0.6 -0.0029597 -161.86 0.47455 0.14844
0.7 -0.0031157 -162.71 0.47449 0.14844
0.8 -0.0032048 -162.82 0.47443 0.15625
0.9 -0.0032597 -164.55 0.47443 0.15625
1 -0.003335 -164.16 0.47443 0.15625
1.1 -0.003366 -164.1 0.47443 0.15625
1.2 -0.0033059 -165.17 0.47443 0.15625
1.3 0.00021029 -76.133 0.47559 0.15625
1.4 0.00012255 -82.524 0.47553 0.15625
1.5 0.00014162 -82.282 0.47547 0.15625
1.6 9.8229E-5 -84.305 0.47541 0.15625
1.7 0.0001111 -83.391 0.47541 0.15625
1.8 0.00012922 -82.165 0.47541 0.15625
1.9 0.00012636 -82.047 0.47534 0.14844
