I1(135deg) X DEG X DEG
1.9 2.5749E-5 -87.563 0.45514 0.046875
1.8 0.00013018 -75.219 0.45514 0.054688
1.7 4.4823E-5 -85.563 0.45514 0.054688
1.6 -1.955E-5 -92.126 0.4552 0.054688
1.5 6.5804E-5 -83.657 0.45508 0.046875
1.4 2.8134E-5 -86.821 0.45508 0.046875
1.3 9.1076E-5 -80.422 0.45502 0.046875
1.2 8.0586E-5 -82.188 0.45496 0.046875
1.1 5.8174E-5 -84.094 0.45496 0.046875
1 4.2439E-5 -86.399 0.45496 0.046875
0.9 2.5273E-5 -87.383 0.45496 0.046875
0.8 0.00010157 -78.485 0.4549 0.046875
0.7 7.0572E-5 -81.766 0.4549 0.046875
0.6 1.9074E-5 -88.11 0.45484 0.046875
0.5 0.00011587 -79.547 0.45477 0.039063
0.4 5.8174E-5 -84.407 0.45477 0.046875
0.3 3.8624E-5 -86.204 0.45477 0.046875
0.2 3.9578E-5 -86.688 0.45471 0.039063
0.1 0.00013495 -76.399 0.45471 0.039063
1.110223E-16 4.6253E-5 -85.18 0.45471 0.03125
-0.1 0.00010061 -80.532 0.45459 0.039063
-0.2 6.8665E-5 -83.063 0.45459 0.039063
-0.3 8.9646E-5 -81.266 0.45459 0.039063
-0.4 0.00022888 -67.727 0.45459 0.03125
-0.5 0.00054694 -47.516 0.45459 0.03125
-0.6 0.0059419 -5.6953 0.4552 0.03125
-0.7 0.006135 -5.7969 0.45514 0.03125
-0.8 0.0060668 -6.4688 0.45514 0.03125
-0.9 0.0061541 -6.4688 0.45508 0.03125
-1 0.0061365 -6.5938 0.45496 0.039063
-1.1 0.0061894 -5.961 0.45502 0.039063
-1.2 0.0060797 -5.5 0.45496 0.03125
-1.3 0.00012827 -76.188 0.45429 0.03125
-1.4 -2.0027E-5 -91.594 0.45429 0.03125
-1.5 3.9101E-5 -86.922 0.45416 0.03125
-1.6 0.00011253 -77.836 0.45423 0.03125
-1.7 5.4837E-5 -84.094 0.45423 0.03125
-1.8 6.2943E-5 -84.274 0.45416 0.03125
-1.9 0.00010491 -80.094 0.45416 0.039063
-2 -1.812E-5 -91.883 0.45423 0.03125
