I1(135deg) X DEG X DEG
-2 0.00010061 -86.836 0.48169 0.17969
-1.9 0.00017548 -84.329 0.48163 0.17969
-1.8 0.00013638 -85.68 0.48163 0.17969
-1.7 0.00015688 -85.001 0.48163 0.17969
-1.6 0.00016689 -84.563 0.48157 0.17969
-1.5 0.00013828 -85.563 0.48151 0.17969
-1.4 0.00019598 -83.508 0.48157 0.16406
-1.3 3.9101E-5 -88.797 0.48139 0.16406
-1.2 0.00016165 -84.922 0.48145 0.16406
-1.1 0.00025892 -81.899 0.48145 0.16406
-1 0.00027275 -81.102 0.48145 0.16406
-0.9 0.00027752 -80.876 0.48139 0.17188
-0.8 0.00035811 -78.344 0.48139 0.17188
-0.7 0.00029135 -80.836 0.48132 0.16406
-0.6 0.00032044 -79.954 0.48132 0.16406
-0.5 0.00027991 -81.313 0.48132 0.16406
-0.4 0.00037956 -77.688 0.48126 0.16406
-0.3 0.00031424 -80.149 0.4812 0.15625
-0.2 0.00039625 -77.282 0.4812 0.16406
-0.1 0.00027609 -81.571 0.4812 0.16406
1.110223E-16 0.00048638 -74.454 0.48126 0.16406
0.1 0.00044394 -76.618 0.4812 0.16406
0.2 0.00048161 -74.766 0.4812 0.16406
0.3 0.0005169 -74.126 0.48114 0.16406
0.4 0.00044489 -76.751 0.48108 0.16406
0.5 0.00050402 -74.297 0.48096 0.16406
0.6 0.00055743 -72.954 0.47962 0.16406
0.7 0.00057221 -72.321 0.47956 0.16406
0.8 0.00052357 -73.43 0.47949 0.17188
0.9 0.00050068 -73.102 0.47956 0.17188
1 0.00038767 -77.274 0.47949 0.16406
1.1 0.0003109 -79.969 0.47943 0.15625
1.2 0.0001812 -84.141 0.47943 0.16406
1.3 0.0003953 -77.797 0.48078 0.14844
1.4 0.0004282 -76.829 0.48072 0.15625
1.5 0.00057841 -71.321 0.48078 0.16406
1.6 0.00051356 -74.227 0.48065 0.16406
1.7 0.00043392 -76.469 0.48065 0.15625
1.8 0.00044298 -75.797 0.48059 0.15625
1.9 0.00036907 -78.626 0.48053 0.15625
