I1(135deg) X DEG X DEG
1.9 3.9578E-5 -87.571 0.4751 0.14844
1.8 8.9169E-5 -84.274 0.4751 0.15625
1.7 9.06E-5 -84.415 0.47504 0.15625
1.6 0.00015688 -80.141 0.47504 0.15625
1.5 8.0109E-5 -85.071 0.47504 0.15625
1.4 5.6744E-5 -86.735 0.47498 0.15625
1.3 0.00012445 -82.204 0.47498 0.15625
1.2 0.00021458 -75.922 0.47498 0.17188
1.1 0.00019836 -76.649 0.47498 0.16406
1 0.00018358 -78.352 0.47492 0.16406
0.9 0.00016832 -78.946 0.47492 0.16406
0.8 9.5368E-5 -84.524 0.47479 0.15625
0.7 0.00018024 -78.251 0.47486 0.16406
0.6 0.00010872 -83.172 0.47479 0.15625
0.5 0.00018024 -79.079 0.47479 0.16406
0.4 0.00015926 -80.016 0.47473 0.15625
0.3 0.00014782 -81.211 0.47473 0.16406
0.2 0.00017738 -78.477 0.47473 0.15625
0.1 0.00017166 -80.297 0.47467 0.15625
1.110223E-16 0.0002842 -73.024 0.47467 0.16406
-0.1 0.00017405 -79.485 0.47461 0.17188
-0.2 0.00026083 -72.993 0.47461 0.15625
-0.3 0.00022125 -77.454 0.47449 0.15625
-0.4 0.00019789 -77.766 0.47449 0.15625
-0.5 -1.4305E-6 -90.282 0.47437 0.15625
-0.6 -0.0031595 -164.24 0.47333 0.16406
-0.7 -0.003315 -166.32 0.47327 0.16406
-0.8 -0.0035172 -164.71 0.47321 0.15625
-0.9 -0.0034747 -165.63 0.47327 0.15625
-1 -0.0035534 -165.84 0.47321 0.15625
-1.1 -0.0036516 -165.6 0.47321 0.14844
-1.2 -0.0035687 -165.58 0.47321 0.14844
-1.3 0.00012159 -82.227 0.47443 0.16406
-1.4 8.3924E-5 -84.86 0.47437 0.16406
-1.5 7.9632E-5 -84.977 0.47437 0.15625
-1.6 0.00013447 -81.321 0.47437 0.15625
-1.7 0.00014067 -81.258 0.47437 0.16406
-1.8 4.6253E-5 -86.993 0.47437 0.15625
-1.9 2.0981E-5 -88.649 0.47431 0.15625
-2 -3.9101E-5 -92.149 0.47425 0.16406
