I1(135deg) X DEG X DEG
-2 7.5341E-5 -86.399 0.50428 0.093751
-1.9 -7.8202E-5 -93.383 0.50428 0.085938
-1.8 5.7698E-5 -87.43 0.50415 0.093751
-1.7 9.2984E-5 -85.336 0.50409 0.078126
-1.6 1.955E-5 -89.188 0.50409 0.085938
-1.5 0.00031328 -74.532 0.50403 0.070313
-1.4 0.0001235 -84.211 0.50403 0.085938
-1.3 0.000278 -76.063 0.50403 0.070313
-1.2 0.00010872 -84.821 0.50403 0.078126
-1.1 0.00013256 -83.704 0.50409 0.085938
-1 5.1975E-5 -87.461 0.50403 0.070313
-0.9 4.8161E-5 -87.86 0.50409 0.085938
-0.8 0.00014401 -83.063 0.50403 0.085938
-0.7 0.00025082 -76.961 0.50403 0.078126
-0.6 0.00014162 -83.711 0.50391 0.078126
-0.5 4.8161E-5 -87.938 0.50391 0.085938
-0.4 0.0001812 -81.922 0.50385 0.085938
-0.3 3.8147E-5 -88.063 0.50385 0.078126
-0.2 3.1472E-5 -88.469 0.50379 0.085938
-0.1 0.00011635 -84.688 0.50379 0.078126
1.110223E-16 7.1526E-6 -89.735 0.50367 0.078126
0.1 3.2902E-5 -88.493 0.50367 0.085938
0.2 0.00011492 -85.157 0.5036 0.093751
0.3 0.00018931 -82.126 0.5036 0.085938
0.4 7.0572E-5 -86.844 0.50354 0.085938
0.5 0.00053931 -66.024 0.5036 0.085938
0.6 0.0064807 -11.953 0.50348 0.085938
0.7 0.0068221 -10.195 0.50354 0.093751
0.8 0.0067511 -10.617 0.50348 0.093751
0.9 0.0068369 -11.094 0.50336 0.10156
1 0.0066991 -11.211 0.50336 0.093751
1.1 0.0067625 -10.844 0.50324 0.093751
1.2 0.0065475 -11.547 0.50318 0.093751
1.3 0.00042057 -72.438 0.5033 0.093751
1.4 0.00041008 -71.696 0.50324 0.093751
1.5 0.00029612 -76.79 0.50324 0.085938
1.6 0.00022411 -80.157 0.50318 0.085938
1.7 0.00028086 -77.266 0.50324 0.10156
1.8 0.00024414 -79.047 0.50324 0.10156
1.9 0.0003562 -73.11 0.50324 0.093751
