I1(135deg) X DEG X DEG
-2 -6.6758E-5 117.58 0.46192 0
-1.9 -8.5354E-5 125.45 0.46179 -0.0078126
-1.8 -8.1063E-6 100.59 0.46173 0
-1.7 -0.00028801 171.98 0.46179 0
-1.6 -0.00016642 151.92 0.46173 -0.0078126
-1.5 -4.8161E-5 128.16 0.46167 0
-1.4 -0.0001235 144.52 0.46167 -0.0078126
-1.3 -0.00016356 -170.38 0.46161 -0.0078126
-1.2 -0.00037241 164.66 0.46173 0
-1.1 -0.00023079 159.88 0.46161 -0.0078126
-1 -0.00018024 149.74 0.46161 0
-0.9 -0.00035668 179.41 0.46161 0
-0.8 -0.00025273 166.37 0.46155 0
-0.7 -0.00029898 167.04 0.46155 0
-0.6 -0.00026226 159.58 0.46155 0
-0.5 -0.00020313 146.91 0.46155 0
-0.4 -0.00027228 156.56 0.46143 0
-0.3 -0.00037337 171.68 0.46149 0
-0.2 -0.00020933 142.43 0.46143 0
-0.1 -0.00021792 149.68 0.46131 0
1.110223E-16 -0.0003376 170.17 0.46137 -0.0078126
0.1 -0.00023508 162.9 0.46131 0
0.2 -0.0003748 159.36 0.46137 0
0.3 -0.00028801 150.73 0.46125 -0.0078126
0.4 -0.00036955 162.56 0.46131 -0.0078126
0.5 -0.0006733 167.63 0.46137 -0.0078126
0.6 -0.0036469 177.95 0.4624 -0.0078126
0.7 -0.0036802 178.55 0.4624 -0.015625
0.8 -0.0035606 176.97 0.4624 -0.0078126
0.9 -0.0036001 178 0.46247 -0.015625
1 -0.0034757 178.01 0.4624 -0.023438
1.1 -0.0034886 177.77 0.46247 -0.023438
1.2 -0.0035014 178.16 0.4624 -0.023438
1.3 -0.00020695 131.2 0.46112 -0.015625
1.4 -0.00032902 179.06 0.46106 -0.015625
1.5 -0.00023985 150.85 0.461 -0.015625
1.6 -0.00028134 164.73 0.461 -0.0078126
1.7 -0.00022268 150.27 0.461 -0.0078126
1.8 -0.00026512 172.74 0.46094 -0.015625
1.9 -0.00027943 167.73 0.461 -0.015625
