I1(135deg) X DEG X DEG
1.9 0.00011063 -85.766 0.48499 0.15625
1.8 4.8638E-5 -88.297 0.48487 0.14844
1.7 0.0001173 -85.922 0.48493 0.15625
1.6 8.297E-5 -87.243 0.4848 0.14844
1.5 7.4387E-5 -87.399 0.4848 0.15625
1.4 0.0001111 -86.118 0.4848 0.14844
1.3 6.2943E-5 -87.883 0.4848 0.14844
1.2 7.9632E-5 -87.235 0.48474 0.14844
1.1 0.00014782 -84.758 0.48474 0.15625
1 3.9578E-5 -88.571 0.48468 0.14844
0.9 0.00014162 -84.954 0.48474 0.14844
0.8 0.00011253 -85.993 0.48468 0.14844
0.7 0.00013113 -85.36 0.48468 0.15625
0.6 0.0001502 -84.782 0.48462 0.15625
0.5 0.00021029 -82.274 0.48462 0.15625
0.4 9.3461E-5 -86.766 0.4845 0.14844
0.3 0.00012016 -86.008 0.48444 0.14844
0.2 8.6785E-5 -86.899 0.48444 0.14844
0.1 0.00013828 -85.235 0.48438 0.14844
1.110223E-16 0.00016213 -84.477 0.48438 0.14844
-0.1 0.00026036 -81.172 0.48438 0.16406
-0.2 0.00021696 -82.251 0.48444 0.16406
-0.3 0.00026226 -80.547 0.48444 0.16406
-0.4 0.00038862 -76.36 0.48438 0.16406
-0.5 0.00058365 -69.743 0.48426 0.16406
-0.6 0.0033851 -24.516 0.48309 0.16406
-0.7 0.0032621 -26.406 0.48297 0.15625
-0.8 0.0032892 -25.32 0.48297 0.15625
-0.9 0.0031672 -27.57 0.48291 0.16406
-1 0.0030799 -27.985 0.48279 0.15625
-1.1 0.0030723 -26.36 0.48291 0.15625
-1.2 0.0028386 -30.297 0.48279 0.15625
-1.3 -2.6703E-5 -90.79 0.48413 0.14844
-1.4 2.1935E-5 -89.329 0.48413 0.15625
-1.5 3.8147E-6 -89.79 0.48401 0.14844
-1.6 -0.00010157 -93.563 0.48401 0.14844
-1.7 -9.8706E-5 -93.508 0.48407 0.14844
-1.8 -7.0572E-5 -92.665 0.48407 0.14844
-1.9 -2.2412E-5 -90.868 0.48407 0.14844
-2 5.9605E-5 -87.641 0.48407 0.15625
