I1(135deg) X DEG X DEG
-2 3.624E-5 -88.727 0.49073 0.14844
-1.9 0.00014353 -84.508 0.49073 0.13281
-1.8 -1.955E-5 -90.711 0.49066 0.14063
-1.7 3.3379E-6 -89.868 0.4906 0.14844
-1.6 4.4346E-5 -88.438 0.49066 0.14063
-1.5 0.00011349 -86.032 0.4906 0.14063
-1.4 8.8692E-5 -86.899 0.4906 0.14063
-1.3 0.00011921 -85.774 0.4906 0.14844
-1.2 3.9578E-5 -88.586 0.4906 0.13281
-1.1 7.7248E-5 -87.446 0.49048 0.13281
-1 0.00012064 -85.868 0.49054 0.14844
-0.9 0.00014496 -84.844 0.49054 0.13281
-0.8 0.00010967 -86.344 0.49048 0.13281
-0.7 9.7275E-5 -86.579 0.49048 0.14844
-0.6 9.2984E-5 -86.805 0.49036 0.13281
-0.5 0.00012398 -85.727 0.49036 0.13281
-0.4 0.00013113 -85.727 0.4903 0.13281
-0.3 -9.4414E-5 -92.993 0.49024 0.125
-0.2 -0.00012016 -93.774 0.49024 0.125
-0.1 4.9114E-5 -88.399 0.49024 0.125
1.110223E-16 9.5368E-5 -86.735 0.49024 0.13281
0.1 -9.7752E-5 -92.946 0.49011 0.125
0.2 6.1989E-5 -87.844 0.49024 0.13281
0.3 0.00022268 -81.922 0.49018 0.13281
0.4 0.00020266 -82.836 0.49018 0.13281
0.5 0.00053406 -72.813 0.49005 0.13281
0.6 0.005744 -15.859 0.48938 0.13281
0.7 0.0058842 -15.758 0.48926 0.14063
0.8 0.0058761 -15.703 0.4892 0.14063
0.9 0.0057741 -16.461 0.4892 0.14063
1 0.0057459 -16.656 0.48914 0.14063
1.1 0.0058503 -14.555 0.4892 0.14844
1.2 0.0056277 -16.586 0.48914 0.14063
1.3 0.00042963 -75.532 0.48993 0.14063
1.4 0.00036717 -77.188 0.48987 0.14063
1.5 0.00027418 -80.829 0.48987 0.14063
1.6 0.00027657 -80.68 0.48993 0.14844
1.7 0.00025225 -81.383 0.48993 0.14844
1.8 0.00029421 -79.727 0.48987 0.14844
1.9 0.00027323 -80.696 0.48981 0.14844
