I1(135deg) X DEG X DEG
-2 0.00011063 -52.172 0.45868 0.085938
-1.9 8.297E-5 -61.524 0.45868 0.085938
-1.8 2.3842E-6 -89.204 0.45868 0.085938
-1.7 4.2439E-5 -77.938 0.45856 0.085938
-1.6 8.5831E-6 -85.977 0.45856 0.085938
-1.5 4.2916E-5 -76.813 0.45856 0.085938
-1.4 -1.6213E-5 -92.704 0.45856 0.085938
-1.3 2.3365E-5 -82.813 0.45856 0.093751
-1.2 7.2003E-5 -65.336 0.4585 0.093751
-1.1 -7.6294E-5 -107.13 0.4585 0.093751
-1 1.2398E-5 -86.938 0.4585 0.085938
-0.9 0 -89.524 0.45844 0.085938
-0.8 5.2929E-5 -74.086 0.45838 0.085938
-0.7 -4.5777E-5 -100.23 0.45838 0.085938
-0.6 1.4305E-5 -85.735 0.45838 0.085938
-0.5 4.7684E-7 -87.766 0.45838 0.085938
-0.4 -3.3379E-5 -100.63 0.45832 0.085938
-0.3 -9.9183E-5 -118.7 0.45838 0.085938
-0.2 -7.6771E-5 -109.23 0.45832 0.085938
-0.1 -4.1962E-5 -100.64 0.45825 0.085938
1.110223E-16 -0.00018406 -127.12 0.45832 0.085938
0.1 -9.6798E-5 -114.09 0.45825 0.078126
0.2 -9.0123E-5 -118.48 0.45819 0.078126
0.3 -8.2493E-5 -106.68 0.45813 0.078126
0.4 -4.1485E-5 -100.43 0.45813 0.070313
0.5 0.0001111 -64.305 0.45819 0.070313
0.6 0.0032802 -6.3438 0.45929 0.070313
0.7 0.0035186 -5.1407 0.45923 0.070313
0.8 0.003624 -4.3985 0.45923 0.070313
0.9 0.0037394 -3.8906 0.45917 0.070313
1 0.0037532 -4.4688 0.45911 0.070313
1.1 0.0038705 -4.0703 0.45911 0.070313
1.2 0.0038352 -3.9844 0.45905 0.070313
1.3 -2.0027E-5 -94.133 0.45795 0.070313
1.4 3.1948E-5 -81.922 0.45789 0.078126
1.5 7.7248E-5 -74.399 0.45777 0.070313
1.6 4.8638E-5 -80.297 0.45783 0.070313
1.7 3.9578E-5 -79.782 0.45783 0.085938
1.8 3.624E-5 -83.04 0.4577 0.078126
1.9 0.00013208 -55.008 0.4577 0.085938
