I1(135deg) X DEG X DEG
-2 -0.00011921 -94.172 0.48615 0.15625
-1.9 -0.00015593 -95.266 0.48615 0.15625
-1.8 -6.485E-5 -92.29 0.48615 0.17188
-1.7 -0.00013781 -94.665 0.48602 0.16406
-1.6 -7.7725E-5 -92.641 0.48596 0.15625
-1.5 3.7194E-5 -88.727 0.48596 0.15625
-1.4 -0.0001092 -93.836 0.48602 0.15625
-1.3 -8.4401E-5 -92.836 0.48596 0.17188
-1.2 -7.0572E-5 -92.493 0.48596 0.15625
-1.1 -8.1063E-6 -90.188 0.48596 0.16406
-1 -6.2466E-5 -92.29 0.4859 0.15625
-0.9 -6.2943E-5 -92.266 0.4859 0.17188
-0.8 3.8147E-6 -89.805 0.48584 0.16406
-0.7 -5.1022E-5 -91.868 0.4859 0.17188
-0.6 1.7643E-5 -89.485 0.48584 0.16406
-0.5 4.5777E-5 -88.438 0.48584 0.15625
-0.4 2.1935E-5 -89.165 0.48578 0.15625
-0.3 2.4319E-5 -89.157 0.48578 0.15625
-0.2 2.8134E-5 -88.985 0.48578 0.15625
-0.1 -7.1526E-6 -90.196 0.48566 0.14844
1.110223E-16 -1.8597E-5 -90.672 0.48566 0.14844
0.1 -2.718E-5 -90.915 0.48566 0.15625
0.2 5.6744E-5 -88.055 0.48566 0.15625
0.3 5.3883E-5 -88.086 0.4856 0.14844
0.4 4.2439E-5 -88.547 0.4856 0.14844
0.5 0.00030661 -79.079 0.48548 0.14844
0.6 0.0033665 -26.344 0.48432 0.14844
0.7 0.003377 -26.844 0.48419 0.15625
0.8 0.0033288 -25.711 0.48413 0.14844
0.9 0.0031867 -27.305 0.48407 0.14844
1 0.0030704 -29.383 0.48401 0.14844
1.1 0.0031185 -27.805 0.48407 0.14844
1.2 0.0030456 -28.758 0.48401 0.14844
1.3 0.00019598 -82.696 0.48535 0.14844
1.4 7.4864E-5 -87.54 0.48523 0.15625
1.5 1.5736E-5 -89.508 0.48523 0.14844
1.6 0.00011396 -85.93 0.48529 0.14844
1.7 0.0002017 -82.672 0.48523 0.14844
1.8 0.000175 -83.735 0.48523 0.14844
1.9 6.485E-5 -87.821 0.48517 0.14844
