I1(135deg) X DEG X DEG
-2 -3.8147E-6 -90.501 0.46424 0.03125
-1.9 -0.00011158 -99.946 0.46424 0.03125
-1.8 -7.8679E-5 -97.102 0.46417 0.03125
-1.7 0.00019312 -72.461 0.46411 0.03125
-1.6 -0.00024891 -111.38 0.46417 0.03125
-1.5 -0.00012636 -101.32 0.46417 0.03125
-1.4 -1.1444E-5 -91.336 0.46411 0.03125
-1.3 -0.0001173 -100.7 0.46411 0.03125
-1.2 -0.00021935 -108.89 0.46411 0.03125
-1.1 -0.00033236 -116.06 0.46411 0.03125
-1 -0.00033617 -116.37 0.46411 0.03125
-0.9 -0.00029135 -112.83 0.46399 0.023438
-0.8 -0.00018501 -106.02 0.46399 0.023438
-0.7 -0.00028324 -112.64 0.46393 0.023438
-0.6 -0.00014258 -102.47 0.46393 0.023438
-0.5 -0.00028992 -113.46 0.46393 0.023438
-0.4 -0.00023937 -109.19 0.46393 0.023438
-0.3 -0.00032044 -115.39 0.46393 0.03125
-0.2 -0.0002327 -109.1 0.46387 0.023438
-0.1 -0.0001545 -103.14 0.46381 0.023438
1.110223E-16 3.624E-5 -86.149 0.46375 0.03125
0.1 -0.00019884 -106.3 0.46381 0.03125
0.2 -0.00029421 -112.98 0.46381 0.03125
0.3 -0.00014782 -102.73 0.46375 0.023438
0.4 -0.00029707 -113.7 0.46375 0.023438
0.5 -0.00084305 -139.91 0.46381 0.03125
0.6 -0.0062118 -173.67 0.46448 0.023438
0.7 -0.0062313 -173.77 0.46448 0.023438
0.8 -0.0062037 -173.72 0.46448 0.023438
0.9 -0.0061107 -173.79 0.46448 0.023438
1 -0.0059519 -173.81 0.46436 0.015625
1.1 -0.0059133 -173.65 0.46436 0.015625
1.2 -0.0057845 -173.54 0.46436 0.015625
1.3 -0.00016976 -103.1 0.4635 0.023438
1.4 -0.00018644 -104.23 0.46356 0.023438
1.5 -5.436E-5 -94.469 0.4635 0.023438
1.6 8.9646E-5 -82.438 0.46344 0.023438
1.7 -0.00017691 -103.16 0.46344 0.03125
1.8 -0.00017262 -102.99 0.46344 0.023438
1.9 -0.00016642 -102.89 0.46344 0.023438
