I1(135deg) X DEG X DEG
-2 3.9578E-5 84.79 0.47162 0.093751
-1.9 0.00010681 76.985 0.47156 0.10156
-1.8 8.3924E-5 80.133 0.47156 0.093751
-1.7 -5.4837E-5 97.227 0.47156 0.093751
-1.6 4.6253E-5 84.399 0.4715 0.093751
-1.5 -1.955E-5 92.368 0.4715 0.093751
-1.4 5.3406E-5 83.626 0.4715 0.093751
-1.3 5.5313E-5 83.399 0.47144 0.085938
-1.2 3.2425E-5 86.102 0.47138 0.085938
-1.1 -3.5286E-5 94.704 0.47138 0.085938
-1 -4.8638E-5 97.422 0.47125 0.085938
-0.9 6.1989E-6 89.422 0.47132 0.078126
-0.8 -1.1921E-5 91.915 0.47125 0.085938
-0.7 2.9564E-5 85.524 0.47119 0.093751
-0.6 -1.3352E-5 91.508 0.47119 0.085938
-0.5 8.0586E-5 79.641 0.47119 0.093751
-0.4 0.00016689 71.665 0.47119 0.093751
-0.3 9.5368E-5 77.032 0.47113 0.093751
-0.2 0.00013304 73.329 0.47113 0.10156
-0.1 0.00015497 68.836 0.47107 0.093751
1.110223E-16 7.6294E-5 80.313 0.47107 0.093751
0.1 0.00011492 76.922 0.47107 0.093751
0.2 0.0001111 76.024 0.47107 0.10156
0.3 0.00014544 68.133 0.47101 0.093751
0.4 0.00012207 73.586 0.47101 0.093751
0.5 -0.00015545 111.33 0.47095 0.093751
0.6 -0.0055485 174.95 0.47028 0.10156
0.7 -0.0057793 175.82 0.47028 0.093751
0.8 -0.0057116 175.13 0.47028 0.093751
0.9 -0.0057903 174.99 0.47028 0.093751
1 -0.0058966 175.91 0.47022 0.093751
1.1 -0.0059228 176.6 0.47022 0.078126
1.2 -0.00592 175.49 0.47022 0.093751
1.3 5.5313E-5 80.836 0.47083 0.093751
1.4 0.00014973 69.641 0.47077 0.093751
1.5 0.00010777 74.594 0.47077 0.093751
1.6 0.00016689 66.657 0.4707 0.093751
1.7 0.00014114 70.461 0.4707 0.085938
1.8 0.00017786 65.696 0.4707 0.093751
1.9 0.00011587 72.844 0.47064 0.093751
