I1(135deg) X DEG X DEG
1.9 -8.8215E-5 -106.91 0.45758 0.093751
1.8 0.00011492 -48.696 0.45764 0.093751
1.7 0.00030089 -7.836 0.45764 0.085938
1.6 0.00033665 10.734 0.4577 0.085938
1.5 0.00019836 -9.8282 0.45764 0.085938
1.4 8.0586E-5 -53.766 0.45758 0.085938
1.3 -2.3842E-6 -90.469 0.45758 0.093751
1.2 0.00012493 -33.696 0.45752 0.093751
1.1 0.00016689 -15.703 0.45758 0.093751
1 5.9128E-5 -69.422 0.45746 0.093751
0.9 0.0002594 -4.4141 0.45746 0.085938
0.8 0.0001235 -44.274 0.4574 0.093751
0.7 3.2902E-5 -79.993 0.4574 0.093751
0.6 0.00036955 8.3126 0.4574 0.085938
0.5 -1.4782E-5 -93.93 0.45728 0.085938
0.4 -0.00010204 -108.16 0.45722 0.093751
0.3 -8.8692E-5 -103.9 0.45722 0.085938
0.2 -0.00010729 -112.23 0.45722 0.085938
0.1 -7.4387E-5 -102.83 0.45715 0.085938
1.110223E-16 2.2412E-5 -85.211 0.45709 0.085938
-0.1 -0.00011444 -110.86 0.45709 0.085938
-0.2 -0.00018501 -122.3 0.45715 0.085938
-0.3 -0.00015926 -113.32 0.45709 0.085938
-0.4 -0.00010491 -107.66 0.45703 0.085938
-0.5 0.0001111 -68.735 0.45715 0.085938
-0.6 0.0035081 -4.086 0.45819 0.085938
-0.7 0.0036245 -5.1485 0.45807 0.078126
-0.8 0.0036631 -4.5703 0.45813 0.078126
-0.9 0.0037856 -4.6953 0.45801 0.070313
-1 0.0038834 -4.7578 0.45801 0.078126
-1.1 0.0038319 -5.4219 0.45795 0.085938
-1.2 0.0038328 -4.0469 0.45789 0.085938
-1.3 0.00011778 -58.985 0.45667 0.085938
-1.4 4.2916E-6 -89.469 0.45661 0.085938
-1.5 -1.0014E-5 -91.04 0.45667 0.078126
-1.6 7.2957E-5 -73.415 0.45661 0.078126
-1.7 1.0491E-5 -87.672 0.45667 0.085938
-1.8 1.4305E-6 -89.501 0.45661 0.085938
-1.9 3.2902E-5 -83.86 0.45654 0.085938
-2 8.297E-5 -72.907 0.45654 0.085938
