Time X DEG X DEG
129 1.9074E-5 89.055 0.14327 1.1875
130 1.6779E-5 89.165 0.14336 1.1875
131 6.0797E-6 89.649 0.14336 1.1875
132 1.0997E-5 89.438 0.14336 1.1875
133 -2.414E-6 90.094 0.14336 1.1875
134 3.6955E-6 89.836 0.14335 1.1875
135 -4.1723E-7 89.985 0.14336 1.1875
136 2.4438E-6 89.876 0.14334 1.1797
137 -6.1095E-6 90.313 0.14334 1.1797
138 -5.9605E-6 90.305 0.14334 1.1875
139 -1.1325E-5 90.571 0.14336 1.1875
140 -3.5763E-7 89.985 0.14335 1.1875
141 -1.6093E-6 90.055 0.14334 1.1875
142 1.0014E-5 89.516 0.14336 1.1875
143 6.8546E-7 89.993 0.14336 1.1875
144 5.8711E-6 89.719 0.14335 1.1875
145 -1.7882E-7 90.001 0.14336 1.1875
146 8.6427E-6 89.547 0.14334 1.1875
147 2.265E-5 88.797 0.14334 1.1875
148 -9.1196E-6 90.422 0.14333 1.1875
149 6.8248E-6 89.626 0.14333 1.1875
150 9.9242E-6 89.532 0.14334 1.1875
151 5.9605E-8 89.985 0.14334 1.1875
152 1.1623E-6 89.922 0.14334 1.1875
153 1.508E-5 89.204 0.14335 1.1797
154 -4.5598E-6 90.227 0.14334 1.1875
155 -1.356E-5 90.665 0.14334 1.1797
156 1.8776E-6 89.907 0.14333 1.1875
157 -1.3799E-5 90.711 0.14333 1.1875
158 1.818E-6 89.868 0.14334 1.1875
159 -2.262E-5 91.141 0.14334 1.1797
160 -5.9605E-8 90.016 0.14333 1.1797
161 1.1504E-5 89.422 0.14334 1.1875
162 1.4603E-6 89.93 0.14335 1.1797
163 2.712E-6 89.891 0.14334 1.1875
164 6.1989E-6 89.641 0.14334 1.1875
165 -2.4438E-6 90.157 0.14334 1.1875
166 3.2485E-6 89.813 0.14333 1.1797
167 -3.2783E-6 90.172 0.14334 1.1797
168 2.2352E-6 89.907 0.14334 1.1875
169 -7.9871E-6 90.407 0.14334 1.1875
170 1.1981E-5 89.391 0.14335 1.1875
171 5.8711E-6 89.649 0.14335 1.1875
172 -1.0282E-5 90.501 0.14334 1.1875
173 6.2585E-7 89.993 0.14336 1.1875
174 -3.7253E-6 90.165 0.14336 1.1875
175 -3.8743E-6 90.165 0.14336 1.1875
176 5.6625E-7 89.946 0.14336 1.1875
177 3.3081E-6 89.821 0.14335 1.1797
178 1.5199E-6 89.946 0.14337 1.1875
179 -3.0995E-6 90.118 0.14336 1.1875
180 2.8312E-6 89.805 0.14337 1.1875
181 2.2382E-5 88.836 0.14336 1.1875
182 1.6153E-5 89.141 0.14336 1.1875
183 -6.8248E-6 90.36 0.14336 1.1875
184 8.6725E-6 89.532 0.14336 1.1797
185 1.5497E-5 89.219 0.14337 1.1875
186 4.4704E-6 89.766 0.14336 1.1875
187 1.1325E-6 89.93 0.14336 1.1875
188 -3.8743E-6 90.18 0.14336 1.1797
189 2.712E-6 89.829 0.14336 1.1797
190 -1.0461E-5 90.54 0.14336 1.1797
191 1.1832E-5 89.415 0.14337 1.1875
192 4.7982E-6 89.758 0.14337 1.1875
193 -2.7716E-6 90.11 0.14338 1.1719
194 3.5763E-7 90.024 0.14336 1.1875
195 5.5731E-6 89.704 0.14339 1.1875
196 -7.2718E-6 90.344 0.14338 1.1875
197 -2.4438E-6 90.133 0.14337 1.1875
198 -4.1724E-6 90.188 0.14338 1.1797
199 2.8908E-6 89.844 0.14338 1.1875
200 -1.5795E-6 90.04 0.14337 1.1875
201 6.0499E-6 89.688 0.14336 1.1797
202 3.6061E-6 89.79 0.14337 1.1797
203 -7.093E-6 90.344 0.14337 1.1875
204 1.3411E-6 89.954 0.14336 1.1875
205 3.0101E-6 89.829 0.14337 1.1875
206 -6.944E-6 90.321 0.14337 1.1875
207 6.2287E-6 89.672 0.14336 1.1875
208 -4.7088E-6 90.204 0.14334 1.1797
209 -1.6868E-5 90.899 0.14335 1.1797
210 2.9802E-8 90.071 0.14334 1.1875
211 3.6955E-6 89.813 0.14336 1.1875
212 -9.0004E-6 90.407 0.14336 1.1875
213 1.4305E-6 89.899 0.14336 1.1875
214 -1.3828E-5 90.711 0.14335 1.1875
215 -5.5135E-6 90.251 0.14336 1.1875
216 8.9407E-8 90.032 0.14335 1.1797
217 -5.3645E-7 90.008 0.14334 1.1875
218 9.0302E-6 89.501 0.14335 1.1875
219.001 1.967E-6 89.852 0.14335 1.1875
220 3.5763E-7 89.961 0.14334 1.1797
221 3.5763E-6 89.797 0.14336 1.1875
222 -4.828E-6 90.266 0.14335 1.1875
223 9.4474E-6 89.532 0.14336 1.1875
224 4.0531E-6 89.813 0.14335 1.1797
225 1.1653E-5 89.344 0.14336 1.1875
226 -3.0696E-6 90.141 0.14334 1.1875
227 1.0401E-5 89.501 0.14334 1.1875
228 8.6427E-6 89.532 0.14335 1.1875
229 -4.2022E-6 90.211 0.14336 1.1875
230 -9.06E-6 90.446 0.14336 1.1875
231 1.0759E-5 89.438 0.14335 1.1875
232 -7.1526E-7 90.055 0.14336 1.1797
233 1.8209E-5 89.055 0.14336 1.1875
234 -4.7684E-7 90.001 0.14336 1.1875
235 3.6955E-6 89.883 0.14336 1.1797
236 8.6427E-6 89.571 0.14336 1.1797
237 -3.8743E-6 90.188 0.14336 1.1719
238 -1.1027E-6 90.063 0.14336 1.1875
239 -1.7196E-5 90.876 0.14335 1.1875
240 -8.0467E-7 90.016 0.14335 1.1875
241 -1.5825E-5 90.813 0.14335 1.1797
242 -1.0342E-5 90.524 0.14335 1.1797
243 -3.3975E-6 90.165 0.14336 1.1797
244 -7.7487E-6 90.407 0.14336 1.1797
245 -2.0236E-5 91.047 0.14335 1.1797
246 -1.2159E-5 90.626 0.14335 1.1797
247 -1.2308E-5 90.602 0.14336 1.1797
248 -1.1057E-5 90.532 0.14336 1.1719
249 -5.3645E-7 89.969 0.14336 1.1797
250 -6.3181E-6 90.344 0.14337 1.1797
251 -3.9637E-6 90.188 0.14335 1.1797
252 6.4075E-6 89.665 0.14334 1.1797
253 -7.7785E-6 90.399 0.14336 1.1797
254 3.8743E-7 89.954 0.14336 1.1875
255 -1.5706E-5 90.79 0.14335 1.1797
256 -7.4804E-6 90.344 0.14335 1.1797
257 -7.1526E-6 90.422 0.14336 1.1875
258 -1.7673E-5 90.891 0.14336 1.1875
259 -1.1534E-5 90.563 0.14337 1.1797
260 3.0101E-6 89.813 0.14337 1.1797
261 -9.954E-6 90.469 0.14336 1.1875
262 -7.3612E-6 90.368 0.14336 1.1719
263 -3.2783E-6 90.149 0.14336 1.1797
264 9.507E-6 89.524 0.14337 1.1875
265 -4.7386E-6 90.219 0.14338 1.1875
266 3.8445E-6 89.805 0.14338 1.1797
267 1.3679E-5 89.29 0.14338 1.1797
268 1.052E-5 89.501 0.14336 1.1797
269 6.6758E-6 89.688 0.14336 1.1797
270 -8.6725E-6 90.501 0.14336 1.1797
271 2.6614E-5 88.563 0.1423 1.1875
272 -1.4246E-5 90.719 0.14335 1.1797
273 2.1756E-6 89.915 0.14336 1.1797
274 7.0334E-6 89.672 0.14336 1.1875
275 -4.8578E-6 90.188 0.14336 1.1797
276 8.0467E-7 89.985 0.14336 1.1797
277 -5.5731E-6 90.282 0.14338 1.1797
278 2.3842E-6 89.821 0.14336 1.1875
279 7.5102E-6 89.626 0.14336 1.1719
280 3.2783E-7 89.961 0.14337 1.1875
281 4.381E-6 89.797 0.14338 1.1797
282 2.6226E-6 89.868 0.14337 1.1875
283 -1.2249E-5 90.626 0.14337 1.1875
284 9.4772E-6 89.563 0.14338 1.1875
285 -1.0193E-5 90.524 0.14337 1.1875
286 -1.3918E-5 90.68 0.14336 1.1875
287 -2.0862E-6 90.063 0.14335 1.1797
288 -4.7088E-6 90.165 0.14336 1.1797
289 -1.1295E-5 90.579 0.14336 1.1797
290 -4.4406E-6 90.204 0.14336 1.1875
291 -3.1531E-5 91.571 0.14336 1.1797
292 -2.5719E-5 91.227 0.14337 1.1875
293 -3.8743E-6 90.188 0.14337 1.1875
294 -1.4842E-5 90.735 0.14337 1.1875
295 -1.9163E-5 90.938 0.14339 1.1875
296 8.3447E-6 89.54 0.14337 1.1797
297 -3.3468E-5 91.719 0.14336 1.1875
298 -3.3647E-5 91.641 0.14336 1.1875
299 -2.414E-5 91.196 0.14336 1.1797
300 -5.5433E-6 90.266 0.14336 1.1875
