Alpha(210mT) X DEG X DEG
270 -0.0001874 96.868 0.96436 1.6016
264.98 -0.0015993 136.71 0.96466 1.5938
260.11 -0.0022292 145.94 0.9643 1.6016
255.18 -0.0026412 149.46 0.96393 1.6016
250.27 -0.0025907 149.92 0.96418 1.5938
245.33 -0.0026479 150.59 0.96412 1.5938
240.37 -0.002347 147.67 0.96399 1.5859
235.27 -0.0023656 147.73 0.96399 1.5859
230.29 -0.0022135 145.64 0.96405 1.5781
225.27 -0.0021577 145.06 0.96412 1.5703
220.35 -0.0022421 145.3 0.96363 1.5781
215.31 -0.0020638 143.46 0.96369 1.5781
210.4 -0.001657 136.97 0.96369 1.5781
205.5 -0.0012536 129.8 0.96418 1.5703
200.43 -0.0011673 127.32 0.96393 1.5703
195.44 -0.0007186 115.34 0.96393 1.5703
190.25 -0.0004077 104.82 0.96369 1.5703
185.25 0.0003376 77.665 0.96326 1.5781
179.86 0.0013828 48.313 0.96277 1.5859
174.8 0.0041499 21.797 0.96265 1.5938
169.87 0.0046082 19.563 0.96271 1.6016
164.84 0.0047922 18.742 0.96289 1.5938
159.94 0.0048237 18.43 0.96302 1.5938
154.84 0.0043249 20.735 0.96289 1.5938
149.99 0.0040236 22.055 0.96289 1.6016
144.98 0.0038176 23.055 0.96289 1.6016
140.01 0.0037966 22.719 0.96308 1.6016
135.23 0.0033336 25.57 0.96326 1.6016
130.09 0.002975 27.899 0.96344 1.5938
124.98 0.0025358 32.032 0.96357 1.5938
120.06 0.0022822 34.157 0.96393 1.5781
115.31 0.0017819 40.586 0.96399 1.5859
110.14 0.0011683 53.407 0.96418 1.5781
105.31 0.00059462 69.243 0.96399 1.5859
100.09 5.7221E-6 89.633 0.96448 1.5781
95.07 -0.00077343 117.6 0.96454 1.5703
89.89 -0.0020414 143.56 0.96442 1.5781
84.77 -0.0037599 158.75 0.96466 1.5703
79.63 -0.0043683 161.55 0.96442 1.5703
74.74 -0.0043459 161.69 0.96418 1.5703
69.79 -0.0042386 161.09 0.9643 1.5703
64.89 -0.0043683 161.41 0.96405 1.5703
59.93 -0.0040799 160.29 0.96412 1.5625
54.95 -0.003674 158.34 0.96454 1.5547
50 -0.0035286 157.63 0.96418 1.5625
45.1 -0.0035734 157.84 0.96424 1.5469
