Alpha(210mT) X DEG X DEG
270 0.00038624 -57.157 0.96076 1.5313
264.98 0.0019531 -16.258 0.96076 1.5313
260.11 0.0031958 -9.9063 0.96082 1.5234
255.18 0.0040965 -7.1953 0.96106 1.5234
250.27 0.0046521 -6.2813 0.96112 1.5234
245.33 0.004849 -5.8985 0.96131 1.5234
240.37 0.0053587 -5.4453 0.96137 1.5234
235.27 0.0057006 -5.1407 0.96131 1.5234
230.29 0.0059896 -5.1328 0.96125 1.5234
225.27 0.0061565 -4.6719 0.96094 1.5469
220.35 0.0062766 -4.375 0.96143 1.5313
215.31 0.0067258 -4.2657 0.96131 1.5234
210.4 0.0066867 -4.1719 0.96143 1.5234
205.5 0.0067983 -4.1485 0.96149 1.5234
200.43 0.0068169 -4.0157 0.96149 1.5234
195.44 0.0067177 -4.1953 0.96149 1.5234
190.25 0.0066819 -4.0235 0.96161 1.5234
185.25 0.0063482 -4.3985 0.96174 1.5234
179.86 0.0061555 -4.3516 0.96161 1.5313
174.8 0.0031057 -10.406 0.96186 1.5313
169.87 0.0019608 -17.461 0.96161 1.5313
164.84 0.0013838 -23.055 0.96161 1.5313
159.94 0.0012026 -27.289 0.96125 1.5469
154.84 0.000978 -31.813 0.96125 1.5391
149.99 0.00041962 -56.352 0.961 1.5469
144.98 0.00030995 -63.969 0.96082 1.5469
140.01 0.00011301 -78.743 0.96088 1.5469
135.23 7.3433E-5 -84.922 0.96088 1.5469
130.09 -0.00010252 -98.758 0.96076 1.5469
124.98 -0.00049734 -127.63 0.96082 1.5469
120.06 -0.00053835 -129.63 0.96076 1.5391
115.31 -0.00066948 -136.06 0.96082 1.5391
110.14 -0.00076771 -139.3 0.96112 1.5313
105.31 -0.0009203 -144.89 0.96094 1.5313
100.09 -0.00064564 -134.38 0.96082 1.5234
95.07 -0.00042773 -123.49 0.96088 1.5234
89.89 0.00044823 -53.5 0.96082 1.5313
84.77 0.0018783 -17.547 0.96064 1.5234
79.63 0.0027638 -11.711 0.96045 1.5234
74.74 0.0032144 -10.063 0.96064 1.5313
69.79 0.003655 -8.6641 0.96076 1.5313
64.89 0.0043998 -6.9219 0.96106 1.5234
59.93 0.0048166 -6.3672 0.9607 1.5313
54.95 0.0052362 -5.7969 0.96064 1.5313
50 0.0055299 -5.4766 0.961 1.5234
45.1 0.0056849 -4.7657 0.96131 1.5234
40.09 0.0054894 -5.2891 0.96125 1.5234
35.09 0.0055084 -5.1719 0.96161 1.5234
30.23 0.0058914 -4.586 0.96131 1.5234
25.26 0.0059271 -4.75 0.96143 1.5234
20.3 0.0060163 -4.6875 0.96161 1.5156
15.37 0.0063014 -4.5782 0.96161 1.5234
10.13 0.0065089 -4.2969 0.96186 1.5234
5.16 0.0063124 -4.6485 0.96198 1.5234
-0.02 0.0059824 -4.9688 0.96192 1.5234
-5.02 0.0030899 -10.68 0.96161 1.5391
-9.97 0.0021019 -15.258 0.96222 1.5234
-15.05 0.0014238 -23.11 0.96198 1.5313
-19.94 0.0011206 -28.61 0.96222 1.5234
-24.77 0.0010662 -29.274 0.96228 1.5234
-29.82 0.00059748 -46.078 0.96198 1.5391
-34.69 0.00049019 -52.578 0.96174 1.5313
-39.65 0.00022888 -69.797 0.96161 1.5391
-44.54 -9.5368E-6 -90.118 0.96155 1.5313
-49.55 -7.0572E-5 -96.946 0.96149 1.5313
-54.52 -7.6771E-5 -97.469 0.96149 1.5391
-60.43 -0.00026846 -112.89 0.96112 1.5469
-65.36 -0.00036764 -120.31 0.96112 1.5469
-70.36 -0.00039196 -122.94 0.96118 1.5469
-75.42 6.1989E-6 -89.141 0.96143 1.5313
-80.46 0.000103 -79.454 0.96118 1.5469
-85.42 0.00011015 -78.766 0.96088 1.5469
-90 0.0011373 -27.695 0.96106 1.5391
270 0.0013137 -24.149 0.96118 1.5313
264.98 0.0031843 -9.336 0.96125 1.5234
260.11 0.0040989 -7.6563 0.96118 1.5234
255.18 0.0047517 -6.5 0.96112 1.5234
250.27 0.0052967 -5.4063 0.96118 1.5234
245.33 0.0058546 -4.6094 0.96106 1.5313
240.37 0.0060745 -4.7422 0.96106 1.5234
235.27 0.0063758 -4.375 0.96125 1.5234
230.29 0.0067377 -3.9063 0.96204 1.5156
225.27 0.0066538 -4.0391 0.9618 1.5234
220.35 0.0067911 -4.0938 0.96161 1.5234
215.31 0.0066204 -3.9688 0.96143 1.5234
210.4 0.0069113 -3.8594 0.96143 1.5234
205.5 0.0070281 -3.75 0.96174 1.5156
200.43 0.0070024 -3.7578 0.9621 1.5078
195.44 0.0067158 -4.0938 0.96204 1.5156
190.25 0.0063329 -3.9922 0.96167 1.5234
185.25 0.0064388 -4.2813 0.9618 1.5234
179.86 0.0058189 -5.0235 0.96186 1.5234
174.8 0.002523 -13.32 0.96216 1.5234
169.87 0.0018635 -17.453 0.96216 1.5234
164.84 0.0013156 -25.555 0.96216 1.5234
159.94 0.00098563 -32.313 0.96192 1.5234
154.84 0.0006032 -47.141 0.9618 1.5234
149.99 -0.00025511 -112.56 0.961 1.5391
144.98 -0.0005169 -128.59 0.96112 1.5313
140.01 -0.00091029 -144.7 0.96118 1.5234
135.23 -0.00071478 -138.49 0.96118 1.5234
130.09 -0.00081444 -141.27 0.9607 1.5313
124.98 -0.0010038 -147.14 0.96051 1.5313
120.06 -0.0010734 -148.45 0.9607 1.5234
115.31 -0.001379 -154.32 0.96082 1.5234
110.14 -0.001442 -155.23 0.96082 1.5234
105.31 -0.0014749 -155.91 0.96082 1.5234
100.09 -0.0016093 -157.71 0.96088 1.5156
95.07 -0.0014768 -155.81 0.96088 1.5313
89.89 -0.00062466 -133.59 0.96057 1.5313
84.77 0.0013232 -25.258 0.96057 1.5234
79.63 0.002274 -14.305 0.96076 1.5234
74.74 0.0029168 -10.672 0.96027 1.5234
69.79 0.0032954 -9.1251 0.96051 1.5234
64.89 0.0037508 -8.3126 0.96094 1.5156
59.93 0.0038586 -7.8516 0.961 1.5156
54.95 0.0039873 -7.4219 0.96094 1.5156
50 0.0041509 -7.1328 0.96088 1.5234
45.1 0.0041762 -6.9063 0.96112 1.5156
40.09 0.0041099 -7.0703 0.96088 1.5234
35.09 0.0043378 -6.7969 0.961 1.5156
30.23 0.0043884 -6.836 0.96106 1.5234
25.26 0.0044775 -6.5235 0.961 1.5234
20.3 0.0045467 -6.4063 0.96106 1.5234
15.37 0.0048542 -6.0391 0.96118 1.5234
10.13 0.0048108 -6.3438 0.96106 1.5234
5.16 0.0047331 -6.4219 0.96094 1.5234
-0.02 0.0042024 -7.8438 0.96125 1.5234
-5.02 0.0014596 -23.086 0.96149 1.5234
-9.97 6.0559E-5 -84.501 0.96131 1.5234
-15.05 -0.00030184 -115.14 0.96082 1.5391
-19.94 -0.00026131 -112.15 0.96082 1.5391
-24.77 -0.00031567 -114.02 0.96082 1.5234
-29.82 -0.00047016 -125.75 0.96094 1.5234
-34.69 -0.00075436 -138.06 0.96057 1.5234
-39.65 -0.00105 -147.16 0.9607 1.5313
-44.54 -0.0010772 -147.28 0.96027 1.5391
-49.55 -0.0014715 -155.17 0.96076 1.5313
-54.52 -0.0015507 -156.35 0.96021 1.5391
-60.43 -0.0015726 -156.95 0.95984 1.5469
-65.36 -0.0015888 -156.81 0.95996 1.5391
-70.36 -0.001389 -154.75 0.96039 1.5313
-75.42 -0.0012379 -151.38 0.95996 1.5391
-80.46 -0.0011458 -150.62 0.96033 1.5313
-85.42 -0.00092841 -144.74 0.96015 1.5234
-90 0.00015354 -75.805 0.96009 1.5156
270 1.955E-5 -87.922 0.96003 1.5234
264.98 0.0018582 -17.07 0.96045 1.5156
260.11 0.0026856 -12.078 0.96015 1.5156
255.18 0.0032902 -9.6641 0.9607 1.5
250.27 0.0037923 -8.2188 0.96039 1.5078
245.33 0.0039835 -7.7735 0.96033 1.5156
240.37 0.0045052 -6.6407 0.96064 1.5078
235.27 0.0049262 -5.8125 0.96076 1.5078
230.29 0.0053554 -5.4453 0.9607 1.5
225.27 0.0053492 -5.8203 0.96088 1.4922
220.35 0.0056095 -5.4688 0.96064 1.4922
215.31 0.0059419 -4.7657 0.96088 1.5
210.4 0.0058346 -4.8907 0.96106 1.5
205.5 0.0060125 -4.9375 0.9607 1.5078
200.43 0.0058904 -4.961 0.96082 1.5
195.44 0.0061431 -4.9219 0.9607 1.5078
190.25 0.0058751 -5.2032 0.9607 1.5156
185.25 0.0061689 -4.8828 0.961 1.5078
179.86 0.005827 -5.3282 0.96106 1.5078
174.8 0.0025706 -12.875 0.96137 1.5078
169.87 0.0019574 -17.961 0.96131 1.5078
164.84 0.00085831 -35.696 0.96082 1.5234
159.94 0.00059176 -46.758 0.9607 1.5234
154.84 0.00028277 -66.711 0.96088 1.5234
149.99 -0.00012779 -100.83 0.96064 1.5234
144.98 0.00014353 -77.594 0.96082 1.5234
140.01 -0.0003562 -117.95 0.96064 1.5234
135.23 -0.00039912 -120.77 0.96015 1.5234
130.09 -0.00078488 -140.28 0.95996 1.5313
124.98 -0.00093031 -143.82 0.96021 1.5234
120.06 -0.001092 -148.95 0.96003 1.5234
115.31 -0.0011888 -151.02 0.96003 1.5234
110.14 -0.0012479 -151.71 0.96003 1.5234
105.31 -0.00099803 -145.64 0.96003 1.5234
100.09 -0.00055409 -130.95 0.96027 1.5234
95.07 -0.00061894 -132.98 0.96003 1.5234
89.89 0.00010061 -80.899 0.95978 1.5234
84.77 0.0019837 -16.5 0.95972 1.5234
79.63 0.003315 -9.961 0.95978 1.5234
74.74 0.0040436 -7.3594 0.95984 1.5156
69.79 0.0041638 -7.9375 0.96003 1.5156
64.89 0.0044475 -6.9063 0.96015 1.5078
59.93 0.0049811 -5.8282 0.96057 1.5
54.95 0.0051923 -5.9297 0.96057 1.5078
50 0.0056606 -5.2032 0.96045 1.5156
45.1 0.0058451 -5.0703 0.9607 1.5078
40.09 0.0061655 -4.8125 0.96027 1.5156
35.09 0.0063916 -4.8125 0.96009 1.5234
30.23 0.0061007 -4.711 0.96051 1.5156
25.26 0.0062633 -4.5469 0.96064 1.5234
20.3 0.006105 -4.7422 0.9607 1.5156
15.37 0.0062385 -4.6953 0.96088 1.5156
10.13 0.0060802 -4.8438 0.961 1.5156
5.16 0.0059719 -4.9844 0.96088 1.5156
-0.02 0.0053835 -5.5703 0.96106 1.5156
-5.02 0.0026102 -12.586 0.96112 1.5234
-9.97 0.0019765 -16.406 0.96174 1.5156
-15.05 0.0014639 -23.633 0.96161 1.5078
-19.94 0.0014915 -21.852 0.96125 1.5234
-24.77 0.00098086 -32.453 0.96118 1.5234
-29.82 0.00077057 -39.953 0.96112 1.5234
-34.69 0.00048352 -53.196 0.96125 1.5156
-39.65 0.00032187 -62.946 0.96112 1.5156
-44.54 -0.00033474 -117.77 0.96088 1.5156
-49.55 -0.00035954 -119.06 0.9607 1.5078
-54.52 -0.00037003 -119.41 0.96076 1.5156
-60.43 -0.00043869 -124.02 0.96064 1.5156
-65.36 -0.0005436 -128.69 0.96051 1.5078
-70.36 -0.00061274 -133.22 0.96015 1.5156
-75.42 -0.00063753 -134.54 0.96021 1.5156
-80.46 -0.00074006 -138.96 0.96003 1.5234
-85.42 -0.00048972 -126.34 0.96033 1.5078
-90 0.00036764 -58.907 0.95996 1.5156
270 0.00050021 -51.117 0.96039 1.5156
264.98 0.0021997 -14.633 0.96021 1.5156
260.11 0.0033055 -9.4219 0.96009 1.5078
255.18 0.0041209 -7.6875 0.96021 1.5078
250.27 0.0047188 -6.6172 0.96045 1.5
245.33 0.0049072 -6.0547 0.96039 1.5078
240.37 0.0055104 -5.461 0.96051 1.5
235.27 0.0054789 -5.3828 0.9607 1.5
230.29 0.0058298 -5.1719 0.96057 1.5078
225.27 0.0059271 -4.8985 0.96076 1.5078
220.35 0.0061994 -4.5625 0.96112 1.4922
215.31 0.0062509 -4.6328 0.961 1.5
210.4 0.0063544 -4.2188 0.96118 1.4922
205.5 0.006413 -4.5235 0.96125 1.4922
200.43 0.0064459 -4.4297 0.96112 1.5
195.44 0.0067539 -4.1875 0.96112 1.5078
190.25 0.0066157 -4.2891 0.96118 1.5
185.25 0.0064278 -4.4766 0.96106 1.5078
179.86 0.0058151 -5.2891 0.96125 1.5078
174.8 0.0028272 -11.664 0.96155 1.5078
169.87 0.0019946 -17.11 0.96167 1.5078
164.84 0.0014348 -23.164 0.9618 1.5
159.94 0.00084114 -36.336 0.96125 1.5156
154.84 0.00019646 -74.352 0.96088 1.5156
149.99 -9.4414E-5 -98.586 0.9607 1.5234
144.98 -0.00015974 -103.44 0.96033 1.5156
140.01 -0.00083352 -142.41 0.96033 1.5156
135.23 -0.00096178 -145.59 0.96045 1.5156
130.09 -0.0015259 -156.3 0.96033 1.5156
124.98 -0.002069 -161.87 0.95978 1.5234
120.06 -0.0020828 -162.3 0.95984 1.5234
115.31 -0.0023885 -164.31 0.96015 1.5156
110.14 -0.0021095 -162.59 0.95972 1.5234
105.31 -0.0022841 -163.49 0.95996 1.5156
100.09 -0.0019841 -161.89 0.96021 1.5078
95.07 -0.0016804 -158.59 0.96045 1.5
89.89 -0.00092078 -145.54 0.96003 1.5
84.77 0.0010529 -29.641 0.95978 1.5078
79.63 0.0021973 -14.625 0.96009 1.5
74.74 0.0029502 -10.484 0.96045 1.4922
69.79 0.0035711 -8.7423 0.96039 1.4922
64.89 0.0041294 -7.3672 0.96076 1.4922
59.93 0.0045886 -6.461 0.96064 1.4922
54.95 0.0051461 -5.2578 0.9607 1.4922
50 0.0053149 -5.3594 0.96082 1.4922
45.1 0.0057879 -4.8516 0.96082 1.5078
40.09 0.0061407 -4.625 0.9607 1.5
35.09 0.0063501 -4.5703 0.96088 1.4922
30.23 0.0065246 -4.3282 0.96094 1.4922
25.26 0.0068646 -3.7422 0.961 1.4922
20.3 0.0068698 -4.1016 0.96106 1.4922
15.37 0.0070086 -3.9297 0.96094 1.5
10.13 0.0072141 -3.8047 0.96106 1.5
5.16 0.0071454 -4.0391 0.96125 1.5
-0.02 0.0065413 -4.6797 0.96094 1.5078
-5.02 0.0033198 -10.367 0.96118 1.5
-9.97 0.0021639 -15.453 0.96106 1.5078
-15.05 0.0016413 -21.063 0.96088 1.5156
-19.94 0.0012875 -26.188 0.96057 1.5234
-24.77 0.00090075 -35.36 0.9607 1.5078
-29.82 0.00057555 -48.383 0.96033 1.5156
