Alpha(210mT) X DEG X DEG
270 0.00043965 65.18 0.96448 1.5703
264.98 0.00056458 59.766 0.9646 1.5625
260.11 0.0010514 42.43 0.9646 1.5547
255.18 0.001545 32.602 0.96442 1.5547
250.27 0.0019198 27.828 0.96424 1.5547
245.33 0.0023012 23.399 0.96405 1.5547
240.37 0.002635 20.555 0.96412 1.5469
235.27 0.0031429 18.156 0.96418 1.5469
230.29 0.0035205 16.078 0.96424 1.5469
225.27 0.0038872 14.938 0.96418 1.5547
220.35 0.0042844 14.125 0.9643 1.5547
215.31 0.0047627 12.641 0.96418 1.5547
210.4 0.0052238 11.742 0.96448 1.5469
205.5 0.0054422 10.914 0.96442 1.5547
200.43 0.0059815 10.289 0.96442 1.5547
195.44 0.0065418 9.586 0.96448 1.5547
190.25 0.0070324 8.711 0.96448 1.5469
185.25 0.0073681 8.5079 0.9643 1.5547
179.86 0.0080534 7.8047 0.96424 1.5703
174.8 0.0080038 7.5782 0.96466 1.5703
169.87 0.0076228 7.9063 0.96497 1.5703
164.84 0.007144 8.5548 0.96485 1.5703
159.94 0.0064373 9.1954 0.96509 1.5703
154.84 0.0062952 9.461 0.96503 1.5703
149.99 0.0058022 10.156 0.96491 1.5703
144.98 0.005415 10.875 0.96503 1.5703
140.01 0.0048757 11.602 0.96473 1.5703
135.23 0.0047012 12.156 0.96466 1.5781
130.09 0.0042472 13.32 0.96479 1.5781
124.98 0.0038405 14.578 0.96473 1.5781
120.06 0.0033546 16.18 0.96485 1.5781
115.31 0.0030623 18.008 0.96466 1.5781
110.14 0.0026193 20.711 0.96503 1.5703
105.31 0.0022216 23.867 0.96479 1.5703
100.09 0.001853 27.461 0.96473 1.5703
95.07 0.0012016 38.852 0.96454 1.5703
89.89 0.00082064 50.344 0.96491 1.5625
84.77 0.00083685 49.742 0.96509 1.5547
79.63 0.0013509 37.391 0.96509 1.5469
74.74 0.0015235 33.336 0.96466 1.5547
69.79 0.0020294 25.906 0.96418 1.5703
64.89 0.0026965 20.938 0.96448 1.5625
59.93 0.0031252 18.477 0.96442 1.5625
54.95 0.0034533 16.961 0.96448 1.5625
50 0.0040455 14.703 0.9643 1.5625
45.1 0.0043302 14.039 0.96418 1.5625
40.09 0.0047031 12.477 0.96405 1.5703
35.09 0.0051251 11.758 0.96418 1.5625
30.23 0.0056343 10.875 0.96424 1.5625
25.26 0.0057016 10.625 0.96393 1.5703
20.3 0.0062085 9.5626 0.96399 1.5703
15.37 0.0068126 9.1094 0.96399 1.5703
10.13 0.0072608 8.5704 0.96405 1.5703
5.16 0.0078617 7.7188 0.96399 1.5781
-0.02 0.0085579 7.461 0.96436 1.5703
-5.02 0.0087882 7.3282 0.96497 1.5703
-9.97 0.0080348 7.75 0.96509 1.5703
-15.05 0.0074592 8.2501 0.96509 1.5781
-19.94 0.0071421 8.5782 0.96515 1.5859
-24.77 0.0065875 9.1798 0.96534 1.5703
-29.82 0.0062704 9.5079 0.96503 1.5859
-34.69 0.0056444 10.469 0.96521 1.5938
-39.65 0.0057946 10.289 0.96527 1.5859
-44.54 0.0053869 10.742 0.96552 1.5781
-49.55 0.0048695 12.125 0.9654 1.5781
-54.52 0.0045605 12.539 0.96527 1.5859
-60.43 0.0040965 14 0.96515 1.5859
-65.36 0.0036459 15.899 0.96546 1.5859
-70.36 0.0032382 17.516 0.9654 1.5859
-75.42 0.0031538 18.36 0.9657 1.5781
-80.46 0.0026317 21 0.96589 1.5703
-85.42 0.0021358 25.531 0.96589 1.5703
-90 0.0017347 29.992 0.9657 1.5781
