#Alpha(207mT) X DEG X DEG
0.33 0.0020638 89.469 0.17908 1.3125
4.95 0.0098611 87.54 0.17905 1.2188
10.74 0.017193 85.719 0.17908 1.3125
15.51 0.022144 84.493 0.1792 1.2813
20.33 0.024563 83.907 0.17914 1.5859
25.03 0.026802 83.368 0.17911 1.7891
29.88 0.02842 82.961 0.17902 1.9375
35.78 0.030911 82.36 0.17914 1.8828
40.62 0.032131 82.071 0.1792 1.8438
45.24 0.031952 82.102 0.17914 1.9375
50.19 0.030171 82.563 0.17914 2.1797
55.1 0.028813 82.883 0.17914 2.2266
59.87 0.027367 83.243 0.17917 2.1953
65.74 0.024441 83.961 0.17929 2.0938
70.61 0.020386 84.954 0.17932 2.1094
75.67 0.015267 86.219 0.17944 2.0547
80.63 0.0086632 87.844 0.1796 1.8516
84.84 0.0012016 89.696 0.17963 1.8359
90.17 -0.0080338 91.993 0.17975 1.7734
95.43 -0.015839 93.915 0.17972 1.7031
100.55 -0.021473 95.313 0.17972 1.6797
105.52 -0.025955 96.415 0.17972 1.625
110.74 -0.029507 97.274 0.17966 1.6484
115.67 -0.031441 97.751 0.17972 1.5469
120.83 -0.033039 98.141 0.17975 1.5
124.87 -0.033966 98.36 0.17975 1.4766
129.94 -0.034203 98.422 0.17978 1.4063
134.97 -0.034298 98.446 0.17981 1.3672
140.15 -0.033436 98.235 0.17981 1.3125
145.31 -0.032086 97.907 0.17978 1.3047
150.33 -0.029465 97.258 0.17987 1.1328
155.35 -0.027691 96.836 0.17972 1.2969
160.41 -0.02488 96.149 0.1796 1.4609
165.43 -0.020783 95.141 0.17947 1.5781
170.55 -0.015247 93.782 0.17941 1.6797
175.58 -0.008236 92.032 0.17932 1.7813
180.67 -0.00024033 90.055 0.17929 1.8516
185.75 0.0069237 88.274 0.1792 2.0078
189.81 0.01223 86.961 0.17914 2.0938
195.65 0.019058 85.274 0.17923 2.0547
200.44 0.023895 84.086 0.17923 2
205.23 0.02697 83.336 0.17923 2.0313
210.07 0.029633 82.68 0.17929 2.0703
215.02 0.031815 82.157 0.17929 2.0391
220.8 0.032589 81.969 0.17929 2.1406
225.5 0.032906 81.899 0.17932 2.1719
230.33 0.032452 82.001 0.17935 2.2109
235.29 0.031082 82.352 0.17923 2.3203
240.1 0.029717 82.688 0.17941 2.2344
244.97 0.027699 83.165 0.17954 2.1172
249.86 0.024166 84.04 0.17957 2.0625
254.93 0.019322 85.219 0.17975 1.9375
259.85 0.012501 86.907 0.17981 1.9063
265.19 0.0031586 89.219 0.17981 1.8594
270.38 -0.0061493 91.524 0.1799 1.7656
275.55 -0.013721 93.399 0.1799 1.6953
280.55 -0.018963 94.68 0.17999 1.5547
285.57 -0.024044 95.93 0.17996 1.625
290.77 -0.027821 96.844 0.17987 1.6875
295.75 -0.029091 97.165 0.18002 1.4219
299.81 -0.030998 97.633 0.17996 1.4531
304.92 -0.032727 98.047 0.17984 1.5469
310 -0.032978 98.11 0.1799 1.4219
315.24 -0.032704 98.032 0.17993 1.3594
320.32 -0.031502 97.743 0.18006 1.1563
325.41 -0.030926 97.602 0.17993 1.2578
330.43 -0.028649 97.047 0.17999 1.1484
335.31 -0.026367 96.501 0.17993 1.1797
340.56 -0.02285 95.633 0.1799 1.1875
345.36 -0.018063 94.469 0.17978 1.1563
350.51 -0.01257 93.11 0.17969 1.2656
355.65 -0.0057106 91.407 0.17963 1.375
360.33 -0.00013352 90.032 0.1795 1.5547
0.33 0.00078202 89.805 0.1796 1.4688
4.95 0.0079919 88.001 0.17947 1.5547
10.74 0.015873 86.055 0.1795 1.6094
15.51 0.021061 84.766 0.1795 1.6094
20.33 0.02541 83.704 0.17957 1.5859
25.03 0.028748 82.899 0.17954 1.6094
29.88 0.030991 82.329 0.1796 1.625
35.78 0.032376 82.001 0.17957 1.7578
40.62 0.032166 82.071 0.17947 1.9375
45.24 0.031967 82.126 0.17947 2.0781
50.19 0.031155 82.321 0.17938 2.1563
55.1 0.030186 82.54 0.17941 2.1563
59.87 0.02879 82.907 0.1795 2.1172
65.74 0.025673 83.657 0.17957 2.0625
70.61 0.02269 84.383 0.17972 1.8672
75.67 0.017761 85.618 0.17972 1.8359
80.63 0.010269 87.454 0.17984 1.8047
84.84 0.0027428 89.313 0.1799 1.7813
90.17 -0.0065422 91.618 0.17996 1.7188
95.43 -0.014229 93.516 0.17999 1.625
100.55 -0.019505 94.813 0.18002 1.5313
105.52 -0.023651 95.829 0.18009 1.4219
110.74 -0.027226 96.711 0.18006 1.4531
115.67 -0.029785 97.321 0.18002 1.4609
120.83 -0.03075 97.579 0.18002 1.2891
124.87 -0.031773 97.821 0.17993 1.2969
129.94 -0.032395 97.969 0.17993 1.3125
134.97 -0.032563 98.016 0.17999 1.2813
140.15 -0.031491 97.758 0.17999 1.2109
145.31 -0.030552 97.532 0.17993 1.2109
150.33 -0.027943 96.883 0.17996 1.0859
155.35 -0.025635 96.336 0.1799 1.1328
160.41 -0.022995 95.688 0.17975 1.3203
165.43 -0.019074 94.719 0.17957 1.4922
170.55 -0.01355 93.352 0.17947 1.5859
175.58 -0.0067559 91.665 0.17938 1.7578
180.67 0.0019188 89.508 0.17941 1.7031
185.75 0.0092698 87.68 0.17938 1.8594
189.81 0.015026 86.266 0.17929 1.8828
195.65 0.021057 84.774 0.17926 1.9531
200.44 0.025742 83.626 0.17938 1.9063
205.23 0.029587 82.688 0.17938 1.8281
210.07 0.031872 82.141 0.17941 1.9063
215.02 0.033795 81.68 0.17944 1.9297
220.8 0.034653 81.477 0.17938 2.0156
225.5 0.035656 81.243 0.17947 1.9609
230.33 0.034512 81.501 0.17938 2.1172
235.29 0.033806 81.68 0.17947 2.0938
240.1 0.032402 82.032 0.17947 2.0391
244.97 0.030048 82.586 0.1796 1.9531
249.86 0.026012 83.586 0.1795 2.0156
254.93 0.020985 84.813 0.17963 1.9453
259.85 0.014626 86.376 0.17984 1.7813
265.19 0.0056687 88.594 0.17993 1.6641
270.38 -0.0041466 91.024 0.17999 1.6172
275.55 -0.011681 92.891 0.17999 1.5391
280.55 -0.017124 94.235 0.18002 1.4219
285.57 -0.022339 95.524 0.17993 1.5156
290.77 -0.025784 96.36 0.17984 1.4766
295.75 -0.027721 96.836 0.17996 1.3438
299.81 -0.028938 97.133 0.17999 1.2891
304.92 -0.031006 97.626 0.17984 1.3984
310 -0.031025 97.649 0.17987 1.2422
315.24 -0.030605 97.524 0.1799 1.125
320.32 -0.030483 97.516 0.17987 1.125
325.41 -0.029366 97.243 0.17984 1.1328
330.43 -0.027447 96.782 0.17981 1.0938
335.31 -0.025501 96.297 0.17972 1.1719
340.56 -0.022606 95.594 0.17957 1.3281
345.36 -0.018772 94.649 0.17957 1.4297
350.51 -0.013867 93.43 0.17938 1.625
355.65 -0.0062409 91.54 0.17932 1.6406
360.33 -0.00065232 90.149 0.17929 1.7891
0.33 -0.00055313 90.133 0.17923 1.8594
4.95 0.0071068 88.227 0.17929 1.8594
10.74 0.014988 86.274 0.17923 1.9063
15.51 0.020374 84.954 0.17929 1.8828
20.33 0.024208 84.001 0.17929 1.9609
25.03 0.027931 83.102 0.17926 1.9063
29.88 0.029553 82.696 0.17914 2.0391
35.78 0.032318 82.016 0.17923 1.9063
40.62 0.032559 81.969 0.1792 2.0391
45.24 0.033348 81.766 0.17929 1.9688
50.19 0.03302 81.86 0.17923 2
55.1 0.031552 82.227 0.17923 2.0938
59.87 0.029915 82.618 0.17929 2.1016
65.74 0.027043 83.313 0.17938 2.0156
70.61 0.02293 84.321 0.1795 1.9844
75.67 0.018692 85.376 0.17966 1.7578
80.63 0.011116 87.243 0.17972 1.8047
84.84 0.0036888 89.079 0.17972 1.7813
90.17 -0.0052719 91.305 0.17978 1.6406
95.43 -0.012425 93.079 0.1799 1.4766
100.55 -0.018158 94.501 0.1799 1.4375
105.52 -0.022663 95.602 0.17987 1.4219
110.74 -0.026489 96.555 0.17975 1.4688
115.67 -0.028664 97.071 0.17972 1.4219
120.83 -0.030029 97.407 0.17978 1.3125
124.87 -0.031132 97.688 0.17969 1.3906
129.94 -0.031174 97.68 0.17972 1.3047
134.97 -0.031044 97.657 0.17981 1.25
140.15 -0.030087 97.415 0.17975 1.2109
145.31 -0.028546 97.047 0.17981 1.1328
150.33 -0.026428 96.524 0.17987 1.1094
