##Alpha(50mT) X DEG X DEG
0.2 0.00012589 -83.344 0.14984 0.15625
5.01 0.00019264 -79.805 0.1499 0.1875
9.78 0.00021267 -78.618 0.14984 0.21094
14.66 0.00024319 -77.149 0.1499 0.14844
20.55 0.00028897 -75.016 0.15003 0.17969
25.1 0.00028515 -75.149 0.14984 0.125
29.95 0.00028992 -75.165 0.15003 0.046875
34.87 0.00032139 -73.001 0.14978 0.22656
40.29 0.0003376 -72.579 0.15003 0.17969
45.28 0.00033856 -72.282 0.1499 0.22656
49.72 0.00031185 -73.626 0.1499 0.30469
55.38 0.00031853 -73.446 0.15003 0.26563
60.13 0.00031185 -73.657 0.15003 0.22656
64.95 0.0002718 -75.602 0.15015 0.23438
70.47 0.00026894 -75.766 0.15015 0.14844
75.53 0.00019264 -79.696 0.15003 0.1875
80.51 0.00016117 -81.305 0.15009 0.085938
85.78 0.0001173 -83.758 0.15009 0.1875
89.74 9.1553E-5 -85.079 0.15009 0.1875
95.07 6.7711E-5 -86.219 0.15021 0.23438
100.31 -1.0491E-5 -90.454 0.15015 0.15625
105.56 -1.4305E-5 -90.852 0.15027 0.1875
109.76 -2.5749E-5 -91.352 0.15015 0.1875
115.28 -7.1526E-5 -93.735 0.15015 0.14844
120.24 -6.9619E-5 -93.719 0.15009 0.13281
125.66 -8.2017E-5 -94.36 0.15015 0.046875
130.64 -7.4387E-5 -93.938 0.1499 0.15625
134.96 -7.6294E-5 -94.094 0.15003 0.25
139.98 -7.7248E-5 -94.172 0.15015 0.22656
145.04 -5.8174E-5 -92.993 0.15015 0.062501
150.13 -7.4387E-5 -93.883 0.15009 0.25
155.11 -5.6267E-5 -92.883 0.15015 0.13281
160.13 -5.7221E-6 -90.329 0.1499 0.21094
165.31 3.8147E-6 -89.719 0.15009 0.20313
170.46 1.812E-5 -88.915 0.15015 0.22656
175.41 7.0572E-5 -86.313 0.15009 0.15625
180.5 0.00014114 -82.571 0.15021 0.17969
185.59 0.0001564 -81.79 0.15009 0.17969
189.73 0.00020123 -79.532 0.15015 0.1875
195.59 0.00023461 -77.735 0.15021 0.14844
200.58 0.00025749 -76.743 0.15003 0.20313
204.76 0.00027085 -75.821 0.15009 0.21094
210.64 0.00030041 -74.305 0.15003 0.1875
215.29 0.00031185 -73.751 0.15003 0.13281
220 0.0002985 -74.579 0.15015 0.14844
225.07 0.00025273 -77.118 0.15015 0.20313
230.76 0.00027085 -76.196 0.15009 0.17969
235.66 0.00026131 -76.29 0.15009 0.15625
240.44 0.00027466 -75.477 0.15015 0.21094
245.47 0.00024414 -77.352 0.15009 0.125
250.29 0.00024128 -77.032 0.15009 0.14844
255.27 0.00016785 -81.172 0.15021 0.062501
260.31 0.00013065 -83.18 0.15027 0.125
265.31 9.8229E-5 -84.79 0.15009 0.17969
270.42 3.8147E-5 -87.915 0.15015 0.21094
275.43 3.8147E-6 -89.719 0.15003 0.13281
280.53 -3.624E-5 -91.969 0.15003 0.17969
285.7 -3.8147E-5 -92.001 0.15009 0.13281
289.81 -6.0082E-5 -93.165 0.15009 0.1875
295.59 -0.00010967 -95.821 0.15003 0.20313
299.91 -9.3461E-5 -95.04 0.15003 0.125
304.84 -0.000103 -95.344 0.1499 0.25
309.79 -0.00011349 -95.907 0.15003 0.20313
315.08 -0.00010967 -95.891 0.15009 0.20313
320.33 -7.5341E-5 -94.008 0.15009 0.10938
325.3 -9.1553E-5 -94.766 0.15009 0.22656
330.31 -8.1063E-5 -94.227 0.15009 0.085938
335.64 -3.624E-5 -91.985 0.15003 0.15625
340.66 -4.7684E-6 -90.149 0.15003 0.14844
345.61 7.6295E-6 -89.54 0.15003 0.15625
350.69 4.8638E-5 -87.461 0.15009 0.20313
354.75 0.00010014 -84.594 0.15003 0.21094
360.21 0.0001297 -83.008 0.15003 0.14844
0.2 0.00015545 -81.618 0.15003 0.21094
5.01 0.00019264 -79.54 0.14996 0.20313
9.78 0.00023365 -77.813 0.15009 0.070313
14.66 0.00023842 -77.649 0.15009 0.22656
20.55 0.0002842 -75.196 0.15009 0.20313
25.1 0.00029278 -74.915 0.15015 0.14844
29.95 0.00031185 -73.93 0.15009 0.13281
34.87 0.00032902 -73.001 0.15027 0.15625
40.29 0.00033093 -72.907 0.15015 0.10938
45.28 0.00032711 -73.251 0.15021 0.03125
49.72 0.00033665 -72.329 0.15009 0.22656
55.38 0.0002985 -74.532 0.15021 0.1875
60.13 0.00029564 -74.571 0.15009 0.23438
64.95 0.00028515 -75.235 0.15015 0.14844
70.47 0.00022984 -77.969 0.15003 0.13281
75.53 0.00019074 -80.196 0.15021 0.13281
80.51 0.00016594 -81.305 0.15015 0.17969
85.78 0.00011635 -83.79 0.15015 0.21094
89.74 6.8665E-5 -86.321 0.15015 0.20313
95.07 4.8638E-5 -87.501 0.15021 0.13281
100.31 1.5259E-5 -89.18 0.15015 0.28906
105.56 -2.861E-6 -90.001 0.15015 0.28906
109.76 -5.5313E-5 -92.891 0.15015 0.22656
115.28 -2.7657E-5 -91.516 0.15003 0.22656
120.24 -5.7221E-5 -92.954 0.15021 0.13281
125.66 -0.00010014 -95.227 0.15021 0.1875
130.64 -8.8692E-5 -94.735 0.15015 0.21094
134.96 -6.3897E-5 -93.313 0.15009 0.21094
139.98 -7.5341E-5 -93.93 0.15003 0.21094
145.04 -8.7738E-5 -94.563 0.15009 0.10156
150.13 -4.9591E-5 -92.688 0.15003 0.14844
155.11 -3.624E-5 -91.915 0.15009 0.21094
160.13 -3.624E-5 -91.774 0.15021 0.062501
165.31 4.7684E-6 -89.829 0.15015 0.17969
170.46 5.2452E-5 -87.157 0.15009 0.22656
175.41 9.3461E-5 -85.001 0.15003 0.13281
180.5 0.00011158 -84.094 0.15009 0.1875
185.59 0.00016785 -81.18 0.1499 0.28125
189.73 0.00021076 -78.774 0.15009 0.15625
195.59 0.00023937 -77.376 0.15009 0.21094
200.58 0.00028706 -75.149 0.15015 0.20313
204.76 0.00032521 -72.743 0.15003 0.20313
210.64 0.00028324 -75.399 0.15009 0.22656
215.29 0.00032044 -73.454 0.15009 0.26563
220 0.00031567 -73.594 0.15003 0.25
