##Alpha(50mT) X DEG X DEG
0.2 -3.3379E-5 -91.282 0.15076 0.77344
5.01 -6.6758E-6 -90.258 0.15064 0.59375
9.78 -6.1989E-5 -92.321 0.15076 0.64063
14.66 -0.00011063 -94.204 0.15064 0.69532
20.55 -0.00019074 -97.399 0.1507 0.67969
25.1 -0.00027752 -100.52 0.15064 0.67969
29.95 -0.00036144 -103.52 0.1507 0.63282
34.87 -0.00043202 -106.15 0.15064 0.70313
40.29 -0.00048542 -108.32 0.15064 0.70313
45.28 -0.00057221 -111.01 0.15076 0.55469
49.72 -0.00063801 -113.24 0.15064 0.73438
55.38 -0.00068951 -114.89 0.15057 0.71875
60.13 -0.00073719 -116.91 0.15064 0.67969
64.95 -0.00080014 -118.74 0.15064 0.69532
70.47 -0.00088215 -120.78 0.15057 0.69532
75.53 -0.00086785 -120.66 0.15051 0.69532
80.51 -0.00090599 -121.46 0.15045 0.71875
85.78 -0.00089074 -120.99 0.1507 0.65625
89.74 -0.00087834 -120.75 0.1507 0.64063
95.07 -0.00084019 -119.7 0.15064 0.67969
100.31 -0.00080586 -118.07 0.1507 0.69532
105.56 -0.00075818 -116.7 0.15064 0.71875
109.76 -0.00070095 -115.17 0.15076 0.67188
115.28 -0.00060273 -112.1 0.15064 0.77344
120.24 -0.00053883 -110.05 0.15057 0.73438
125.66 -0.00048733 -108.21 0.15057 0.77344
130.64 -0.00041676 -105.72 0.15057 0.73438
134.96 -0.00036144 -103.58 0.15057 0.74219
139.98 -0.00030995 -101.66 0.15064 0.67969
145.04 -0.00024796 -99.508 0.15057 0.70313
150.13 -0.00016117 -96.243 0.15057 0.73438
155.11 -0.00013733 -95.219 0.1507 0.71875
160.13 -5.1499E-5 -92.008 0.15064 0.64063
165.31 -3.624E-5 -91.336 0.15064 0.67969
170.46 4.8638E-5 -88.071 0.15057 0.78125
175.41 -6.6758E-6 -90.235 0.15076 0.71875
180.5 0 -90.001 0.15064 0.67969
185.59 -3.0518E-5 -91.18 0.15064 0.67969
