##Alpha(50mT) X DEG X DEG
0.2 4.9591E-5 -87.258 0.15088 0.63282
5.01 3.3379E-5 -88.196 0.1507 0.74219
9.78 2.3842E-5 -88.665 0.1507 0.67188
14.66 1.812E-5 -88.922 0.15076 0.70313
20.55 3.2425E-5 -88.196 0.15082 0.70313
25.1 -2.1935E-5 -91.133 0.15076 0.71875
29.95 9.5368E-7 -90.04 0.15076 0.75782
34.87 -3.8147E-5 -91.954 0.15076 0.67188
40.29 -1.812E-5 -90.938 0.15064 0.63282
45.28 1.2398E-5 -89.36 0.15082 0.70313
49.72 1.0491E-5 -89.29 0.15082 0.64063
55.38 3.3379E-5 -88.18 0.15057 0.78125
60.13 4.3869E-5 -87.641 0.15051 0.71094
64.95 6.0082E-5 -86.86 0.15064 0.74219
70.47 5.7221E-5 -86.954 0.15064 0.78125
75.53 9.2507E-5 -85.032 0.15064 0.63282
80.51 0.00012684 -83.36 0.15057 0.69532
85.78 0.00017643 -80.594 0.15051 0.83594
89.74 0.00018024 -80.516 0.15064 0.61719
95.07 0.00018787 -80.126 0.15057 0.59375
100.31 0.00022698 -78.157 0.1507 0.77344
105.56 0.00025654 -76.532 0.15076 0.75782
109.76 0.00025654 -76.524 0.15064 0.75782
115.28 0.00027466 -75.586 0.15064 0.75782
120.24 0.00030709 -73.719 0.15057 0.73438
125.66 0.00025845 -76.196 0.15076 0.69532
130.64 0.00020504 -79.391 0.1507 0.67969
134.96 0.00027466 -75.461 0.15076 0.75782
139.98 0.00025177 -76.711 0.15076 0.71875
145.04 0.00024891 -76.907 0.15088 0.65625
150.13 0.0002327 -77.79 0.15076 0.59375
155.11 0.00020886 -78.844 0.15082 0.67969
160.13 0.00016594 -81.18 0.15082 0.63282
165.31 0.00013733 -82.79 0.15082 0.70313
170.46 0.00012398 -83.391 0.15082 0.67188
175.41 8.5831E-5 -85.204 0.15082 0.65625
180.5 2.1935E-5 -88.907 0.15088 0.67969
185.59 4.4823E-5 -87.485 0.15076 0.69532
189.73 2.1935E-5 -88.774 0.15082 0.71875
195.59 1.9074E-6 -89.86 0.15088 0.71875
200.58 -2.9564E-5 -91.618 0.15076 0.71875
204.76 -2.0027E-5 -91.008 0.15076 0.67188
210.64 8.5831E-6 -89.446 0.15076 0.67969
215.29 -1.3352E-5 -90.758 0.15076 0.65625
220 -4.2916E-5 -92.29 0.15076 0.64063
225.07 8.5831E-6 -89.422 0.15076 0.69532
230.76 2.4796E-5 -88.571 0.15076 0.79688
235.66 5.436E-5 -87.047 0.15076 0.70313
240.44 3.9101E-5 -87.821 0.1507 0.65625
245.47 6.1989E-5 -86.524 0.15088 0.70313
250.29 0.00010777 -84.196 0.15082 0.70313
255.27 0.00014114 -82.415 0.15064 0.74219
260.31 0.00016785 -80.813 0.15064 0.73438
265.31 0.00018024 -80.235 0.15076 0.70313
270.42 0.00022411 -78.251 0.1507 0.74219
275.43 0.00026322 -75.876 0.15064 0.75782
280.53 0.00026512 -76.063 0.1507 0.71875
285.7 0.0002718 -75.586 0.15064 0.73438
289.81 0.00030041 -74.329 0.15076 0.67969
295.59 0.0002861 -74.735 0.15057 0.74219
299.91 0.0002718 -75.844 0.15088 0.67188
304.84 0.00027466 -75.696 0.15076 0.70313
309.79 0.0002966 -74.454 0.15082 0.77344
315.08 0.00027657 -75.508 0.15076 0.85157
320.33 0.00024605 -77.04 0.15076 0.77344
325.3 0.00024414 -77.008 0.15082 0.85938
330.31 0.00022602 -77.868 0.15082 0.75782
335.64 0.00020027 -79.399 0.15094 0.67969
340.66 0.00021172 -78.782 0.15076 0.79688
345.61 0.00015259 -81.844 0.15082 0.71875
350.69 0.00011921 -83.766 0.15094 0.72657
354.75 9.3461E-5 -85.071 0.15094 0.74219
360.21 6.1036E-5 -86.782 0.15088 0.74219
0.2 5.7221E-5 -87.016 0.1507 0.75782
5.01 4.8638E-5 -87.305 0.15088 0.72657
9.78 1.5259E-5 -89.032 0.15088 0.80469
14.66 4.7684E-6 -89.782 0.15082 0.74219
20.55 7.6295E-6 -89.602 0.15082 0.78125
25.1 1.9074E-6 -89.86 0.15076 0.85938
29.95 -3.1472E-5 -91.649 0.15082 0.72657
34.87 -1.1444E-5 -90.61 0.15064 0.75782
40.29 -9.5368E-6 -90.399 0.15082 0.72657
45.28 1.7166E-5 -89.016 0.1507 0.80469
49.72 9.5368E-7 -89.969 0.1507 0.82813
55.38 4.2916E-5 -87.641 0.15076 0.82032
60.13 4.3869E-5 -87.571 0.15076 0.82032
64.95 5.5313E-5 -87.024 0.1507 0.77344
70.47 9.2507E-5 -85.071 0.15082 0.72657
75.53 0.00014305 -82.188 0.15076 0.79688
80.51 0.00016022 -81.36 0.15076 0.875
85.78 0.00019932 -79.407 0.15057 0.85157
89.74 0.00021172 -78.719 0.15064 0.85938
95.07 0.00023747 -77.36 0.15076 0.88282
100.31 0.00024223 -77.211 0.1507 0.875
105.56 0.00026226 -76.251 0.1507 0.82032
109.76 0.00028038 -75.157 0.1507 0.85938
115.28 0.00026989 -75.665 0.15076 0.92188
120.24 0.00029469 -74.665 0.15082 0.78125
125.66 0.00027752 -75.446 0.15088 0.80469
130.64 0.00026989 -75.672 0.15082 0.84375
134.96 0.00024796 -77.063 0.15094 0.75782
139.98 0.00025177 -76.665 0.15082 0.88282
145.04 0.00022984 -77.836 0.15088 0.95313
150.13 0.00022125 -78.422 0.15094 0.86719
155.11 0.00022984 -77.672 0.15082 0.88282
160.13 0.00017071 -81.04 0.15094 0.72657
165.31 0.00015926 -81.399 0.15094 0.80469
170.46 0.00011063 -84.094 0.15094 0.79688
175.41 8.3924E-5 -85.633 0.151 0.90625
180.5 4.2916E-5 -87.727 0.15094 0.78125
185.59 1.5259E-5 -89.086 0.151 0.82032
189.73 2.861E-6 -89.86 0.15094 0.89844
195.59 1.7166E-5 -89.063 0.15082 0.89844
200.58 2.861E-6 -89.782 0.15088 0.95313
204.76 0 -90.001 0.15082 0.95313
210.64 -2.2888E-5 -91.29 0.15076 0.82032
215.29 1.0491E-5 -89.344 0.15082 0.90625
220 -1.6213E-5 -90.86 0.15088 0.85157
225.07 1.1444E-5 -89.383 0.15082 0.875
230.76 2.3842E-5 -88.696 0.15082 0.84375
235.66 3.2425E-5 -88.126 0.15082 0.875
240.44 3.9101E-5 -87.891 0.15082 0.94532
245.47 6.7711E-5 -86.415 0.15082 0.875
250.29 0.00010967 -83.915 0.15082 0.82032
255.27 0.00011444 -83.821 0.1507 0.92969
260.31 0.00013828 -82.696 0.15076 0.89844
265.31 0.0002079 -78.836 0.15057 0.95313
270.42 0.00023461 -77.274 0.15076 0.94532
275.43 0.00023556 -77.555 0.15088 0.92188
280.53 0.00028134 -75.071 0.15064 0.75782
285.7 0.00027847 -75.196 0.1507 0.85938
289.81 0.00029373 -74.407 0.15088 0.85157
295.59 0.00028038 -75.118 0.15076 0.80469
299.91 0.00028897 -74.602 0.15076 0.82032
304.84 0.00027752 -75.329 0.15088 0.84375
309.79 0.00027847 -75.282 0.15082 0.78125
315.08 0.00029755 -74.172 0.15088 0.82813
320.33 0.00027466 -75.438 0.15088 0.92188
325.3 0.00023937 -77.313 0.15076 0.82813
330.31 0.00023651 -77.274 0.15082 0.85938
335.64 0.0002079 -78.961 0.15088 0.875
340.66 0.00019741 -79.297 0.15076 0.80469
345.61 0.00016213 -81.204 0.15088 0.84375
350.69 0.00011063 -84.172 0.15088 0.82813
354.75 9.1553E-5 -85.001 0.15076 0.82032
360.21 7.1526E-5 -86.086 0.15082 0.85938
0.2 7.3433E-5 -85.985 0.15082 0.875
5.01 6.485E-5 -86.524 0.15094 0.79688
9.78 1.812E-5 -89.008 0.15106 0.72657
14.66 6.6758E-6 -89.571 0.151 0.85157
20.55 -1.6213E-5 -90.868 0.15088 0.82813
25.1 -7.6295E-6 -90.407 0.15082 0.82032
29.95 -1.0491E-5 -90.508 0.15076 0.79688
34.87 -1.9074E-6 -90.04 0.15082 0.92188
40.29 -3.8147E-6 -90.258 0.15064 0.82813
45.28 1.5259E-5 -89.204 0.1507 0.85938
49.72 2.861E-6 -89.821 0.15082 0.89844
55.38 2.1935E-5 -88.813 0.15082 0.88282
60.13 6.7711E-5 -86.36 0.15082 0.80469
64.95 9.3461E-5 -84.743 0.1507 0.85938
70.47 9.1553E-5 -84.977 0.1507 0.92188
75.53 0.00013542 -82.751 0.15076 0.85157
80.51 0.00017166 -80.711 0.15076 0.89844
85.78 0.00018597 -79.922 0.15076 0.89844
89.74 0.00020981 -78.993 0.15076 0.875
95.07 0.0002451 -77.079 0.15088 0.82813
100.31 0.00027466 -75.336 0.15076 0.92188
105.56 0.00023747 -77.626 0.15082 0.82813
109.76 0.00028134 -75.188 0.15076 0.82032
115.28 0.00030136 -74.211 0.15076 0.94532
120.24 0.00028324 -74.922 0.15082 0.89844
