I1(135deg) X DEG X DEG
-1.8 0.00038052 -79.657 0.96332 -0.062501
-1.9 0.00072957 -69.508 0.96338 -0.054688
-2 0.00035095 -79.391 0.96338 -0.054688
-2.1 0.00045681 -77.305 0.96338 -0.062501
-2.2 0.00050545 -76.438 0.96338 -0.062501
-2.3 0.00036049 -79.899 0.96338 -0.062501
-2.4 0.0002079 -84.227 0.96338 -0.062501
-2.5 0.0003233 -81.383 0.96326 -0.054688
-2.6 0.00055695 -74.719 0.96344 -0.070313
-2.7 5.7221E-6 -89.258 0.96326 -0.054688
-2.8 0.00040627 -77.735 0.96338 -0.062501
-2.9 0.00075627 -69.743 0.96338 -0.054688
-3 0.00021649 -83.454 0.96332 -0.062501
-3.1 0.00042057 -77.438 0.96344 -0.062501
-3.2 0.00032997 -80.844 0.96326 -0.062501
-3.3 0.00044537 -76.805 0.96338 -0.070313
-3.4 0.00018311 -84.415 0.96344 -0.070313
-3.5 -0.00033283 -100.41 0.96326 -0.062501
-3.6 3.1472E-5 -89.274 0.96332 -0.062501
-3.7 -8.3924E-5 -91.954 0.96344 -0.062501
-3.8 1.3352E-5 -89.11 0.96332 -0.062501
-3.9 -5.7221E-5 -92.641 0.96332 -0.070313
-4 0.00026131 -82.258 0.96363 -0.078126
-4.1 -1.4305E-5 -89.657 0.96351 -0.078126
-4.2 0.00013542 -86.243 0.96344 -0.070313
-4.3 -0.00011826 -94.055 0.96344 -0.070313
-4.4 6.7711E-5 -87.641 0.96351 -0.078126
-4.5 0.00024987 -81.626 0.96363 -0.070313
-4.6 0.00028038 -81.563 0.96363 -0.070313
-4.7 0.00026894 -81.532 0.96351 -0.070313
-4.8 1.0491E-5 -88.813 0.96357 -0.070313
-4.9 -1.812E-5 -90.524 0.96338 -0.078126
-5 6.5804E-5 -88.274 0.96344 -0.078126
-5.1 -0.00012589 -93.711 0.96344 -0.070313
-5.2 -0.0002203 -96.305 0.96344 -0.062501
-5.3 9.6322E-5 -87.922 0.96351 -0.078126
-5.4 0.00043869 -77.11 0.96369 -0.078126
-5.5 9.2507E-5 -86.313 0.96357 -0.070313
-5.6 -0.00016594 -95.399 0.96369 -0.070313
-5.7 7.9155E-5 -88.415 0.96357 -0.078126
-5.8 -0.00025368 -97.985 0.96357 -0.078126
-5.9 -0.00047684 -105.02 0.96369 -0.078126
-6 -6.1036E-5 -92.501 0.96363 -0.078126
-6.1 -0.00021744 -97.157 0.96357 -0.078126
-6.2 -0.00052548 -105.7 0.96369 -0.078126
-6.3 -0.00069046 -112.74 0.96369 -0.078126
-6.4 -0.00051785 -107.09 0.96363 -0.078126
-6.5 -0.00045872 -103.84 0.96375 -0.078126
-6.6 -0.00087929 -116.23 0.96363 -0.093751
-6.7 -0.00058747 -109.51 0.96357 -0.085938
-6.8 -0.00040817 -102.55 0.96369 -0.078126
-6.9 -0.00011921 -92.86 0.96363 -0.093751
-7 -0.0001421 -94.204 0.96381 -0.085938
-7.1 -0.00034142 -101.6 0.96375 -0.085938
-7.2 -0.00044346 -102.87 0.96375 -0.085938
-7.3 -0.00092411 -116.81 0.96375 -0.093751
-7.4 -0.00083638 -116.77 0.96357 -0.078126
-7.5 -0.00034237 -100.54 0.96381 -0.093751
-7.6 -0.00099087 -120.08 0.96381 -0.085938
-7.7 -0.00067711 -110.11 0.96381 -0.10156
-7.8 -0.00066376 -110.24 0.96375 -0.093751
-7.9 -0.0002594 -97.758 0.96381 -0.093751
-8 -0.00034523 -99.829 0.96375 -0.093751
-8.1 -0.0005827 -108.98 0.96393 -0.10156
-8.2 -0.00027275 -99.43 0.96393 -0.10156
-8.3 -0.00026226 -97.313 0.96381 -0.10156
-8.4 -0.00033665 -99.149 0.96369 -0.10156
-8.5 -0.00031758 -101.47 0.96381 -0.10156
-8.6 -0.00025559 -98.649 0.96381 -0.10156
-8.7 -0.000597 -109.42 0.96387 -0.10938
-8.8 -0.00034905 -100.77 0.96399 -0.10938
-8.9 -0.00057698 -106.45 0.96399 -0.10938
-9 -0.00057793 -107.37 0.96381 -0.10938
-9.1 -0.00044823 -102.33 0.96387 -0.10938
-9.2 -0.00048447 -104.42 0.96369 -0.10938
-9.3 -0.00042343 -102.38 0.96405 -0.10938
-9.4 -0.00064946 -107.27 0.96369 -0.10938
-9.5 -0.00047875 -102.33 0.96393 -0.11719
-9.6 -8.8692E-5 -93.454 0.96381 -0.11719
-9.7 -0.00054169 -104.73 0.96399 -0.11719
-9.8 -0.00056744 -104.81 0.96369 -0.10938
-9.9 -0.00088406 -115.31 0.96381 -0.11719
-10 -8.6785E-5 -93.727 0.96381 -0.11719
