Alpha(207mT) X DEG X DEG
0.33 -5.5313E-5 90.086 0.27057 0.85157
10.74 0.00029373 89.493 0.27045 0.90625
20.33 0.00043106 89.274 0.27014 1.0625
29.88 0.00055886 89.055 0.2702 1.1094
40.62 0.00063515 88.938 0.27014 1.2109
50.19 0.00069046 88.844 0.27014 1.1563
59.87 0.00045967 89.227 0.27002 1.2813
70.61 0.00056076 89.063 0.27008 1.0703
80.63 0.0005455 89.079 0.26984 1.0547
90.17 0.00051117 89.133 0.2699 0.86719
100.55 0.0003624 89.391 0.2699 0.71094
110.74 0.00024796 89.586 0.27002 0.67188
120.83 0.00016785 89.711 0.27002 0.64063
129.94 0.00012207 89.774 0.27008 0.58594
140.15 0.00012589 89.79 0.27014 0.54688
150.33 0.00040817 89.29 0.27014 0.35938
160.41 0.00016213 89.719 0.27014 0.58594
170.55 -0.0003624 90.594 0.26996 0.97657
180.67 -0.00017357 90.274 0.2699 0.91407
189.81 -8.2017E-5 90.126 0.26984 0.96875
200.44 -3.0518E-5 90.032 0.26984 1.0859
210.07 1.9074E-5 89.969 0.2699 1.1094
220.8 0 89.993 0.2699 1.125
230.33 -0.00024223 90.376 0.26978 1.1797
240.1 -0.00046349 90.758 0.26972 1.2813
249.86 -0.00043679 90.735 0.26984 1.0547
259.85 -0.00047684 90.782 0.26984 0.91407
270.38 -0.0007 91.126 0.26984 0.74219
280.55 -0.00073815 91.219 0.2699 0.66407
290.77 -0.00078774 91.29 0.26984 0.625
299.81 -0.00081826 91.336 0.26978 0.58594
310 -0.00073433 91.196 0.26978 0.48438
320.32 -0.00030327 90.493 0.26965 0.26563
330.43 -0.00027275 90.446 0.26953 0.28125
340.56 -0.00049019 90.797 0.26953 0.61719
350.51 -0.00038719 90.633 0.26941 0.78907
360.33 -0.0002861 90.477 0.26935 0.9375
0.33 -0.00039292 90.649 0.26929 0.96094
10.74 1.9074E-5 89.954 0.26929 0.94532
20.33 0.00022125 89.633 0.26929 1.0078
29.88 0.00043869 89.266 0.26929 1.0078
40.62 0.00061035 88.977 0.26929 1.0859
50.19 0.00026322 89.555 0.26923 1.2891
59.87 0.0003376 89.438 0.26904 1.2813
70.61 0.00037003 89.383 0.26904 1.1172
80.63 0.00022507 89.61 0.26904 1.0859
90.17 0.00029183 89.501 0.26917 0.78907
100.55 0.00014687 89.751 0.26923 0.71875
110.74 2.2888E-5 89.961 0.26917 0.67969
120.83 -0.00011444 90.188 0.26917 0.61719
129.94 -9.3461E-5 90.149 0.26929 0.5625
140.15 0.00018311 89.688 0.26911 0.39063
150.33 0.00023079 89.594 0.26911 0.35156
160.41 -8.5831E-5 90.141 0.26917 0.57813
170.55 -0.00023461 90.399 0.26917 0.77344
180.67 -0.00046349 90.758 0.26911 1.0234
189.81 -0.00056649 90.922 0.26892 1.2344
200.44 -0.00024414 90.399 0.26898 1.0938
210.07 -7.248E-5 90.11 0.26904 1.0078
220.8 -0.00033951 90.555 0.26898 1.25
230.33 -0.00042725 90.711 0.26898 1.1641
240.1 -0.00053406 90.891 0.26886 1.2344
249.86 -0.00057984 90.946 0.26898 1.0313
259.85 -0.00068474 91.133 0.26892 0.89844
270.38 -0.00090599 91.508 0.26904 0.82032
280.55 -0.00074006 91.227 0.26904 0.60938
290.77 -0.00094796 91.547 0.26898 0.61719
299.81 -0.00091935 91.532 0.26898 0.51563
310 -0.00084305 91.399 0.26904 0.5
320.32 -0.00065995 91.094 0.26898 0.4375
330.43 -0.00053788 90.891 0.26904 0.35938
340.56 -0.00034714 90.594 0.26898 0.41406
350.51 -0.00053406 90.891 0.26898 0.77344
360.33 -0.00039292 90.633 0.26898 0.85157
0.33 -0.00045014 90.735 0.26898 0.91407
10.74 -0.00039101 90.649 0.26898 1.0938
20.33 3.8147E-5 89.93 0.26892 1.1094
29.88 0.00020218 89.649 0.2688 1.1563
40.62 0.00034142 89.422 0.2688 1.1406
50.19 0.00039101 89.336 0.26874 1.1172
59.87 0.00023842 89.594 0.2688 1.1953
70.61 0.00023461 89.594 0.26874 1.0625
80.63 0.00019264 89.672 0.26874 0.96875
90.17 5.3406E-5 89.907 0.2688 0.875
100.55 0.00014114 89.751 0.26874 0.67969
110.74 -0.00020027 90.329 0.26874 0.77344
120.83 -0.00010872 90.18 0.2688 0.5625
129.94 -0.00014687 90.235 0.26874 0.58594
140.15 2.2888E-5 89.946 0.26898 0.375
150.33 -9.3461E-5 90.165 0.26898 0.48438
160.41 -0.00023842 90.399 0.26892 0.67188
170.55 -0.00017738 90.274 0.26892 0.67969
180.67 -0.00047493 90.782 0.26892 0.96094
189.81 -0.00045777 90.766 0.26892 1.0547
200.44 -0.00012398 90.204 0.2688 0.96094
210.07 -0.00031662 90.508 0.26886 1.1094
220.8 -0.0002079 90.344 0.26886 1.0547
230.33 -0.00042343 90.711 0.26886 1.1875
240.1 -0.0006218 91.016 0.26892 1.1875
249.86 -0.00077248 91.274 0.26898 1.0859
259.85 -0.00071907 91.196 0.26898 0.875
270.38 -0.00082589 91.36 0.26917 0.69532
280.55 -0.0011597 91.915 0.26917 0.79688
290.77 -0.0010357 91.711 0.26917 0.60157
299.81 -0.00094414 91.571 0.26917 0.53907
310 -0.00084687 91.399 0.26917 0.46094
320.32 -0.00069428 91.157 0.26929 0.32813
330.43 -0.00056649 90.938 0.26917 0.32031
340.56 -0.00065041 91.079 0.26917 0.51563
350.51 -0.00064469 91.063 0.26911 0.73438
360.33 -0.00066376 91.094 0.26904 1.0859
