Alpha(207mT) X DEG X DEG
0.33 -0.0013981 92.383 0.26795 0.85157
10.74 -0.0017052 92.915 0.26795 1.2031
20.33 -0.0015698 92.672 0.26788 1.2891
29.88 -0.0014267 92.43 0.26782 1.2188
40.62 -0.0012703 92.18 0.26788 1.2891
50.19 -0.0012627 92.149 0.26782 1.375
59.87 -0.0011768 92.001 0.26782 1.3906
70.61 -0.00086022 91.485 0.26788 1.2344
80.63 -0.00071717 91.243 0.26776 1.1016
90.17 -0.00045395 90.782 0.26782 0.95313
100.55 -0.00046158 90.782 0.26788 0.85938
110.74 -0.00043297 90.743 0.26776 0.82032
120.83 -0.00037003 90.633 0.26788 0.67188
129.94 -0.00044441 90.758 0.26788 0.67188
140.15 -0.00028229 90.477 0.26782 0.53125
150.33 -0.00057793 90.993 0.26788 0.60938
160.41 -0.0008545 91.454 0.26788 0.79688
170.55 -0.0013886 92.368 0.26788 1.0859
180.67 -0.0016384 92.79 0.26795 1.1484
189.81 -0.0018578 93.165 0.26782 1.3203
200.44 -0.0017109 92.891 0.26788 1.2813
210.07 -0.0018024 93.063 0.26788 1.2891
220.8 -0.0017033 92.907 0.26795 1.2109
230.33 -0.0017757 92.993 0.26795 1.2578
240.1 -0.0021744 93.665 0.26795 1.5078
249.86 -0.0018368 93.118 0.26801 1.2188
259.85 -0.0017357 92.93 0.26801 1.1563
270.38 -0.0017395 92.946 0.26807 1.0781
280.55 -0.0016041 92.711 0.26807 0.89844
290.77 -0.0013924 92.36 0.26819 0.74219
299.81 -0.0013008 92.196 0.26819 0.64063
310 -0.0013352 92.274 0.26819 0.63282
320.32 -0.0012455 92.11 0.26819 0.5625
330.43 -0.00107 91.821 0.26825 0.4375
340.56 -0.0013123 92.235 0.26819 0.67969
350.51 -0.0017891 93.032 0.26819 0.97657
360.33 -0.0017967 93.055 0.26807 1.1484
0.33 -0.0016308 92.79 0.26813 1.0547
10.74 -0.0018406 93.133 0.26801 1.3438
20.33 -0.0017166 92.922 0.26801 1.3906
29.88 -0.0014134 92.43 0.26801 1.3359
40.62 -0.0013943 92.383 0.26807 1.4297
50.19 -0.0012226 92.079 0.26807 1.3438
59.87 -0.0012798 92.18 0.26795 1.4688
70.61 -0.00090981 91.563 0.26788 1.2969
80.63 -0.00065232 91.11 0.26795 1.1016
90.17 -0.0005703 90.977 0.26795 0.98438
100.55 -0.0004673 90.813 0.26807 0.85938
110.74 -0.00038719 90.657 0.26795 0.79688
120.83 -0.00044251 90.743 0.26801 0.78907
129.94 -0.00043869 90.751 0.26801 0.625
140.15 -0.00041199 90.711 0.26807 0.59375
150.33 -0.00045967 90.79 0.26801 0.60157
160.41 -0.0010891 91.86 0.26807 0.875
170.55 -0.0013619 92.344 0.26801 1.0313
180.67 -0.0016842 92.876 0.26782 1.3438
189.81 -0.0017548 92.977 0.26795 1.2813
200.44 -0.0018635 93.188 0.26801 1.3281
210.07 -0.0018368 93.133 0.26807 1.3047
220.8 -0.001852 93.157 0.26813 1.2969
230.33 -0.0021439 93.626 0.26807 1.5156
240.1 -0.0021076 93.563 0.26813 1.4219
249.86 -0.0019207 93.243 0.26813 1.25
259.85 -0.0018559 93.141 0.26819 1.1484
270.38 -0.0017052 92.891 0.26825 0.97657
280.55 -0.0015488 92.641 0.26819 0.875
290.77 -0.0017052 92.876 0.26819 0.89844
299.81 -0.001585 92.696 0.26819 0.74219
310 -0.0014 92.391 0.26825 0.65625
320.32 -0.0011673 91.985 0.26837 0.46094
330.43 -0.0013866 92.36 0.26831 0.64844
340.56 -0.0015068 92.555 0.26831 0.72657
350.51 -0.0017471 92.969 0.26825 0.95313
360.33 -0.0020409 93.454 0.26825 1.2266
0.33 -0.0020218 93.422 0.26831 1.2188
10.74 -0.0020085 93.399 0.26825 1.3359
20.33 -0.0018864 93.204 0.26831 1.3906
29.88 -0.0016327 92.782 0.26831 1.3672
40.62 -0.0015183 92.579 0.26831 1.3672
50.19 -0.0014935 92.547 0.26837 1.4063
59.87 -0.001339 92.297 0.26831 1.3906
70.61 -0.0010967 91.868 0.26831 1.2969
80.63 -0.00095177 91.618 0.26819 1.2422
90.17 -0.00069046 91.204 0.26825 1.0547
100.55 -0.00069428 91.196 0.26831 1.0313
110.74 -0.00045777 90.774 0.26825 0.85157
120.83 -0.00046349 90.805 0.26831 0.75782
129.94 -0.00059128 91.016 0.26825 0.80469
140.15 -0.00061226 91.04 0.26831 0.71875
150.33 -0.00065995 91.126 0.26837 0.60938
160.41 -0.0010395 91.774 0.26825 0.875
170.55 -0.0014401 92.461 0.26825 1.1094
180.67 -0.0017433 92.954 0.26825 1.2344
189.81 -0.0019684 93.344 0.26831 1.3203
200.44 -0.0020409 93.446 0.26831 1.3906
210.07 -0.0019074 93.219 0.26831 1.2266
220.8 -0.0019455 93.297 0.26831 1.2734
230.33 -0.0021458 93.633 0.26837 1.3984
240.1 -0.0023728 94.008 0.26831 1.5703
249.86 -0.0019646 93.305 0.26837 1.1563
259.85 -0.0020046 93.399 0.26844 1.1875
270.38 -0.0018864 93.204 0.26844 1.0859
280.55 -0.0019551 93.297 0.26837 1.0391
290.77 -0.0017567 92.969 0.26844 0.82032
299.81 -0.0015774 92.672 0.2685 0.69532
310 -0.0015907 92.688 0.26856 0.67188
320.32 -0.0016461 92.797 0.26856 0.72657
330.43 -0.0014515 92.469 0.26862 0.46094
340.56 -0.0017529 92.985 0.2685 0.82032
350.51 -0.0017872 93.032 0.26856 0.82813
360.33 -0.0021305 93.626 0.26844 1.1953
