##Alpha(50mT) X DEG X DEG
0.2 6.485E-5 89.594 0.33258 0.33594
5.01 -0.00014591 91.001 0.33258 0.4375
9.78 -0.00022888 91.485 0.3324 0.28125
14.66 -0.0005312 93.344 0.3327 0.3125
20.55 -0.00028229 91.719 0.33283 0.35938
25.1 -0.0003357 92.133 0.33264 0.40625
29.95 -0.00048924 93.149 0.33264 0.30469
34.87 -0.00062848 93.938 0.33277 0.35938
40.29 -0.00052739 93.36 0.33289 0.30469
45.28 -0.00042439 92.711 0.33277 0.32813
49.72 -0.0003767 92.329 0.33264 0.38281
55.38 -0.00025559 91.618 0.33277 0.28906
60.13 -0.00029087 91.79 0.33277 0.45313
64.95 -5.5313E-5 90.336 0.33277 0.39844
70.47 0 90.016 0.33252 0.33594
75.53 0.00014496 89.079 0.33258 0.38281
80.51 0.00040341 87.461 0.3327 0.25781
85.78 0.00034523 87.86 0.3327 0.38281
89.74 0.00071526 85.43 0.33264 0.4375
95.07 0.00084782 84.633 0.33289 0.42188
100.31 0.0008564 84.524 0.33264 0.35938
105.56 0.0009985 83.704 0.33258 0.4375
109.76 0.0010929 83.032 0.33277 0.48438
115.28 0.0010605 83.376 0.33258 0.17969
120.24 0.0010662 83.204 0.3327 0.42969
125.66 0.00094319 84.04 0.33264 0.35938
130.64 0.0011025 83.102 0.33264 0.40625
134.96 0.0011864 82.508 0.33258 0.33594
139.98 0.0010481 83.368 0.33258 0.5
145.04 0.00099564 83.68 0.33258 0.42188
150.13 0.00076294 85.126 0.3327 0.39063
155.11 0.00076199 85.149 0.3327 0.32031
160.13 0.00063038 85.946 0.33277 0.35938
165.31 0.00053502 86.626 0.33277 0.28125
170.46 0.00041485 87.352 0.33264 0.35938
175.41 0.0002718 88.251 0.33258 0.38281
180.5 0.00012112 89.172 0.33283 0.32031
185.59 -0.00030613 91.922 0.33264 0.375
189.73 -0.00014305 90.922 0.33264 0.53125
195.59 -0.00032616 92.04 0.3327 0.48438
200.58 -0.00034619 92.211 0.33277 0.35938
204.76 -0.00044155 92.813 0.33277 0.39844
210.64 -0.00039005 92.532 0.33283 0.45313
215.29 -0.00047875 93.008 0.33277 0.35156
220 -0.00045491 92.852 0.33277 0.35938
225.07 -0.00049973 93.211 0.33264 0.22656
230.76 -0.00027657 91.751 0.33283 0.42969
235.66 -9.6322E-5 90.602 0.33289 0.39844
240.44 -0.00029087 91.891 0.33301 0.4375
245.47 -0.00038529 92.438 0.33289 0.40625
250.29 -1.6213E-5 90.079 0.33277 0.45313
255.27 0.00019932 88.751 0.33258 0.45313
260.31 0.00021839 88.586 0.33264 0.38281
265.31 0.00037575 87.602 0.33264 0.39063
270.42 0.000597 86.18 0.33258 0.4375
275.43 0.00055027 86.516 0.33277 0.375
280.53 0.00091362 84.11 0.33264 0.42969
285.7 0.0008421 84.532 0.33264 0.41406
