##Alpha(50mT) X DEG X DEG
0.2 0.00031853 87.696 0.33771 0.41406
5.01 0.0005188 86.251 0.33728 0.45313
9.78 0.0007248 84.821 0.3374 0.36719
14.66 0.00076676 84.438 0.33759 0.46094
20.55 0.00098801 83.063 0.3374 0.41406
25.1 0.0013065 80.711 0.33759 0.5
29.95 0.0013733 80.071 0.3374 0.46094
34.87 0.0015564 79.063 0.33759 0.25781
40.29 0.0015164 79.376 0.33759 0.34375
45.28 0.0016213 78.758 0.33734 0.4375
49.72 0.0016375 78.454 0.3374 0.5625
55.38 0.0014925 79.516 0.33747 0.48438
60.13 0.0016098 78.79 0.3374 0.45313
64.95 0.0014439 79.719 0.3374 0.4375
70.47 0.001359 80.305 0.33747 0.48438
75.53 0.0013838 80.18 0.33765 0.39844
80.51 0.0010204 82.743 0.33765 0.40625
85.78 0.00082875 84.118 0.33747 0.42188
89.74 0.00081921 84.211 0.33747 0.35938
95.07 0.00036907 87.415 0.3374 0.41406
100.31 0.00014305 88.977 0.33734 0.53907
105.56 0.00021076 88.571 0.33753 0.4375
109.76 5.9128E-5 89.602 0.33734 0.4375
115.28 -5.7221E-6 90.024 0.33759 0.35156
120.24 -0.00034714 92.469 0.33734 0.3125
125.66 -0.00031471 92.172 0.33747 0.35156
130.64 -0.00043202 93.204 0.33759 0.45313
134.96 -0.00030995 92.219 0.33753 0.38281
139.98 -0.00031471 92.235 0.3374 0.42188
145.04 -0.00040341 92.852 0.33753 0.35156
150.13 -0.00046826 93.29 0.33747 0.26563
155.11 -0.00034332 92.501 0.33734 0.45313
160.13 -0.00027275 91.946 0.33759 0.45313
165.31 -0.00014401 90.977 0.3374 0.39844
170.46 0.00013352 88.961 0.33747 0.35938
175.41 0.0002718 88.126 0.33747 0.46875
180.5 0.00035095 87.399 0.33753 0.4375
185.59 0.00056553 86.024 0.3374 0.45313
189.73 0.00093842 83.243 0.33759 0.46094
195.59 0.0010071 82.829 0.33759 0.4375
200.58 0.00138 80.368 0.33759 0.52344
204.76 0.0011797 81.579 0.33734 0.40625
210.64 0.0013571 80.29 0.33747 0.40625
215.29 0.0015745 78.758 0.33765 0.42188
220 0.0016279 78.251 0.3374 0.46094
225.07 0.0016699 78.266 0.33753 0.42969
230.76 0.0016279 78.422 0.33771 0.38281
235.66 0.0016146 78.493 0.33753 0.41406
240.44 0.0015793 79.008 0.33759 0.36719
245.47 0.0014305 79.977 0.33765 0.42969
250.29 0.0012417 81.172 0.33753 0.36719
255.27 0.0012846 80.735 0.33759 0.26563
260.31 0.00099755 82.891 0.3374 0.36719
265.31 0.00074196 84.672 0.33759 0.52344
270.42 0.00063324 85.415 0.33734 0.38281
275.43 0.0002861 87.836 0.3374 0.51563
280.53 0.00016022 88.813 0.33747 0.38281
285.7 -4.5777E-5 90.313 0.33747 0.32031
289.81 -7.5341E-5 90.54 0.3374 0.40625
