##Alpha(50mT) X DEG X DEG
0.2 0.00014591 88.922 0.33118 0.73438
5.01 9.1553E-5 89.36 0.33124 0.65625
9.78 0.0001421 88.977 0.33124 0.75
14.66 0.00032521 87.751 0.33118 0.75
20.55 0.00026989 88.141 0.33124 0.65625
25.1 -8.5831E-5 90.618 0.33124 0.65625
29.95 0.00014782 88.938 0.33118 0.76563
34.87 -4.0055E-5 90.336 0.33124 0.78125
40.29 -4.2916E-5 90.313 0.3313 0.6875
45.28 -4.5777E-5 90.313 0.33118 0.70313
49.72 -0.00024223 91.719 0.33118 0.79688
55.38 -0.00028515 91.938 0.33118 0.71875
60.13 -0.00031853 92.227 0.33118 0.6875
64.95 -0.00019264 91.376 0.33124 0.64063
70.47 -0.00044155 93.071 0.3313 0.80469
75.53 -0.00030613 92.204 0.33124 0.70313
80.51 -0.00051499 93.68 0.33136 0.79688
85.78 -0.00032711 92.258 0.33148 0.70313
89.74 -0.00052739 93.797 0.33136 0.6875
95.07 -0.00057412 94.079 0.33148 0.70313
100.31 -0.00043679 93.211 0.3313 0.67969
105.56 -0.00051976 93.602 0.33148 0.67188
109.76 -0.00039959 92.86 0.33148 0.78125
115.28 -0.00030804 92.235 0.33136 0.71875
120.24 -0.00038719 92.727 0.33148 0.88282
125.66 -0.00021744 91.438 0.33154 0.65625
130.64 -0.00026703 91.883 0.33154 0.74219
134.96 -0.00029469 92.071 0.33154 0.77344
139.98 -0.00021267 91.532 0.33154 0.73438
145.04 -0.00018883 91.368 0.33136 0.74219
150.13 -0.00016022 91.157 0.33148 0.85157
155.11 -0.00019741 91.352 0.33136 0.82813
160.13 1.9074E-6 89.969 0.33142 0.67188
165.31 4.0055E-5 89.719 0.33161 0.63282
170.46 -9.5368E-7 90.008 0.33142 0.75
175.41 0.00013256 89.071 0.33136 0.77344
180.5 9.7275E-5 89.368 0.33148 0.67188
185.59 0.00017262 88.696 0.33124 0.66407
189.73 -4.0055E-5 90.266 0.33124 0.69532
195.59 5.0545E-5 89.571 0.33124 0.77344
200.58 -0.00010014 90.633 0.33124 0.79688
204.76 6.1036E-5 89.54 0.33124 0.70313
210.64 -5.6267E-5 90.399 0.33124 0.77344
215.29 -7.4387E-5 90.532 0.33118 0.75
220 6.8665E-5 89.563 0.33118 0.71875
225.07 -0.00020218 91.383 0.3313 0.83594
230.76 -0.00015354 91.024 0.33118 0.74219
235.66 -0.00042439 92.907 0.33124 0.67188
240.44 -0.00026226 91.868 0.3313 0.73438
245.47 -0.00039578 92.696 0.3313 0.67188
250.29 -0.00045491 93.165 0.3313 0.66407
255.27 -0.00016213 91.188 0.33124 0.71875
260.31 -0.00045777 93.165 0.33124 0.66407
265.31 -0.00035954 92.493 0.33124 0.78907
270.42 -0.00051308 93.633 0.33124 0.77344
275.43 -0.00045014 93.219 0.33136 0.67188
280.53 -0.0003891 92.727 0.33136 0.70313
285.7 -0.00050164 93.54 0.33136 0.75782
289.81 -0.00060177 94.297 0.3313 0.78125
295.59 -0.00044632 93.032 0.3313 0.73438
299.91 -0.00035477 92.516 0.33142 0.74219
304.84 -0.00034142 92.336 0.33148 0.69532
309.79 -0.00037098 92.633 0.33136 0.78907
315.08 -0.00019646 91.415 0.33154 0.74219
320.33 -1.9074E-5 90.133 0.33124 0.73438
325.3 -0.0001154 90.907 0.33148 0.78907
330.31 -0.00015831 91.149 0.33154 0.64063
335.64 -0.00018501 91.282 0.33136 0.74219
340.66 -0.00011826 90.836 0.3313 0.64844
345.61 -5.436E-5 90.344 0.3313 0.67188
350.69 -8.2017E-5 90.563 0.33136 0.64063
354.75 5.5313E-5 89.586 0.33148 0.67188
360.21 6.6758E-5 89.501 0.33136 0.69532
0.2 0.00014877 88.993 0.33136 0.65625
5.01 0.00017262 88.813 0.33124 0.64063
9.78 -4.2916E-5 90.321 0.3313 0.73438
14.66 6.8665E-5 89.532 0.3313 0.77344
20.55 -9.6322E-5 90.735 0.33118 0.69532
25.1 -0.00010395 90.735 0.33124 0.71875
29.95 -0.00010204 90.727 0.33118 0.74219
34.87 -0.00010204 90.719 0.33118 0.75
40.29 -0.00017452 91.126 0.33124 0.6875
45.28 -0.00016785 91.149 0.33112 0.67969
49.72 -0.00030232 92.126 0.3313 0.67188
55.38 -0.00027275 91.915 0.33118 0.78907
60.13 -0.00037098 92.641 0.3313 0.70313
64.95 -0.00044346 93.11 0.3313 0.77344
70.47 -0.00045777 93.305 0.3313 0.75782
75.53 -0.0005188 93.586 0.3313 0.71875
80.51 -0.00055123 93.766 0.33136 0.76563
85.78 -0.00056649 94.008 0.33142 0.78907
89.74 -0.00043869 93.008 0.33136 0.71875
95.07 -0.00056744 94.047 0.33154 0.64844
100.31 -0.00052739 93.711 0.33167 0.6875
105.56 -0.00051213 93.586 0.33167 0.67969
109.76 -0.00048161 93.368 0.33148 0.79688
115.28 -0.00049687 93.422 0.33173 0.74219
120.24 -0.00057793 94.008 0.33154 0.9375
125.66 -0.00038242 92.641 0.33161 0.83594
130.64 -0.0004015 92.915 0.33148 0.71094
134.96 -0.00035954 92.516 0.33154 0.61719
139.98 -0.00024891 91.743 0.33167 0.70313
145.04 -0.00017452 91.251 0.33154 0.78907
150.13 -0.00024319 91.711 0.33161 0.74219
155.11 -0.00024223 91.719 0.33161 0.66407
160.13 -2.861E-6 90.047 0.33161 0.44531
165.31 -0.00010204 90.704 0.33161 0.67188
170.46 -5.6267E-5 90.407 0.33161 0.53125
175.41 8.5831E-5 89.422 0.33148 0.76563
180.5 0.00015736 88.876 0.33136 0.67969
185.59 0.00016499 88.797 0.33154 0.625
189.73 -4.0055E-5 90.305 0.33142 0.69532
195.59 0.00016213 88.797 0.33142 0.61719
200.58 -5.8174E-5 90.352 0.33136 0.73438
204.76 1.6213E-5 89.876 0.3313 0.69532
210.64 2.6703E-5 89.891 0.33136 0.69532
215.29 -9.5368E-5 90.61 0.3313 0.77344
220 -0.00038719 92.797 0.3313 0.71094
225.07 -0.00035572 92.516 0.3313 0.82032
230.76 -0.00011158 90.836 0.33136 0.71094
235.66 -0.00033665 92.344 0.33118 0.64063
240.44 -0.00046253 93.297 0.3313 0.72657
245.47 -0.00040341 92.805 0.33154 0.59375
250.29 -0.0005827 94.094 0.33136 0.71875
255.27 -0.00048256 93.383 0.33154 0.78907
260.31 -0.00064755 94.508 0.33148 0.69532
265.31 -0.00050259 93.485 0.33154 0.67188
270.42 -0.00048638 93.501 0.33148 0.70313
275.43 -0.00055695 93.985 0.33142 0.8125
280.53 -0.00069142 94.922 0.33148 0.73438
285.7 -0.00052548 93.751 0.33148 0.61719
289.81 -0.00053692 93.719 0.33167 0.77344
295.59 -0.00039005 92.79 0.33161 0.60938
299.91 -0.00031758 92.196 0.33148 0.67969
304.84 -0.00062085 94.368 0.33161 0.67188
309.79 -0.00039578 92.821 0.33148 0.63282
315.08 -0.0004654 93.18 0.33154 0.74219
320.33 -0.00030613 92.149 0.33161 0.63282
325.3 -0.00034809 92.477 0.33148 0.80469
330.31 -9.06E-5 90.641 0.33161 0.67188
335.64 -3.8147E-5 90.29 0.33148 0.73438
340.66 -0.00015068 91.047 0.33154 0.70313
345.61 -0.00024223 91.727 0.33148 0.6875
350.69 -0.00012684 90.915 0.3313 0.64063
354.75 6.0082E-5 89.579 0.3313 0.75
360.21 9.7275E-5 89.235 0.33142 0.61719
0.2 0.00011063 89.141 0.33148 0.67969
5.01 6.3897E-5 89.563 0.33142 0.73438
9.78 -9.06E-5 90.602 0.33136 0.71875
14.66 6.8665E-5 89.571 0.3313 0.71875
20.55 -6.485E-5 90.469 0.33124 0.6875
25.1 7.248E-5 89.469 0.33148 0.61719
29.95 -0.00011253 90.743 0.33142 0.58594
34.87 -0.00022984 91.626 0.33124 0.61719
40.29 -0.00033951 92.493 0.33136 0.61719
45.28 -0.00035858 92.532 0.33124 0.66407
49.72 -0.00035286 92.391 0.33142 0.78125
55.38 -0.00049305 93.407 0.33142 0.69532
60.13 -0.000453 93.266 0.33142 0.57032
64.95 -0.00057698 94.071 0.3313 0.65625
70.47 -0.00057412 94.079 0.3313 0.74219
75.53 -0.00055218 93.961 0.3313 0.63282
80.51 -0.00064183 94.485 0.33136 0.69532
85.78 -0.00070572 94.977 0.33161 0.58594
89.74 -0.00065232 94.61 0.33161 0.5625
95.07 -0.00064087 94.524 0.33161 0.70313
100.31 -0.00057888 94.016 0.33154 0.71875
105.56 -0.0006342 94.446 0.33161 0.71094
109.76 -0.00054074 93.86 0.33161 0.61719
115.28 -0.00032616 92.336 0.33154 0.70313
120.24 -0.00027466 91.922 0.33167 0.57032
125.66 -0.00051022 93.563 0.33161 0.66407
130.64 -0.00050545 93.602 0.33167 0.71875
134.96 -0.00061035 94.196 0.33167 0.71094
139.98 -0.00023747 91.633 0.33167 0.77344
145.04 -0.00011921 90.86 0.33154 0.69532
150.13 -0.00016213 91.071 0.33154 0.74219
155.11 -0.00010395 90.665 0.33161 0.67188
160.13 -0.00013828 90.985 0.33148 0.74219
165.31 3.2425E-5 89.766 0.33161 0.6875
170.46 0.00012398 89.196 0.33161 0.63282
175.41 -0.00016499 91.227 0.33167 0.51563
180.5 5.7221E-5 89.618 0.33161 0.63282
185.59 -0.00018787 91.321 0.33142 0.75
189.73 -6.485E-5 90.422 0.33154 0.74219
195.59 -0.00014973 91.032 0.33161 0.625
200.58 -9.4414E-5 90.672 0.33136 0.5625
204.76 -0.00021744 91.532 0.33136 0.66407
210.64 -0.00020695 91.415 0.33124 0.74219
215.29 -0.00017738 91.219 0.3313 0.66407
220 -0.0003624 92.626 0.33124 0.60157
225.07 -0.00023079 91.633 0.33142 0.60938
230.76 -0.0004797 93.461 0.3313 0.67969
235.66 -0.00045872 93.204 0.33136 0.60938
240.44 -0.0005312 93.758 0.33136 0.59375
245.47 -0.00069332 94.821 0.33142 0.625
250.29 -0.00053883 93.735 0.33148 0.53907
255.27 -0.00052739 93.618 0.33142 0.63282
260.31 -0.00061608 94.321 0.33142 0.67188
265.31 -0.00064946 94.516 0.33154 0.69532
