Alpha(207mT) X DEG X DEG
0.33 3.8147E-6 -89.977 0.13086 0.1875
10.74 6.0082E-5 -89.665 0.13068 0.20313
20.33 0.00013542 -89.219 0.13086 0.34375
29.88 0.00013065 -89.251 0.13086 0.27344
40.62 4.673E-5 -89.751 0.13074 0.30469
50.19 9.7275E-5 -89.446 0.1308 0.33594
59.87 9.3461E-5 -89.461 0.13086 0.47656
70.61 6.5804E-5 -89.626 0.13086 0.28906
80.63 0.00022984 -88.719 0.13104 0.24219
90.17 0.00020123 -88.883 0.13123 0.17969
100.55 0.00028992 -88.376 0.13123 0.10156
110.74 0.00031471 -88.235 0.13129 0.17188
120.83 0.00035572 -88.001 0.13135 0.14063
129.94 0.00037575 -87.883 0.13129 0.125
140.15 0.0003891 -87.821 0.13123 0.10156
150.33 0.00038052 -87.876 0.13135 0.039063
160.41 0.00030613 -88.274 0.1311 0.070313
170.55 0.00024033 -88.602 0.13098 0.15625
180.67 0.00014114 -89.211 0.13086 0.15625
189.81 4.3869E-5 -89.758 0.13074 0.15625
200.44 -1.3352E-5 -90.086 0.13092 0.20313
210.07 -0.00010014 -90.563 0.13068 0.085938
220.8 -0.00017262 -90.993 0.13062 0.1875
230.33 -0.00026608 -91.54 0.1308 0.14063
240.1 -0.00027657 -91.571 0.13068 0.15625
249.86 -0.00027657 -91.586 0.13062 0.14063
259.85 -0.00026417 -91.516 0.13086 -0.046875
270.38 -0.00025749 -91.477 0.13098 -0.11719
280.55 -0.0002203 -91.243 0.13092 -0.17969
290.77 -0.0001545 -90.891 0.13092 -0.25
299.81 -0.00015068 -90.844 0.13092 -0.21875
310 -1.0491E-5 -90.04 0.13104 -0.28906
320.32 4.1008E-5 -89.774 0.13104 -0.26563
330.43 0.00010109 -89.422 0.13098 -0.19531
340.56 0.0001173 -89.321 0.13098 -0.093751
350.51 0.00011349 -89.344 0.13086 -0.062501
360.33 7.4387E-5 -89.579 0.13062 0.070313
0.33 5.7221E-5 -89.696 0.13074 0.15625
10.74 0.00010681 -89.407 0.13068 0.15625
20.33 0.00014305 -89.188 0.13074 0.34375
29.88 0.00013733 -89.219 0.13068 0.32031
40.62 0.00013161 -89.266 0.13056 0.33594
50.19 0.00016022 -89.086 0.13086 0.39063
59.87 0.0001421 -89.188 0.13074 0.41406
70.61 0.00013256 -89.266 0.13092 0.33594
80.63 0.00020886 -88.821 0.13098 0.27344
90.17 0.00014782 -89.149 0.13104 0.24219
100.55 0.00023365 -88.665 0.13123 0.15625
110.74 0.00028706 -88.376 0.13123 0.15625
120.83 0.00038052 -87.86 0.13129 0.17188
129.94 0.00033856 -88.102 0.13123 0.20313
140.15 0.00039387 -87.782 0.13135 0.14063
