Alpha(207mT) X DEG X DEG
0.33 -0.00016022 90.211 0.62006 0.98438
10.74 0.0001297 89.829 0.61976 1.0391
20.33 0.00013733 89.821 0.61933 1.3203
29.88 -0.00014496 90.172 0.61969 1.25
40.62 -3.8147E-5 90.055 0.61951 1.2188
50.19 -0.0002594 90.321 0.61939 1.3828
59.87 -0.00020599 90.243 0.61933 1.375
70.61 -9.9183E-5 90.118 0.61951 1.1094
80.63 9.9183E-5 89.876 0.61969 1.0313
90.17 0.00034332 89.54 0.62006 0.89063
100.55 0.00028992 89.594 0.6203 0.79688
110.74 0.00024414 89.68 0.62049 0.67188
120.83 0.00032044 89.563 0.62024 0.71875
129.94 0.00035095 89.524 0.62018 0.64063
140.15 0.00052643 89.313 0.62055 0.46094
150.33 0.0004654 89.391 0.62037 0.39063
160.41 0.00020599 89.711 0.62024 0.73438
170.55 -0.00014496 90.172 0.61988 0.82032
180.67 -0.00021362 90.266 0.61969 0.91407
189.81 -0.00037384 90.461 0.61939 1.0078
200.44 -0.00041199 90.501 0.61921 1.1875
210.07 -0.00038147 90.469 0.61914 1.1719
220.8 -0.00041962 90.524 0.61921 1.3359
230.33 -0.00043488 90.508 0.61896 1.2422
240.1 -0.00065613 90.79 0.61878 1.5234
249.86 -0.00010681 90.133 0.6189 1.0859
259.85 1.5259E-5 89.961 0.61927 1.0859
270.38 4.5777E-5 89.922 0.61921 1.0391
280.55 0.00019836 89.751 0.61969 0.89844
290.77 0.00035095 89.571 0.61963 0.75
299.81 0.0005188 89.329 0.61988 0.67188
310 0.00047302 89.383 0.61982 0.61719
320.32 0.00055695 89.297 0.6203 0.39844
330.43 0.00073243 89.055 0.61994 0.54688
340.56 0.0004654 89.391 0.62024 0.60157
350.51 -4.5777E-5 90.055 0.61976 0.92969
360.33 -0.00017548 90.227 0.61951 1.2578
0.33 -0.00018311 90.227 0.61976 1.2109
10.74 -0.00028229 90.336 0.61945 1.3125
20.33 -0.00026703 90.329 0.61945 1.2344
29.88 -4.5777E-5 90.079 0.61957 1.1094
40.62 -0.00014496 90.172 0.61939 1.2344
50.19 -0.00032807 90.407 0.61957 1.3125
59.87 -0.00039673 90.493 0.61963 1.3594
70.61 -8.3924E-5 90.118 0.61982 1.1172
80.63 -0.00021362 90.258 0.62 1.1875
90.17 -7.6295E-6 89.993 0.6203 1.0078
100.55 -2.2888E-5 90.032 0.62024 0.97657
110.74 9.9183E-5 89.852 0.62049 0.875
120.83 0.00020599 89.711 0.62043 0.85157
129.94 0.00025177 89.665 0.62073 0.5
140.15 0.00026703 89.649 0.62085 0.64844
150.33 0.00054169 89.258 0.62037 0.46094
160.41 0.00028229 89.626 0.62 0.69532
170.55 -0.0003891 90.493 0.61994 1.0859
180.67 -0.00074006 90.915 0.61963 1.3125
189.81 -0.0006485 90.782 0.61969 1.1484
200.44 -0.00057984 90.719 0.61933 1.1953
210.07 -0.00056458 90.704 0.61908 1.3125
220.8 -0.00037384 90.446 0.61896 1.2344
230.33 -0.00056458 90.688 0.6189 1.4688
240.1 -0.0006485 90.805 0.6189 1.4297
249.86 -0.00035095 90.415 0.61902 1.2422
259.85 -0.00010681 90.102 0.61933 0.9375
270.38 3.8147E-5 89.946 0.61945 0.85938
280.55 0.00041199 89.493 0.61969 0.60157
290.77 0.00036621 89.516 0.61994 0.59375
299.81 0.00032807 89.579 0.62 0.60157
310 0.0002594 89.688 0.62012 0.61719
320.32 0.00079346 88.977 0.62012 0.32813
330.43 0.00048828 89.36 0.62024 0.58594
340.56 0.0004654 89.415 0.61994 0.5625
350.51 5.3406E-5 89.93 0.61976 1.0859
360.33 -0.00010681 90.126 0.61957 1.2344
0.33 -0.00019074 90.219 0.61945 1.2344
10.74 -0.00030518 90.36 0.61963 1.0781
20.33 -0.00026703 90.336 0.61939 1.2266
29.88 -5.3406E-5 90.071 0.61933 1.2734
40.62 -0.00021362 90.243 0.61951 1.2813
50.19 -0.00058747 90.727 0.61939 1.5703
59.87 -0.00030518 90.376 0.61957 1.2969
70.61 -7.6295E-6 90.001 0.61969 1.125
80.63 0.00019074 89.735 0.61976 0.85157
90.17 4.5777E-5 89.93 0.62018 0.84375
100.55 0.00031281 89.594 0.62012 0.89844
110.74 0.00021362 89.696 0.62012 0.875
120.83 0.00020599 89.719 0.6203 0.77344
129.94 0.00028992 89.618 0.6203 0.77344
140.15 0.00027466 89.626 0.62049 0.67188
150.33 0.00020599 89.704 0.6203 0.70313
160.41 -0.00021362 90.266 0.6203 0.91407
170.55 -0.00038147 90.477 0.62 1.1328
180.67 -0.00048065 90.594 0.61957 1.1641
189.81 -0.00058747 90.727 0.61957 1.2813
200.44 -0.00050354 90.618 0.61939 1.1484
210.07 -0.00040436 90.477 0.61927 1.1875
220.8 -0.0004654 90.571 0.61908 1.2344
230.33 -0.0005188 90.633 0.61866 1.5391
240.1 -0.00044251 90.547 0.61896 1.375
249.86 -0.00039673 90.461 0.61914 1.3672
259.85 -0.00022888 90.282 0.61957 1.1328
270.38 -1.5259E-5 90.032 0.61951 1.1641
280.55 0.00017548 89.774 0.61976 0.9375
290.77 6.1036E-5 89.907 0.61982 1.0469
299.81 0.00031281 89.626 0.61994 0.83594
310 0.00042725 89.454 0.62024 0.53907
320.32 0.00080109 88.946 0.62 0.21875
330.43 0.00041962 89.469 0.62012 0.69532
340.56 0.00061799 89.235 0.61988 0.57813
350.51 0.00017548 89.758 0.61994 0.85157
360.33 -0.00026703 90.321 0.61982 1.2344
