##Alpha(50mT) X DEG X DEG
0.2 2.9564E-5 89.758 0.33215 0.46094
5.01 0.00027466 88.141 0.33191 0.54688
9.78 0.00043774 87.11 0.33203 0.5625
14.66 0.00061799 85.821 0.33215 0.375
20.55 0.00087929 84.18 0.33209 0.46875
25.1 0.0009718 83.805 0.33209 0.57813
29.95 0.0010471 83.165 0.33228 0.46094
34.87 0.0012236 81.946 0.33228 0.46875
40.29 0.0010004 83.336 0.33215 0.46094
45.28 0.0011129 82.758 0.33215 0.4375
49.72 0.0011635 82.305 0.33222 0.50782
55.38 0.0012093 82.079 0.33191 0.54688
60.13 0.0011749 82.422 0.33191 0.64844
64.95 0.0011377 82.61 0.33203 0.48438
70.47 0.0010138 83.336 0.33203 0.375
75.53 0.00076962 84.938 0.33209 0.4375
80.51 0.00066185 85.563 0.33222 0.50782
85.78 0.00041771 87.321 0.33203 0.51563
89.74 0.00031662 87.876 0.33203 0.54688
95.07 0.00013828 89.055 0.33203 0.48438
100.31 4.5777E-5 89.68 0.33209 0.46094
105.56 -0.00018692 91.274 0.33203 0.53907
109.76 -0.0003109 92.094 0.33203 0.64063
115.28 -0.0002861 91.938 0.33185 0.5
120.24 -0.00032711 92.102 0.33203 0.51563
125.66 -0.00047016 93.149 0.33203 0.46094
130.64 -0.00067234 94.407 0.33203 0.60157
134.96 -0.00041676 92.68 0.33197 0.55469
139.98 -0.00054074 93.602 0.33209 0.5
145.04 -0.00058747 93.961 0.33203 0.53125
150.13 -0.00058365 93.86 0.33203 0.35156
155.11 -0.0006094 94.071 0.33222 0.48438
160.13 -0.00044823 92.891 0.33209 0.46094
165.31 -0.00036717 92.415 0.33222 0.58594
170.46 -0.00021935 91.508 0.33228 0.35156
175.41 -1.9074E-5 90.11 0.33203 0.47656
180.5 8.7738E-5 89.376 0.33215 0.53907
185.59 0.00033665 87.829 0.33203 0.57813
189.73 0.00047779 86.79 0.33215 0.51563
195.59 0.00074387 85.055 0.33228 0.57032
200.58 0.00089169 84.063 0.33222 0.52344
204.76 0.00091172 84.141 0.33228 0.5625
210.64 0.0011435 82.649 0.33222 0.42188
215.29 0.0011492 82.501 0.33228 0.45313
