##Alpha(50mT) X DEG X DEG
0.2 0.00034046 87.688 0.3393 0.21875
5.01 0.00086308 84.329 0.33948 -0.078126
9.78 0.00094605 83.805 0.3393 0.28125
14.66 0.0013409 80.993 0.3393 0.33594
20.55 0.0013666 81.086 0.33942 0.14844
25.1 0.0016031 79.493 0.33924 0.32031
29.95 0.0017824 78.407 0.33917 0.32031
34.87 0.001854 78.071 0.3393 0.21094
40.29 0.0018358 77.961 0.33924 0.27344
45.28 0.0018606 77.758 0.33917 0.48438
49.72 0.0018921 77.766 0.33905 0.41406
55.38 0.001586 79.618 0.33905 0.46094
60.13 0.0016289 79.336 0.33917 0.52344
64.95 0.0014172 80.626 0.33924 0.46094
70.47 0.0013018 81.438 0.33911 0.35938
75.53 0.0010166 83.282 0.33917 0.5
80.51 0.00053502 86.43 0.33899 0.57813
85.78 0.00033093 87.938 0.33905 0.65625
89.74 5.9128E-5 89.54 0.33924 0.69532
95.07 -0.00029469 91.969 0.33924 0.54688
100.31 -0.00051213 93.454 0.33905 0.59375
105.56 -0.00088406 95.915 0.33905 0.54688
109.76 -0.00077629 95.086 0.33924 0.52344
115.28 -0.001029 96.938 0.33899 0.40625
120.24 -0.0011902 97.946 0.33905 0.53907
125.66 -0.0012427 98.141 0.33911 0.5625
130.64 -0.0012531 98.391 0.33917 0.53125
134.96 -0.0012236 98.172 0.33887 0.59375
139.98 -0.00099087 96.469 0.33887 0.28125
145.04 -0.0011444 97.626 0.33893 0.36719
150.13 -0.0010977 97.313 0.33893 0.48438
155.11 -0.0010557 96.93 0.33911 0.53907
160.13 -0.00078202 95.172 0.33893 0.40625
165.31 -0.00050736 93.368 0.33911 0.44531
170.46 -0.00034428 92.188 0.33905 0.40625
175.41 -0.00015068 91.047 0.33905 0.59375
180.5 0.00028134 88.086 0.33905 0.5625
185.59 0.0007391 85.086 0.33917 0.41406
189.73 0.0010185 83.196 0.33893 0.53907
195.59 0.0012541 81.735 0.33905 0.53125
200.58 0.0014582 80.43 0.33899 0.57032
204.76 0.0015717 79.602 0.33893 0.5625
210.64 0.0016689 78.946 0.33887 0.52344
215.29 0.0016623 79.071 0.33881 0.53125
220 0.0018616 77.704 0.33905 0.57813
225.07 0.0017977 78.211 0.33893 0.54688
230.76 0.0017367 78.704 0.33881 0.5
235.66 0.001586 79.586 0.33875 0.59375
