#Alpha(207mT) X DEG X DEG
0.33 -0.00015259 90.469 0.3432 0.85157
10.74 -0.00026703 90.797 0.34314 0.84375
20.33 -0.00042725 91.258 0.34302 0.89844
29.88 -0.00054169 91.61 0.34302 0.94532
40.62 -0.0010452 93.219 0.34284 0.89844
50.19 -0.00094605 92.829 0.34302 1.1016
59.87 -0.0013657 94.211 0.34296 1.0938
70.61 -0.0017395 95.391 0.34302 0.83594
80.63 -0.0021363 96.657 0.34296 0.67188
90.17 -0.0024338 97.649 0.34302 0.58594
100.55 -0.0028458 98.977 0.34314 0.35938
110.74 -0.0029907 99.477 0.34308 0.28125
120.83 -0.0028687 99.243 0.34314 0.17969
129.94 -0.0029068 99.243 0.34314 0.0078126
140.15 -0.0027771 98.86 0.34308 -0.039063
150.33 -0.0025482 98.071 0.34308 -0.11719
160.41 -0.0019608 96.188 0.34308 0.03125
170.55 -0.001442 94.485 0.34308 0.30469
180.67 -0.00076294 92.305 0.34308 0.69532
189.81 -0.00037384 91.126 0.34308 0.86719
200.44 -0.00012207 90.399 0.34308 0.77344
210.07 0.00021362 89.36 0.34302 0.89063
220.8 0.00027466 89.18 0.34302 0.98438
230.33 0.00045777 88.665 0.34308 0.95313
240.1 0.00016022 89.508 0.34314 1.0313
249.86 0.00020599 89.368 0.34314 0.88282
259.85 -0.00037384 91.071 0.3432 0.67188
270.38 -0.0006485 91.852 0.34339 0.53907
280.55 -0.00074006 92.165 0.34339 0.28125
290.77 -0.00080109 92.344 0.34345 0.25
299.81 -0.00096131 92.876 0.34345 0.25781
310 -0.0010605 93.18 0.34345 0.085938
320.32 -0.0013352 94.016 0.34351 -0.13281
330.43 -0.0011444 93.399 0.34332 -0.13281
340.56 -0.0010071 93.086 0.34332 0.093751
350.51 -0.00060273 91.797 0.34326 0.47656
360.33 -0.00044251 91.251 0.3432 0.57032
0.33 -0.00054932 91.563 0.34314 0.6875
10.74 -0.00048065 91.399 0.34314 0.90625
20.33 -0.00035858 91.071 0.34314 0.83594
29.88 -0.00076294 92.266 0.3429 0.8125
40.62 -0.00099183 92.993 0.3429 0.91407
50.19 -0.0011749 93.633 0.34296 1.0859
59.87 -0.0013962 94.29 0.3429 1.0859
70.61 -0.001709 95.344 0.34302 0.85157
80.63 -0.0022583 97.102 0.3429 0.55469
90.17 -0.0026322 98.368 0.34296 0.4375
100.55 -0.0027771 98.727 0.34314 0.39844
110.74 -0.0030594 99.672 0.34308 0.24219
120.83 -0.0030289 99.657 0.34308 0.16406
129.94 -0.0028763 99.219 0.34302 -0.0078126
140.15 -0.0028534 99.18 0.34314 -0.25
150.33 -0.0026474 98.54 0.34308 -0.13281
160.41 -0.0019226 96.102 0.34296 0.10938
170.55 -0.0015335 94.743 0.34314 0.35938
180.67 -0.00082398 92.508 0.34308 0.64063
189.81 -0.00030518 90.899 0.34302 0.85938
200.44 -0.00017548 90.555 0.34296 0.82032
210.07 0.00022125 89.258 0.34302 0.875
220.8 0.00030518 89.086 0.34296 0.85938
230.33 0.00035095 89.001 0.34308 0.95313
240.1 0.00042725 88.774 0.34314 1.1016
249.86 0.00019836 89.415 0.34308 1.0391
259.85 -0.00028992 90.813 0.34314 0.74219
270.38 -0.0006485 91.93 0.3432 0.4375
280.55 -0.0012436 93.633 0.34326 0.24219
290.77 -0.001297 93.852 0.34339 0.16406
299.81 -0.0010605 93.165 0.34339 0.093751
310 -0.001091 93.266 0.34332 0.03125
320.32 -0.0013886 94.251 0.34332 -0.21094
330.43 -0.001442 94.454 0.34332 -0.10938
340.56 -0.00099183 92.985 0.3432 0
350.51 -0.00068665 92.11 0.34326 0.33594
360.33 -0.00042725 91.251 0.34308 0.67969
0.33 -0.00070954 92.094 0.34314 0.64844
10.74 -0.00073243 92.188 0.34308 0.61719
20.33 -0.00057984 91.711 0.34302 0.82032
29.88 -0.00083161 92.516 0.3429 0.78907
40.62 -0.00096894 92.946 0.34302 0.94532
50.19 -0.0011139 93.391 0.3429 0.99219
59.87 -0.0011673 93.563 0.3429 1.0156
70.61 -0.0018311 95.735 0.34296 0.875
80.63 -0.0023346 97.258 0.34296 0.64063
90.17 -0.0026398 98.243 0.34302 0.50782
100.55 -0.0027619 98.774 0.34302 0.40625
110.74 -0.0028992 99.172 0.34302 0.26563
120.83 -0.0029144 99.266 0.34308 0.078126
129.94 -0.0030747 99.86 0.34308 0.070313
140.15 -0.0030518 99.743 0.34302 -0.046875
150.33 -0.0024643 97.891 0.34302 -0.10938
160.41 -0.0022507 97.141 0.34308 -0.046875
170.55 -0.0014191 94.329 0.34302 0.44531
180.67 -0.00074768 92.313 0.34302 0.60157
189.81 -0.00039673 91.172 0.34302 0.75
200.44 -0.00024414 90.704 0.34308 0.78125
210.07 -9.9183E-5 90.29 0.34302 0.82032
220.8 0.00041199 88.766 0.34302 0.96094
230.33 0.0005951 88.204 0.34308 1.0078
240.1 0.00042725 88.743 0.34314 1.0313
249.86 -0.00021362 90.579 0.3432 0.82813
259.85 -0.0003891 91.118 0.3432 0.69532
270.38 -0.00048828 91.43 0.34339 0.54688
280.55 -0.00074768 92.258 0.34339 0.35156
290.77 -0.00089264 92.641 0.34345 0.28906
299.81 -0.0011826 93.501 0.34345 0.16406
310 -0.0012512 93.766 0.34332 -0.093751
320.32 -0.0011673 93.508 0.34339 0
330.43 -0.0014801 94.446 0.3432 -0.20313
340.56 -0.0011292 93.407 0.34326 0.03125
350.51 -0.00094605 92.852 0.3432 0.4375
360.33 -0.00053406 91.602 0.3432 0.65625
