I2(45deg) X DEG X DEG
1.8 0.0046454 2.9063 0.92066 -0.054688
1.9 0.0047007 3.1875 0.92115 -0.054688
2 0.0046654 2.375 0.92048 -0.070313
2.1 0.0046282 3.0391 0.9206 -0.062501
2.2 0.0045805 3.2031 0.92078 -0.054688
2.3 0.0045853 2.9688 0.92048 -0.078126
2.4 0.0045176 1.9609 0.91962 -0.070313
2.5 0.0044575 2.0078 0.91987 -0.070313
2.6 0.0045805 2.0234 0.91968 -0.078126
2.7 0.0045691 1.6563 0.91931 -0.078126
2.8 0.004571 2.9531 0.92029 -0.054688
2.9 0.0046311 2.8125 0.92029 -0.054688
3 0.0046158 2.8516 0.91987 -0.062501
3.1 0.0046997 2.6953 0.92029 -0.054688
3.2 0.0045243 2.6875 0.91956 -0.062501
3.3 0.00457 3.0703 0.91974 -0.062501
3.4 0.0045424 2.8984 0.91974 -0.062501
3.5 0.0046263 3.6406 0.9206 -0.054688
3.6 0.0044785 2.3828 0.91931 -0.078126
3.7 0.0044499 2.4922 0.91901 -0.085938
3.8 0.0044537 3.1328 0.91944 -0.070313
3.9 0.004509 2.6484 0.91956 -0.070313
4 0.0046244 2.0859 0.91919 -0.078126
4.1 0.0044785 2.4531 0.91889 -0.078126
4.2 0.004529 3.1172 0.91938 -0.070313
4.3 0.0047646 3.3594 0.92005 -0.062501
4.4 0.0046816 2.5781 0.91919 -0.078126
4.5 0.0048065 3.6797 0.92011 -0.046875
4.6 0.0047207 2.8438 0.91944 -0.070313
4.7 0.004736 3.6172 0.91987 -0.062501
4.8 0.0047598 4.2188 0.91999 -0.054688
4.9 0.0047875 3.1875 0.91956 -0.054688
5 0.0049744 4.3203 0.92139 -0.046875
5.1 0.0050125 3.5703 0.92041 -0.062501
5.2 0.0050135 3.6641 0.92048 -0.054688
5.3 0.0051785 4.2657 0.92164 -0.03125
5.4 0.0050879 4.1407 0.92066 -0.046875
5.5 0.0049401 3.7734 0.91987 -0.054688
5.6 0.0050707 4.0235 0.92035 -0.046875
5.7 0.0050478 4.0078 0.92029 -0.046875
5.8 0.0049258 3.9297 0.91999 -0.054688
5.9 0.0051594 3.6016 0.92029 -0.062501
6 0.0049057 2.8906 0.91889 -0.070313
6.1 0.005023 3.5313 0.9195 -0.062501
6.2 0.00492 4.336 0.91968 -0.054688
6.3 0.0049362 3.8906 0.9195 -0.062501
6.4 0.0049925 4.1875 0.92005 -0.054688
6.5 0.0048352 3.4609 0.91925 -0.062501
6.6 0.0049439 4.8594 0.92041 -0.039063
6.7 0.0049258 4.5157 0.92035 -0.039063
6.8 0.0049372 4.3828 0.91999 -0.046875
6.9 0.0049725 4.461 0.92029 -0.039063
7 0.0049572 4.9219 0.9206 -0.03125
