I2(45deg) X DEG X DEG
-9.1 0.00077725 43.375 0.90638 -0.32813
-9.2 0.00080586 43.321 0.9065 -0.32813
-9.3 0.0010033 39.938 0.90827 -0.28906
-9.4 0.00094414 41.657 0.90802 -0.28906
-9.5 0.0010347 38.313 0.90827 -0.28906
-9.6 0.00096035 42.383 0.90857 -0.28906
-9.7 0.00092507 44.164 0.90735 -0.3125
-9.8 0.0010185 41.524 0.90833 -0.28906
-9.9 0.00086022 44.5 0.90735 -0.30469
-10 0.00085831 44.446 0.90741 -0.3125
