Time X DEG X DEG
0 0.00037003 -68.133 0.63831 1.6328
1.0069995 0.0005169 -62.633 0.63831 1.6328
1.9999998 0.00035477 -70.211 0.63746 1.6484
3.0000001 0.00030709 -71.001 0.63715 1.6719
4.0009998 0.00010491 -83.618 0.63727 1.6719
4.9999999 0.00028038 -73.094 0.63721 1.6719
6.0009997 0.00010109 -83.477 0.63727 1.6719
6.9999998 0.00022888 -75.469 0.63733 1.6641
8 0.00026703 -73.352 0.63733 1.6641
9.0009998 0.00012016 -82.508 0.63739 1.6719
9.9999998 0.00036812 -66.797 0.63733 1.6719
11 0.00011826 -82.329 0.63727 1.6719
12.001 0.00026322 -73.352 0.63721 1.6641
13 0.0003357 -68.969 0.63733 1.6641
14.001 0.00018311 -79.001 0.63733 1.6641
15 0.00012779 -81.922 0.63739 1.6641
16 0.00017929 -78.383 0.63727 1.6719
17.001 0.00032807 -69.008 0.63733 1.6719
18 0.00025749 -73.321 0.63727 1.6719
19 0.00029755 -70.915 0.63739 1.6563
20.001 0.00018501 -78.649 0.63727 1.6719
21 0.0002594 -74.196 0.63746 1.6641
22.001 0.00013352 -80.665 0.63746 1.6563
23 0.00023651 -75.422 0.63733 1.6641
24 0.00037194 -66.977 0.63733 1.6641
25.001 0.00022888 -75.407 0.63733 1.6641
26 0.00033379 -69.821 0.63739 1.6563
27 -1.9074E-5 -91.251 0.63752 1.6641
28.001 0.00013733 -81.407 0.63746 1.6641
29 -5.3406E-5 -93.852 0.63746 1.6719
30.001 2.861E-5 -88.157 0.63739 1.6641
31 8.2017E-5 -84.141 0.63746 1.6719
32 -7.4387E-5 -95.016 0.63758 1.6641
33.001 -2.861E-5 -92.797 0.63764 1.6641
34 -0.00029755 -107.84 0.63776 1.6563
35 -0.00019646 -102.44 0.63758 1.6563
36.001 -0.00017357 -101.15 0.63733 1.6641
37 -0.00012589 -97.313 0.63758 1.6563
38 -0.00018501 -101.35 0.63758 1.6563
39 -0.00010681 -96.657 0.63764 1.6563
40 -4.7684E-5 -92.93 0.63752 1.6641
41.001 0.00017929 -78.711 0.63739 1.6641
42 6.485E-5 -85.797 0.63764 1.6641
43 0.0001297 -81.493 0.6377 1.6563
44.001 0.00013352 -81.274 0.6377 1.6641
45 0.00036621 -66.407 0.63758 1.6563
46 0.00029946 -70.633 0.63764 1.6563
47.001 6.8665E-5 -85.18 0.63776 1.6563
48 0.00035477 -68.016 0.63758 1.6484
49.001 0.00039673 -66.422 0.6377 1.6563
50 0.00042343 -64.563 0.6377 1.6563
51 0.00048828 -59.93 0.63764 1.6563
52.001 0.00053597 -58.86 0.63758 1.6563
53 0.00054741 -58.032 0.6377 1.6563
54 0.00053406 -57.719 0.6377 1.6563
55.001 0.00047875 -61.313 0.63776 1.6563
56 0.00049019 -59.86 0.63776 1.6641
57.001 0.00042153 -63.93 0.63782 1.6563
58 0.00037575 -65.555 0.6377 1.6641
59 0.00026894 -72.321 0.63776 1.6641
60.001 0.00041962 -62.414 0.6377 1.6641
61 0.00034905 -67.336 0.6377 1.6719
62 0.00022316 -73.946 0.63782 1.6641
63.001 0.00026131 -72.251 0.63776 1.6563
64 9.9183E-5 -83.165 0.63776 1.6563
65.001 0.00022888 -75.297 0.63776 1.6641
66 0.00023461 -75.586 0.63776 1.6641
67 0.00017929 -78.899 0.63794 1.6719
68.001 0.00011063 -82.126 0.638 1.6641
69 0.00012398 -81.688 0.63794 1.6563
70 0.00021744 -75.915 0.63794 1.6563
71.001 8.3924E-5 -83.711 0.63782 1.6719
72 6.2943E-5 -86.11 0.63782 1.6641
73 -0.00017548 -101.68 0.63776 1.6563
74 -8.9646E-5 -95.579 0.63788 1.6563
75 -0.00010681 -97.68 0.63782 1.6563
76.001 -0.00020599 -103.42 0.63782 1.6641
77 -1.7166E-5 -91.055 0.63788 1.6641
78 -0.00018883 -102.32 0.63794 1.6719
79.001 -0.00026131 -107.72 0.63782 1.6641
80 -0.00014877 -99.805 0.63794 1.6641
81 -0.00016022 -100.7 0.638 1.6641
82.001 6.2943E-5 -86.11 0.63788 1.6719
83 -9.3461E-5 -96.047 0.63794 1.6641
