Time X DEG X DEG
0 0.00021744 66.477 0.62665 1.6484
1.0089999 0.00040054 49.492 0.62665 1.6563
1.9999998 0.00032234 61.688 0.62641 1.6484
3.0000001 0.00053025 49.328 0.62641 1.6563
4.0009998 0.0003624 59.407 0.62647 1.6563
4.9999999 0.0003357 58.274 0.62647 1.6484
6.0000001 0.00038147 58.071 0.62647 1.6484
6.9999998 0.00065232 44.774 0.62629 1.6563
8 0.00045014 51.336 0.62647 1.6563
9.0000002 0.00059128 47.836 0.62635 1.6563
9.9999998 0.00026131 64.391 0.62659 1.6484
11 0.00039864 50.11 0.62653 1.6484
12.001 0.00071145 43.024 0.62629 1.6641
13 0.00035477 55.813 0.62659 1.6484
14 0.00037766 54.43 0.62647 1.6563
15 0.00045395 53.891 0.62635 1.6563
16 0.00051308 49.555 0.62635 1.6563
17 0.00038147 56.188 0.62647 1.6563
18 0.0005455 47.086 0.62629 1.6563
19 0.00051117 49.117 0.62623 1.6641
20.001 0.00034142 57.789 0.62647 1.6563
21 0.0003109 65.157 0.62623 1.6563
22 0.00060654 45.071 0.62629 1.6563
23 0.00032616 61.492 0.62641 1.6563
24 0.00051308 49.071 0.62635 1.6484
25 0.00074387 35.438 0.62635 1.6563
26 0.00065613 44.852 0.62635 1.6641
27 0.00054741 44.735 0.62641 1.6641
28 0.00072098 39.586 0.62641 1.6641
29 0.00082779 34.61 0.62641 1.6563
30 0.00071907 36.055 0.62653 1.6641
31 0.00062561 37.836 0.62677 1.6563
32 0.00057602 43.797 0.62665 1.6563
33 0.00076104 37.696 0.62641 1.6641
34 0.00057984 42.711 0.62653 1.6563
35 0.00072289 40.93 0.62641 1.6641
36 0.00063324 46.125 0.62629 1.6484
37 0.00045204 53.641 0.62641 1.6563
38 0.00087166 36.446 0.62635 1.6563
39 0.00095559 29.477 0.62641 1.6641
40 0.00081444 34.086 0.62647 1.6484
41 0.0010815 29.86 0.62629 1.6563
42 0.00089837 35.485 0.62641 1.6719
43 0.00086785 34.414 0.62641 1.6563
44 0.00084877 35.766 0.62647 1.6641
45 0.00084496 34.383 0.62647 1.6563
46 0.00067902 40.344 0.62647 1.6641
47.001 0.00065613 43.336 0.62641 1.6563
48 0.00078583 36.164 0.62641 1.6563
49 0.00078392 37.657 0.62635 1.6641
50 0.00090409 35.071 0.62629 1.6641
51 0.00069809 40.985 0.62641 1.6641
52 0.00092507 33.032 0.62635 1.6563
53 0.0010452 29.969 0.62635 1.6563
54 0.0010758 29.86 0.62641 1.6641
55.001 0.0011768 27.367 0.62647 1.6563
56 0.00096703 34.36 0.62641 1.6641
57 0.0011501 24.289 0.62641 1.6719
58 0.00093461 31.578 0.62647 1.6641
59 0.0011311 26.258 0.62653 1.6641
60 0.001173 24.5 0.62647 1.6563
61 0.0010338 29.258 0.62647 1.6563
62 0.0010014 28.469 0.62653 1.6563
63.001 0.00096894 29.445 0.62653 1.6719
64 0.0013008 24.766 0.62647 1.6641
65 0.00086976 32.969 0.62665 1.6641
66 0.0012016 23.414 0.62647 1.6563
67 0.0010242 27.047 0.62659 1.6563
68 0.0010395 28.992 0.62659 1.6563
69 0.00090981 30.274 0.62665 1.6484
70 0.0010357 28.516 0.62659 1.6563
71 0.0012303 22.414 0.62653 1.6563
72 0.00097275 29.68 0.62665 1.6563
73 0.0010662 26.422 0.62659 1.6484
74 0.0010242 29.625 0.62653 1.6563
75 0.00065804 34.524 0.62684 1.6484
76 0.00087929 31.438 0.62653 1.6641
77 0.00069428 41.813 0.62653 1.6719
78 0.00068474 48.836 0.62629 1.6797
79 0.00064278 48.789 0.62641 1.6797
80 0.00056649 45.735 0.62653 1.6641
81 0.0008545 40.43 0.62623 1.6797
82.001 0.00081826 42.336 0.62629 1.6797
83 0.0010357 37.36 0.62623 1.6797
84 0.00096322 39.969 0.62623 1.6875
85 0.0011787 33.157 0.62616 1.6797
86 0.0011749 33.571 0.62623 1.6797
87 0.0009842 39.977 0.62623 1.6719
88 0.00093461 37.61 0.62629 1.6797
89 0.0009842 39.149 0.62623 1.6797
90.001 0.00092507 40.157 0.62616 1.6797
91 0.0010491 36.039 0.62623 1.6797
92 0.00097657 37.899 0.62629 1.6797
93 0.0011139 35.446 0.62616 1.6875
94 0.0013504 29.992 0.6261 1.6797
95 0.00089074 39.742 0.62629 1.6797
96 0.001051 37.797 0.62623 1.6797
97 0.0010147 35.68 0.62629 1.6797
98.001 0.0012665 33.094 0.62616 1.6875
99 0.0011559 32.492 0.62623 1.6797
100 0.0011845 32.039 0.62629 1.6797
101 0.0015583 26.219 0.62623 1.6797
102 0.0015774 24.82 0.62623 1.6797
103 0.0014324 27.195 0.62635 1.6797
104 0.0012417 30.024 0.62641 1.6797
105 0.0017223 23.656 0.62629 1.6797
106 0.0018215 22.672 0.62623 1.6797
