Time X DEG X DEG
0 0.00032997 -86.735 0.62812 1.5703
1.0090005 0.0002594 -87.407 0.628 1.5781
2.0000005 0.0003624 -86.368 0.62806 1.5703
3.0000001 0.00015259 -88.446 0.62787 1.5859
4.0000003 0.00024987 -87.493 0.62818 1.5781
5.0000005 6.8665E-5 -89.344 0.62769 1.5938
6.0000001 -7.4387E-5 -90.758 0.62769 1.6016
7.0000004 -0.00016213 -91.672 0.62763 1.5938
8.0000006 -5.3406E-5 -90.555 0.62781 1.5938
9.0000002 -0.00012207 -91.251 0.62769 1.5938
10 -1.3352E-5 -90.149 0.62775 1.5938
11 -2.6703E-5 -90.282 0.62775 1.5938
12 -3.2425E-5 -90.305 0.62781 1.5781
13.000001 -2.861E-5 -90.29 0.62775 1.5938
14 -6.1036E-5 -90.61 0.62775 1.5859
15 1.7166E-5 -89.766 0.62775 1.5938
16.000001 0 -90.016 0.62781 1.5938
17 9.5368E-6 -89.938 0.62769 1.5938
18 0.00012207 -88.758 0.62781 1.5938
19 6.1036E-5 -89.368 0.62769 1.5938
20 0.00012398 -88.774 0.62775 1.5938
21.000001 0.00012589 -88.68 0.62781 1.5859
22 0.00030327 -86.915 0.62787 1.5938
23 0.00024605 -87.493 0.62787 1.5859
24.000001 0.00031662 -86.782 0.62793 1.5781
25 0.00024796 -87.547 0.62787 1.5859
26 0.00021935 -87.766 0.62781 1.5859
27 0.00024796 -87.477 0.62781 1.5781
28 0.00029373 -86.969 0.62781 1.5781
29 0.00038147 -86.188 0.62793 1.5781
30 0.00034714 -86.633 0.628 1.5703
31 0.00045204 -85.508 0.62806 1.5781
32.000001 0.00053025 -84.735 0.628 1.5781
33 0.0005703 -84.235 0.62793 1.5859
34 0.00074768 -82.516 0.62806 1.5781
35 0.00080109 -81.993 0.62793 1.5859
36 0.00081444 -81.743 0.62787 1.5781
37 0.00078011 -82.258 0.628 1.5938
38 0.00082589 -81.743 0.62793 1.5859
39 0.00089646 -81.133 0.62806 1.5859
40.000001 0.00097657 -80.399 0.62812 1.5781
41 0.00088311 -81.204 0.62806 1.5781
42 0.0008812 -81.227 0.62793 1.5859
43 0.00086403 -81.36 0.628 1.5859
44 0.00078583 -82.18 0.62806 1.5781
45 0.00069428 -83.063 0.628 1.5781
