Time X DEG X DEG
0 -0.00057221 115.11 0.61988 2.2266
1.0109996 -0.00065995 117.61 0.61969 2.2266
1.9999998 -0.00058747 115.04 0.61994 2.2266
3.0000001 -0.00048065 108.23 0.61994 2.2266
4.0009998 -0.00030327 102.32 0.61957 2.2344
4.9999999 -0.00030327 102.27 0.61927 2.2344
6.0000001 -0.00036049 104.57 0.61939 2.2344
6.9999998 -0.0002861 102.04 0.61945 2.2422
8 -0.00025368 101.2 0.61957 2.2344
9.0009998 -0.00041008 107.65 0.61963 2.2422
9.9999998 -0.00037956 106.12 0.61969 2.2344
11 -0.00050354 109.87 0.61976 2.2422
12.001 -0.00049782 111.14 0.61982 2.2344
13 -0.0003357 102.92 0.61976 2.2422
14 -0.00047684 110.29 0.61951 2.2344
15 -0.00037003 105.97 0.61994 2.2344
16 -0.00039864 106.26 0.61969 2.2422
17.001 -0.00061989 115.74 0.61994 2.2344
18 -0.0006218 113.97 0.61963 2.2422
19 -0.00045586 107.92 0.61969 2.2422
20.001 -0.00067139 114.98 0.61988 2.2344
21 -0.00079346 120.48 0.61963 2.2422
22 -0.00096131 125.4 0.61963 2.2422
23 -0.00082779 120.67 0.61988 2.2344
24 -0.00107 129.78 0.61969 2.2344
25.001 -0.00103 124.38 0.61969 2.2422
26 -0.0010643 127.63 0.61969 2.2422
27 -0.0011406 128.96 0.61988 2.2344
28.001 -0.0010929 127.51 0.61988 2.2344
29 -0.0012131 130.22 0.61988 2.2266
30 -0.0011711 127.98 0.61957 2.2422
31 -0.0011902 129.86 0.61976 2.2344
32 -0.0010796 125.95 0.61963 2.2422
33.001 -0.0011635 132.34 0.61982 2.2422
34 -0.0012779 133.56 0.61982 2.2344
35 -0.0013085 133.53 0.61976 2.2422
36.001 -0.0012856 133.61 0.62006 2.2344
37 -0.0012894 132.24 0.62006 2.2344
38 -0.0013847 134.89 0.61994 2.2266
39 -0.0014629 134.51 0.62 2.2344
40 -0.0013733 135.45 0.61988 2.2344
41 -0.001421 134.39 0.61976 2.2422
42 -0.0014477 134.47 0.61994 2.2422
43 -0.001257 131.07 0.61969 2.2422
44.001 -0.0012226 129.77 0.61963 2.2422
45 -0.0013085 130.32 0.61988 2.2422
46 -0.0012875 130.66 0.61976 2.2422
47.001 -0.0015431 134.93 0.61976 2.2422
48 -0.0013866 131.41 0.61969 2.2422
49 -0.0014362 133.29 0.61994 2.25
50 -0.0014 132.8 0.62 2.2422
51 -0.0013352 129.13 0.62 2.2422
52.001 -0.001442 131.2 0.62 2.25
53 -0.0014877 134.2 0.61988 2.2422
54 -0.0014439 131.66 0.62 2.25
55.001 -0.0015259 137.48 0.62012 2.2344
56 -0.0015507 137.06 0.62 2.2422
57 -0.0016213 137.68 0.61976 2.2422
58 -0.0016174 135.95 0.61988 2.2422
59 -0.0015526 136.5 0.62 2.2344
60.001 -0.0014973 135.41 0.61988 2.2344
61 -0.0015335 136.2 0.61994 2.2422
62 -0.0015736 136.35 0.61969 2.2422
63.001 -0.001688 136.27 0.61994 2.2422
64 -0.0017738 139.25 0.62012 2.2422
65 -0.0015869 133.95 0.61969 2.2422
66 -0.0016556 135.11 0.61963 2.2422
67 -0.001791 138.83 0.62 2.2422
68.001 -0.0018368 140.89 0.61994 2.2422
69 -0.001812 136.79 0.62012 2.2422
70 -0.00173 131.42 0.62006 2.2656
71.001 -0.0016441 130.26 0.61988 2.2656
72 -0.0018234 134.4 0.62018 2.25
73 -0.0019875 138.05 0.62012 2.25
74 -0.0019779 137.46 0.62012 2.25
75 -0.0021115 140.56 0.6203 2.2422
76 -0.0021725 137.46 0.62037 2.2578
77 -0.002121 141.03 0.62018 2.25
78 -0.002245 138.31 0.62006 2.2656
79.001 -0.0024128 142.73 0.62018 2.2578
80 -0.0023747 144.09 0.62012 2.2422
81 -0.002388 143.48 0.62024 2.2578
82.001 -0.0023956 139.27 0.62037 2.2656
83 -0.002245 138.41 0.62049 2.25
84 -0.0023785 140.64 0.62024 2.2656
85 -0.0024319 142.31 0.6203 2.2578
86 -0.0023442 143.36 0.62024 2.25
87.001 -0.0022717 140.96 0.62043 2.2656
88 -0.0022049 138.7 0.62018 2.2578
89 -0.0022164 140.56 0.62024 2.2578
90.001 -0.0022507 141.05 0.62012 2.25
91 -0.0022202 142.66 0.62024 2.2422
92 -0.0023613 143.56 0.62043 2.2422
93 -0.002224 140.32 0.62024 2.25
94 -0.0022698 140.52 0.62043 2.25
95.001 -0.0022545 142.75 0.62043 2.2422
96 -0.0022774 143.54 0.62061 2.2578
97 -0.0023213 141.7 0.6203 2.2422
98.001 -0.0022221 138.24 0.62043 2.2578
99 -0.0021057 138.38 0.6203 2.2578
100 -0.0021267 136.09 0.62043 2.2578
101 -0.0019951 135.77 0.62024 2.2578
102 -0.0020676 139 0.62024 2.25
103.001 -0.0021477 138.43 0.6203 2.2578
104 -0.0021763 138.2 0.62037 2.2578
105 -0.0020943 135.5 0.62061 2.2656
106.001 -0.0021038 135.13 0.62043 2.2656
107 -0.0020695 135.72 0.62043 2.2578
108 -0.0020085 133.78 0.6203 2.2656
109 -0.0018921 134.62 0.6203 2.2578
110 -0.0020142 133.42 0.62037 2.2656
111.001 -0.0020142 133.6 0.6203 2.2734
112 -0.0017033 128.52 0.6203 2.2656
113 -0.0018273 132.31 0.62037 2.2578
114.001 -0.0017719 127.77 0.6203 2.2734
115 -0.0016823 127.34 0.62018 2.2734
116 -0.0017586 129.99 0.62037 2.2656
117 -0.0017376 128.59 0.62024 2.2656
118 -0.0017262 127.41 0.62043 2.2734
119 -0.0017586 127.02 0.62037 2.2734
120 -0.0017433 127.92 0.62061 2.2656
121 -0.0017567 125.8 0.6203 2.2734
122.001 -0.0017586 125.02 0.62061 2.2813
123 -0.0018597 128.35 0.62049 2.2734
124 -0.0017891 127.35 0.62049 2.2813
125.001 -0.0018883 126 0.6203 2.2813
126 -0.001791 125.47 0.62037 2.2813
127 -0.0017929 125.31 0.62049 2.2813
128 -0.0019417 128.62 0.62061 2.2813
129 -0.0018673 128.42 0.62067 2.2734
130.001 -0.0018787 129.01 0.62079 2.2734
131 -0.0020638 132.52 0.62073 2.2734
132 -0.0019817 131.36 0.62055 2.2734
133.001 -0.0020352 131.48 0.62079 2.2734
134 -0.0019245 127.95 0.62073 2.2813
135 -0.0019417 127.48 0.62043 2.2813
136 -0.0022602 131.3 0.62049 2.2813
137 -0.0020619 130.14 0.62073 2.2813
138.001 -0.0021458 130.72 0.62037 2.2734
139 -0.0021305 131.15 0.62067 2.2813
140 -0.001997 127.72 0.62067 2.2891
141.001 -0.0019932 129.69 0.62049 2.2813
142 -0.0018368 126.38 0.62049 2.2891
143 -0.0020066 126.84 0.62055 2.2891
144 -0.0018253 126.63 0.62061 2.2734
145 -0.0017643 124.38 0.62061 2.2813
146.001 -0.0019169 127.16 0.62049 2.2813
147 -0.0018711 126.81 0.62049 2.2813
148 -0.0018635 124.09 0.62067 2.2969
149.001 -0.0018139 126.19 0.62079 2.2891
150 -0.0019722 127.45 0.62104 2.2813
151 -0.0019646 125.01 0.62079 2.2969
152 -0.0019837 124.31 0.62098 2.2969
153 -0.0018902 125.79 0.62085 2.2969
154 -0.002018 125.55 0.62067 2.2969
155 -0.0018234 122.35 0.62061 2.2969
156 -0.0019283 124.2 0.6214 2.2969
157.001 -0.0019989 126.78 0.62091 2.2969
158 -0.0019379 124.89 0.62098 2.2969
159 -0.0017395 124.81 0.62073 2.2813
160.001 -0.0018501 126.31 0.62073 2.2969
161 -0.0016804 121.72 0.62073 2.2891
162 -0.0017834 122.82 0.62079 2.2891
163 -0.0015793 121.79 0.62073 2.2891
164 -0.0015812 120.92 0.62085 2.2891
165.001 -0.0015202 119.84 0.62085 2.2891
166 -0.0016727 123.38 0.62061 2.2734
167 -0.0016518 122.26 0.62073 2.2813
168.001 -0.0015412 121.34 0.62073 2.2813
169 -0.0015259 121.46 0.62061 2.2734
170 -0.0015164 120.67 0.62098 2.2813
171 -0.0016289 120.48 0.62104 2.2891
172 -0.0015945 120.37 0.62134 2.2891
173.001 -0.0016937 121.08 0.6214 2.2813
174 -0.0014477 117.27 0.62122 2.2891
