Time X DEG X DEG
0 5.7221E-5 89.235 0.63953 1.9609
1.0079997 0.00015831 87.376 0.63959 1.9531
1.9999998 -0.0011997 131.69 0.63892 1.8906
3.0000001 -0.00076294 177.85 0.6391 1.8828
4.0009998 -0.00098992 -167.45 0.63886 1.8672
4.9999999 -0.0013218 -171.28 0.63855 1.8672
6.0009997 -0.0013104 155.11 0.63874 1.8984
6.9999998 -0.0010967 148.04 0.63886 1.8906
8 -0.00085068 129.69 0.63904 1.9063
9.0009998 -0.00081063 130.86 0.63904 1.8984
9.9999998 -0.00093079 140.33 0.63892 1.8984
11 -0.00046158 173.88 0.63916 1.875
12.001 -0.00055504 115.48 0.63916 1.8984
13 -0.00078583 141.81 0.63892 1.8828
14.001 -9.1553E-5 91.993 0.63941 1.9063
15 -0.00088883 123.29 0.63892 1.9063
16 -0.00098229 126.68 0.63892 1.8984
17.001 -0.00057412 112.45 0.63904 1.9063
18 -0.00090981 130.14 0.63892 1.8984
19 -0.00064278 115.9 0.63916 1.9063
20.001 -0.00079346 130.63 0.63898 1.9063
21 -0.00049782 108.78 0.63916 1.8984
22.001 -0.00090218 116.05 0.63892 1.9219
23 -0.00065041 104.96 0.6391 1.9297
24 -0.00038338 99.79 0.63929 1.9141
25.001 -0.000597 110.17 0.63923 1.9063
26 -0.00030327 99.852 0.63923 1.9063
27 -0.00056267 107.31 0.63916 1.9063
28.001 -0.00049973 105.76 0.6391 1.9063
29 -0.00027275 99.961 0.63929 1.9063
30.001 -0.00034142 101.88 0.63916 1.9063
31 -0.00024414 98.758 0.63929 1.9063
32 -0.00055504 120.39 0.63892 1.8906
33.001 -0.00070572 112.59 0.63892 1.9063
34 -0.00029946 99.11 0.63916 1.9219
35 -5.3406E-5 91.876 0.63929 1.9141
36.001 -0.00061608 110.06 0.63892 1.9141
37 -0.00060463 107.51 0.63886 1.9219
38.001 -0.00021744 99.172 0.63892 1.8984
39 -0.0003357 99.571 0.63904 1.9219
40 -0.00026322 94.922 0.63904 1.9375
41.001 -0.00037575 98.555 0.63886 1.9375
42 -0.00044251 98.618 0.63892 1.9375
43 -0.00034332 96.899 0.63904 1.9375
44.001 -0.00011444 92.118 0.63904 1.9453
45 1.3352E-5 89.711 0.63904 1.9297
46 -0.00014687 93.766 0.63886 1.9375
47.001 -0.00024987 95.594 0.63886 1.9375
48 -0.00029183 95.883 0.63892 1.9375
49.001 5.1499E-5 88.704 0.63892 1.9375
50 -0.0003376 96.29 0.63886 1.9531
51 -0.00024796 94.649 0.6388 1.9531
52.001 8.5831E-5 87.883 0.63898 1.9297
53 0.00040245 78.063 0.63898 1.9141
54 9.1553E-5 87.657 0.63898 1.9297
55.001 0.00060654 76.227 0.63916 1.9375
56 0.00027085 83.805 0.63892 1.9375
57.001 0.00037003 81.626 0.63898 1.9375
58 0.00051308 77.368 0.63892 1.9375
59 0.00071145 75.141 0.6391 1.9375
60.001 0.00083352 73.571 0.6391 1.9375
61 0.00070954 72.915 0.6391 1.9375
62 0.00066948 76.641 0.63916 1.9375
63.001 0.00052071 79.829 0.63923 1.9375
64 0.00052071 77.586 0.63929 1.9297
65.001 0.00075531 72.282 0.63929 1.9297
66 0.00059128 77.508 0.63929 1.9375
67 0.0005436 80.04 0.63923 1.9453
68.001 0.00049973 79.626 0.63935 1.9375
69 0.00057602 75.36 0.63929 1.9297
70 0.00071145 72.485 0.63953 1.9219
71.001 0.00029373 82.227 0.63923 1.9297
72 0.00045204 79.547 0.63929 1.9375
73.001 0.00038147 80.133 0.63947 1.9219
74 0.00036621 78.149 0.63935 1.9063
75 0.00037956 80.235 0.63947 1.9219
76.001 0.00029373 84.141 0.63947 1.9375
77 -0.00013542 93.852 0.63923 1.9219
78 5.7221E-6 89.626 0.6391 1.9219
79.001 0.00069809 72.915 0.63947 1.9219
80 0.0005436 77.493 0.63935 1.9297
81.001 0.00070954 74.399 0.63935 1.9375
82.001 0.00087357 70.579 0.63947 1.9375
83 0.0014915 57.766 0.63977 1.9297
84.001 0.0010224 69.54 0.63947 1.9375
85 0.0011635 66.532 0.63965 1.9375
86 0.0013676 61.157 0.63965 1.9375
87.001 0.00092507 72.938 0.63947 1.9453
88 0.00063897 76.805 0.63929 1.9375
89 0.00089455 68.946 0.63935 1.9297
90.001 0.0010948 61.586 0.63959 1.9219
91 0.00098801 69.243 0.63959 1.9297
92.001 0.0006733 76.204 0.63947 1.9375
93 0.0014382 59.524 0.63977 1.9297
94 0.0014725 54.969 0.6399 1.9219
95.001 0.0011025 66.844 0.63965 1.9375
96 0.0012531 56.414 0.63965 1.9219
97 0.00082779 74.954 0.63959 1.9453
98.001 0.00084687 72.61 0.63959 1.9375
99 0.0010777 64.172 0.63977 1.9297
100.001 0.00099183 68.618 0.63971 1.9375
101 0.00086785 72.469 0.63953 1.9375
102 0.001154 64.11 0.63977 1.9375
103.001 0.0012989 64.04 0.63977 1.9375
104 0.0012398 63.055 0.63984 1.9375
105 0.0010872 62.149 0.63977 1.9297
106.001 0.00079537 70.688 0.63965 1.9297
107 0.00074196 74.079 0.63959 1.9375
108.001 0.0010967 69.094 0.63984 1.9453
109 0.00088501 72.836 0.63984 1.9453
110 0.00067139 77.172 0.63977 1.9375
111.001 0.0007782 75.321 0.63977 1.9453
112 0.00058937 79.126 0.63965 1.9531
113 0.00073433 77.251 0.63984 1.9531
114.001 0.0006466 79.477 0.63971 1.9609
115 0.00055123 81.493 0.63965 1.9609
116.001 0.00061608 80.368 0.63977 1.9609
117 0.00086976 75.141 0.63996 1.9453
118 0.00062561 80.071 0.6399 1.9609
119.001 0.0010948 69.68 0.6399 1.9531
120 0.0011101 65.797 0.63996 1.9297
121 0.0011196 68.626 0.64002 1.9453
122.001 0.0016708 54.977 0.64026 1.9297
123 0.0015183 57.867 0.6402 1.9375
124 0.0011406 68.422 0.63996 1.9375
125.001 0.0015621 56.422 0.64032 1.9297
126 0.0016632 64.032 0.6402 1.9531
127.001 0.0015392 63.907 0.64014 1.9375
128 0.0015392 60.594 0.64032 1.9375
129 0.0011902 70.102 0.64014 1.9453
130.001 0.0016461 59.594 0.64039 1.9375
131 0.0014935 64.251 0.64026 1.9375
132 0.0016689 59.586 0.64032 1.9375
133.001 0.00087738 77.532 0.64008 1.9688
134 0.0011253 70.094 0.64008 1.9453
135.001 0.0012207 64.93 0.64026 1.9375
136 0.0011082 71.063 0.64026 1.9531
137 0.0011044 71.383 0.64032 1.9609
138.001 0.00089646 71.313 0.6402 1.9375
