Time X DEG X DEG
0 0.00031471 -86.001 0.63568 1.6016
1.0069995 0.00034714 -85.626 0.63562 1.5938
1.9999998 0.00019455 -87.461 0.63495 1.625
3.0000001 0.00018692 -87.555 0.63483 1.625
4.0009998 0.00040627 -84.54 0.63446 1.6406
4.9999999 0.00043679 -84.18 0.6344 1.6328
6.0009997 0.00061417 -81.93 0.63459 1.6406
6.9999998 0.0006485 -81.336 0.63446 1.6484
8 0.00070191 -80.766 0.6344 1.6484
9.0009998 0.00079537 -79.391 0.63434 1.6328
9.9999998 0.00089646 -78.313 0.63477 1.6328
11 0.00089837 -78.11 0.63452 1.6328
12.001 0.00094605 -77.532 0.63465 1.6406
13 0.00093651 -77.727 0.63452 1.6406
14.001 0.00088501 -78.172 0.63446 1.6484
15 0.0010071 -76.782 0.63452 1.6484
16 0.00093079 -77.594 0.63434 1.6406
17.001 0.00092507 -77.735 0.63434 1.6406
18 0.00098992 -76.883 0.63446 1.6406
19 0.00099183 -77.047 0.63459 1.6328
20.001 0.0010357 -76.368 0.63446 1.6406
21 0.0011311 -75.165 0.63446 1.6328
22.001 0.0011826 -74.477 0.63459 1.6406
23 0.0012074 -74.454 0.63477 1.6328
24 0.0011673 -74.782 0.63459 1.625
25.001 0.0012646 -73.493 0.63459 1.6328
26 0.0012493 -73.782 0.63459 1.6328
27 0.0012531 -73.743 0.63471 1.6328
28.001 0.0012932 -73.235 0.63459 1.6484
29 0.0013008 -73.126 0.63459 1.6406
30 0.0013771 -72.008 0.63452 1.6328
31 0.0013371 -72.719 0.63465 1.625
32 0.0014038 -71.805 0.63452 1.6328
33.001 0.0013809 -72.071 0.63452 1.6328
34 0.0012646 -73.516 0.63452 1.6328
35 0.0011349 -75.235 0.63471 1.6406
36.001 0.0011463 -75.149 0.63477 1.625
37 0.0011406 -75.11 0.63477 1.6328
38 0.001091 -75.711 0.63471 1.6328
39 0.0011215 -75.18 0.63459 1.6406
40 0.0012245 -74.157 0.63483 1.625
41.001 0.0011959 -74.461 0.63489 1.6328
42 0.0010986 -75.672 0.63483 1.625
43 0.0011349 -75.204 0.63477 1.6328
44.001 0.0010758 -75.876 0.63471 1.625
45 0.0010967 -75.602 0.63471 1.6328
46 0.0011158 -75.407 0.63477 1.6328
47.001 0.0011807 -74.477 0.63483 1.6328
48 0.0011902 -74.454 0.63483 1.625
49.001 0.0011845 -74.54 0.63477 1.6328
50 0.0012169 -74.063 0.63489 1.6328
51 0.0011597 -74.891 0.63483 1.625
52.001 0.001173 -74.797 0.63495 1.625
53 0.0011349 -75.227 0.63495 1.625
54 0.0011501 -75.172 0.63495 1.625
55.001 0.00107 -75.993 0.63483 1.625
56 0.0011101 -75.43 0.63483 1.625
57.001 0.001112 -75.461 0.63489 1.6328
58 0.0011883 -74.485 0.63483 1.625
59 0.0011044 -75.61 0.63495 1.625
60.001 0.0012188 -74.227 0.63501 1.6328
61 0.0013332 -72.719 0.63489 1.6406
62 0.0013561 -72.407 0.63495 1.6406
63.001 0.0014038 -71.836 0.63489 1.6328
64 0.0015698 -70.008 0.63507 1.6328
65.001 0.0016384 -69.071 0.63495 1.6328
66 0.0014515 -71.368 0.63501 1.625
67 0.001545 -70.188 0.63501 1.6406
68.001 0.0015965 -69.594 0.63495 1.625
69 0.0015507 -70.211 0.63495 1.625
70 0.0017033 -68.454 0.63495 1.6328
71.001 0.0017166 -68.032 0.63489 1.6328
72 0.0017662 -67.758 0.63507 1.6328
73 0.0018463 -66.821 0.63514 1.6406
74 0.0018482 -66.594 0.63514 1.6406
75 0.0018082 -67.274 0.63507 1.6328
76.001 0.0018425 -66.555 0.63495 1.6406
77 0.0018559 -66.657 0.63514 1.625
78 0.0017738 -67.313 0.63495 1.625
79.001 0.0017872 -67.321 0.63495 1.6328
80 0.0017872 -67.446 0.63507 1.625
81 0.0017986 -67.415 0.63514 1.625
82.001 0.0018311 -67.071 0.63526 1.6328
83 0.0018749 -66.313 0.63501 1.6328
84.001 0.0018978 -66.383 0.6352 1.6328
85 0.001915 -65.868 0.63507 1.6328
86 0.0018654 -66.516 0.63507 1.6328
87.001 0.0018578 -66.469 0.63489 1.6484
88 0.0018215 -66.672 0.63495 1.6328
89 0.00177 -67.469 0.63495 1.6406
