Time X DEG X DEG
0 -0.00063515 -127.52 0.63367 1.6563
1.0090005 -0.00067521 -130.7 0.63349 1.6641
2.0000005 -0.00059128 -126.27 0.63343 1.6797
3.0000001 -0.00056839 -125.7 0.63337 1.6797
4.0000003 -0.00058747 -129.39 0.63288 1.6875
5.0000005 -0.00056839 -125.42 0.63306 1.6797
6.0000001 -0.0006218 -128.87 0.63324 1.6797
7.0000004 -0.00061417 -128.47 0.63312 1.6797
8.0000006 -0.00064469 -130.46 0.633 1.6797
9.0000002 -0.00061608 -131.39 0.633 1.6797
10 -0.00063515 -129.34 0.63355 1.6719
11 -0.00063515 -129.66 0.63324 1.6719
12 -0.00071335 -132.01 0.63312 1.6797
13.000001 -0.00074959 -134.06 0.63337 1.6797
14 -0.00063515 -129.46 0.63331 1.6797
15 -0.00053788 -125.29 0.63318 1.6797
16.000001 -0.00053978 -125.22 0.63331 1.6797
17 -0.00053978 -125.12 0.63343 1.6797
18 -0.00043106 -119.34 0.63331 1.6797
19 -0.00057221 -125.7 0.63331 1.6797
20 -0.00039292 -117.73 0.63312 1.6797
21.000001 -0.00061989 -128.77 0.63324 1.6797
22 -0.00044251 -120.28 0.63324 1.6797
23 -0.00053215 -125.32 0.63324 1.6797
24.000001 -0.00040436 -117.6 0.63337 1.6719
25 -0.00040627 -118.2 0.63331 1.6797
26 -0.00026703 -108.91 0.63324 1.6797
27 -0.00034332 -114.53 0.63331 1.6797
28 -0.00033951 -113.44 0.63324 1.6797
29 -0.00031281 -111.87 0.63331 1.6797
30 -0.00027466 -110.74 0.63337 1.6797
31 -0.00024033 -108.63 0.63331 1.6797
32.000001 -0.00034523 -115.92 0.63337 1.6797
33 -0.0003109 -112.06 0.63331 1.6875
34 -0.00027847 -110.73 0.63337 1.6797
35 -0.00028229 -109.59 0.63343 1.6875
36 -0.00042343 -119.73 0.63355 1.6797
37 -0.00039292 -117.17 0.63349 1.6797
38 -0.00028801 -112.09 0.63324 1.6797
39 -0.00043679 -120.45 0.63331 1.6875
40.000001 -0.00044441 -120.13 0.63343 1.6797
41 -0.00049591 -124.12 0.63349 1.6797
42 -0.0003376 -112.98 0.63337 1.6875
43.000001 -0.00060845 -130.04 0.63349 1.6797
44 -0.00066185 -130.41 0.63355 1.6797
45 -0.00071335 -132.79 0.63324 1.6797
46 -0.00076104 -133.95 0.63349 1.6797
47 -0.00061989 -128.09 0.63331 1.6953
48.000001 -0.00067139 -131.58 0.63337 1.6797
49 -0.00069046 -132.02 0.63343 1.6797
50 -0.00061035 -129.74 0.63331 1.6875
51.000001 -0.00071526 -134.27 0.63343 1.6797
52 -0.00054741 -125.79 0.63318 1.6797
53 -0.00056076 -128.07 0.63337 1.6797
54 -0.00063706 -130.64 0.63331 1.6797
55 -0.00051499 -125.87 0.63324 1.6797
56.000001 -0.00054741 -125.42 0.63343 1.6875
57 -0.0006733 -133 0.63349 1.6797
58 -0.00053597 -125.22 0.63331 1.6797
59.000001 -0.00055504 -126.85 0.63349 1.6797
60 -0.00062943 -129.64 0.63349 1.6797
61 -0.00059319 -128.52 0.63343 1.6797
62 -0.0006485 -131.99 0.63355 1.6797
63 -0.00062752 -130.71 0.63343 1.6797
64.000001 -0.00059891 -128.13 0.63337 1.6875
65 -0.00066948 -131.77 0.63343 1.6797
66 -0.00066185 -132.18 0.63337 1.6797
67.000001 -0.0007 -133.41 0.63349 1.6797
68 -0.00076866 -136.52 0.63337 1.6797
69 -0.00078583 -136.37 0.63331 1.6797
70 -0.00062943 -128.59 0.63343 1.6875
71 -0.0007267 -134.16 0.63355 1.6797
72 -0.00093842 -141.79 0.63349 1.6797
73 -0.00080681 -139.59 0.63337 1.6797
74 -0.00077248 -136.39 0.63349 1.6797
75.000001 -0.00073243 -136.13 0.63343 1.6797
76 -0.00067521 -131.69 0.63355 1.6797
77 -0.00061417 -128.4 0.63331 1.6797
78 -0.00065613 -130.31 0.63349 1.6797
79 -0.00081444 -136.85 0.63355 1.6797
80 -0.00079155 -136.74 0.63361 1.6797
81 -0.00069046 -132.85 0.63349 1.6797
82 -0.00079155 -135.87 0.63373 1.6875
83.000001 -0.00081253 -137.09 0.63373 1.6797
84 -0.00061799 -127.82 0.63361 1.6797
85 -0.00075341 -133.88 0.63373 1.6797
86.000001 -0.00056649 -125.47 0.63379 1.6797
87 -0.00070191 -132.79 0.63367 1.6797
88 -0.00071335 -133.57 0.63367 1.6797
89 -0.00047302 -120.63 0.63367 1.6797
90 -0.00067902 -134.38 0.63349 1.6797
91.000001 -0.00060845 -127.48 0.63349 1.6797
92 -0.00073433 -134.87 0.63367 1.6797
93 -0.00062371 -128.65 0.63355 1.6797
94.000001 -0.00068665 -132.13 0.63385 1.6797
95 -0.00062371 -128.49 0.63367 1.6797
96 -0.0008545 -137.57 0.63379 1.6719
97 -0.00082016 -136.06 0.63379 1.6797
98 -0.00074196 -133.55 0.63361 1.6797
99.000001 -0.00068665 -132.6 0.63361 1.6719
100 -0.00074768 -132.27 0.63385 1.6797
101 -0.00058556 -128.82 0.63373 1.6797
102 -0.00061035 -127.77 0.63367 1.6797
103 -0.00067139 -132.48 0.63367 1.6797
104 -0.00061226 -129.3 0.63379 1.6719
105 -0.00062752 -128.67 0.63398 1.6719
106 -0.00054169 -124.63 0.63391 1.6563
107 -0.00056839 -127.13 0.63367 1.6797
108 -0.00061417 -130.07 0.63385 1.6719
109 -0.00074006 -135.26 0.63391 1.6797
110 -0.00065995 -132.99 0.63373 1.6797
111 -0.0005169 -124.67 0.63385 1.6797
112 -0.00058365 -128.06 0.63379 1.6797
113 -0.00049019 -123.75 0.63379 1.6797
114 -0.00062371 -127.48 0.63398 1.6719
115 -0.00035095 -114.77 0.63379 1.6797
116 -0.00042153 -119.06 0.63373 1.6797
117 -0.00048638 -123.06 0.63367 1.6719
118 -0.00054169 -125.72 0.63385 1.6797
119 -0.00048638 -122.59 0.63385 1.6719
120 -0.00059891 -129.84 0.63379 1.6719
121 -0.00054169 -124.05 0.6341 1.6719
122 -0.0005436 -127.08 0.63391 1.6719
123 -0.00036049 -114.91 0.63404 1.6797
124 -0.00046921 -122.03 0.63379 1.6719
125 -0.00050736 -126.84 0.63391 1.6719
126 -0.0005436 -125.22 0.63391 1.6719
127 -0.00037956 -116.71 0.63404 1.6719
128 -0.00041008 -117.93 0.63398 1.6797
129 -0.00042343 -121.38 0.63379 1.6797
130 -0.00044441 -121.04 0.63385 1.6797
131 -0.00040627 -119.89 0.63398 1.6797
132 -0.00039101 -118.79 0.63379 1.6797
133 -0.00045777 -121.75 0.63391 1.6719
134 -0.00032234 -113.86 0.63391 1.6719
135 -0.00022125 -105.32 0.63391 1.6797
136 -0.00048638 -123.48 0.63404 1.6797
137 -0.00068283 -132.65 0.6341 1.6797
138 -0.00061799 -131.24 0.63404 1.6719
139 -0.0006218 -128.34 0.6341 1.6719
140 -0.00061035 -126.79 0.63404 1.6797
141 -0.00053788 -124.54 0.63416 1.6719
142 -0.00058937 -125.73 0.6344 1.6719
143 -0.00061799 -129.04 0.63422 1.6719
144 -0.00070572 -133.03 0.63422 1.6797
145 -0.00044251 -120.05 0.63416 1.6797
146 -0.00045204 -118.94 0.63416 1.6719
147 -0.0006485 -130.17 0.63434 1.6719
148 -0.00058365 -129.08 0.63404 1.6719
149 -0.0005703 -126.92 0.63416 1.6797
150 -0.0004654 -122.84 0.63398 1.6797
151 -0.00049401 -122.2 0.63416 1.6719
152 -0.00042153 -119.72 0.6341 1.6797
153 -0.00044251 -120.87 0.63416 1.6797
154 -0.00031853 -111.23 0.63434 1.6641
155 -0.00022888 -107.6 0.63404 1.6797
156 -0.00037003 -114.95 0.63416 1.6797
157 -0.00029183 -111.09 0.63416 1.6797
158 -0.00038338 -114.93 0.63416 1.6797
159 -0.00027466 -110.15 0.63416 1.6719
160 -0.00032425 -112.75 0.6341 1.6797
161 -0.00032234 -112.88 0.6341 1.6797
162 -0.00037003 -116.42 0.63398 1.6797
163 -0.00024796 -108.43 0.63404 1.6797
164 -0.00020027 -105.97 0.63398 1.6797
165 -0.0003376 -112.92 0.6341 1.6875
166 -0.0004139 -118.59 0.63422 1.6797
167 -0.00033188 -112.67 0.63422 1.6797
168 -0.00032425 -114.77 0.63404 1.6797
169 -0.00029183 -111.67 0.63416 1.6797
170 -0.00038529 -117.55 0.63422 1.6719
171 -0.00028229 -111.92 0.63404 1.6797
172 -0.00022888 -106.54 0.6341 1.6797
173 -0.00013542 -100.18 0.63446 1.6719
174 -0.00010681 -96.774 0.63483 1.6563
175 2.2888E-5 -88.344 0.63501 1.6484
176 -9.3461E-5 -95.782 0.63514 1.6484
177 -0.00011826 -97.696 0.63526 1.6406
178 -0.00010109 -96.844 0.63514 1.6406
179 0.00017166 -78.797 0.63532 1.625
180 0.00012207 -82.04 0.63532 1.6406
181 -6.8665E-5 -94.274 0.63489 1.6484
182 -0.00019264 -103.56 0.63452 1.6719
183 -0.00028801 -109.79 0.63446 1.6719
184 -0.0002327 -108.27 0.63422 1.6797
185 -0.00034714 -116.45 0.63416 1.6797
186 -0.00047302 -123.5 0.63428 1.6797
187 -0.00029183 -112.87 0.63416 1.6797
188 -0.00031853 -112.64 0.63459 1.6641
189 -0.00024223 -108.35 0.63422 1.6797
190 -0.00031853 -112.93 0.63422 1.6797
191 -0.00031853 -113.7 0.63452 1.6719
192 -0.00012016 -98.055 0.63471 1.6641
193 -9.3461E-5 -96.172 0.63483 1.6563
