Time X DEG X DEG
0 0.00089837 -84.172 0.63373 0.45313
1.0089999 0.0010419 -83.376 0.63379 0.44531
1.9999998 0.0012722 -81.751 0.63404 0.4375
3.0000001 0.0014086 -80.68 0.63422 0.44531
4.0009998 0.0010705 -83.243 0.63391 0.44531
4.9999999 0.00098563 -83.688 0.63385 0.4375
6.0000001 0.0010486 -83.126 0.63398 0.4375
6.9999998 0.001194 -82.352 0.63404 0.4375
8 0.0012555 -81.766 0.6341 0.44531
9.0009998 0.00044441 -87.196 0.63361 0.45313
9.9999998 0.00039959 -87.274 0.63373 0.45313
11 0.0004406 -87.079 0.63373 0.45313
12.001 0.00017595 -88.829 0.63373 0.45313
13 9.9659E-5 -89.36 0.63373 0.45313
14 0.00032663 -87.743 0.63379 0.45313
15 0.00039959 -87.376 0.63379 0.45313
16 -1.0491E-5 -90.071 0.63373 0.45313
17.001 0.00020743 -88.696 0.63379 0.45313
18 -0.0013838 -98.985 0.633 0.46094
19 -0.0019884 -101.89 0.63276 0.47656
20.001 -0.0022378 -103.4 0.63263 0.47656
21 -0.0026822 -105.89 0.63263 0.48438
22 -0.0032387 -108.7 0.63245 0.48438
23 -0.0034819 -109.72 0.63233 0.5
24 -0.0034337 -109.66 0.63239 0.5
25 -0.0032435 -108.98 0.63239 0.49219
26 -0.0036683 -110.92 0.63227 0.5
27 -0.0038896 -111.38 0.63227 0.5
28.001 -0.003767 -110.16 0.63227 0.49219
29 -0.0036955 -110.2 0.63239 0.49219
30 -0.0035887 -109.44 0.63227 0.48438
31 -0.0040517 -112.31 0.63221 0.5
32 -0.0038591 -111.51 0.63233 0.5
33 -0.0041247 -112.42 0.63227 0.49219
34 -0.0038266 -111.49 0.63227 0.49219
35 -0.004169 -112.71 0.63214 0.49219
36.001 -0.0042839 -113.88 0.63214 0.5
37 -0.0038338 -111.77 0.63221 0.49219
38 -0.0036783 -110.8 0.63233 0.49219
39 -0.0040355 -112.38 0.63227 0.49219
