Time X DEG X DEG
0 -0.00084687 95.188 0.62183 2.3203
1.0069995 -0.00081253 94.907 0.62189 2.3281
1.9999998 -0.0013771 98.43 0.62207 2.3281
3.0009996 -0.0012074 97.157 0.62134 2.3281
4.0009998 -0.0010052 96.29 0.62165 2.3203
4.9999999 -0.00057793 93.555 0.62189 2.3203
6.0009997 -0.00056267 93.524 0.62171 2.3203
6.9999998 -0.0011273 96.969 0.62128 2.3125
8 -0.0012112 97.227 0.62189 2.3203
9.0009998 -0.0011711 97.235 0.62122 2.3203
9.9999998 -0.0014324 98.696 0.62146 2.3125
11 -0.0010548 96.524 0.62134 2.3203
12.001 -0.001709 100.34 0.62165 2.3203
13 -0.0013733 98.336 0.62165 2.3125
14.001 -0.0019608 101.68 0.62159 2.3281
15 -0.00107 96.555 0.6214 2.3125
16 -0.00093651 95.696 0.62146 2.3203
17.001 -0.0012283 97.454 0.62165 2.3203
18 -0.0013008 97.899 0.62146 2.3203
19 -0.0015793 99.446 0.62152 2.3125
20.001 -0.0012055 97.36 0.62152 2.3125
21 -0.00085831 95.282 0.62134 2.3203
22.001 -0.0017433 100.55 0.62122 2.3203
23 -0.00073624 94.516 0.62104 2.3047
24 -0.0010491 96.524 0.62165 2.3125
25.001 -0.0011368 97.071 0.62116 2.3125
26 -0.0011597 97.001 0.62159 2.3203
27 -0.0012817 97.876 0.62128 2.3203
28.001 -0.0011234 96.852 0.62159 2.3047
29 -0.0012016 97.383 0.6214 2.3125
30.001 -0.0013619 98.079 0.6214 2.3203
31 -0.00091172 95.555 0.62134 2.3125
32 -0.0012283 97.555 0.62146 2.3203
33.001 -0.0014267 98.571 0.62177 2.3203
34 -0.0011444 97.024 0.6214 2.3125
35 -0.001667 99.915 0.62152 2.3203
36.001 -0.0015144 99.149 0.62152 2.3203
37 -0.00136 98.321 0.62152 2.3203
38.001 -0.0013561 98.204 0.62152 2.3203
39 -0.001524 99.086 0.62152 2.3203
40 -0.0014915 99.001 0.62134 2.3125
41.001 -0.0014343 98.696 0.62128 2.3203
42 -0.0010185 96.118 0.62165 2.3281
43 -0.0017967 100.82 0.62116 2.3281
44.001 -0.0014057 98.344 0.62171 2.3281
45 -0.00083161 95.001 0.62134 2.3203
46.001 -0.001606 99.618 0.62134 2.3281
47.001 -0.0016117 99.727 0.62134 2.3359
48 -0.0012817 97.743 0.6214 2.3359
49.001 -0.0012722 97.602 0.62134 2.3281
50 -0.0012913 97.86 0.62116 2.3281
51 -0.0012245 97.399 0.62146 2.3203
52.001 -0.0011597 97.079 0.62134 2.3281
53 -0.0012264 97.43 0.6214 2.3203
54 -0.001339 98.079 0.62152 2.3281
55.001 -0.0011521 96.876 0.6214 2.3281
56 -0.0013485 98.219 0.62134 2.3203
57.001 -0.0015068 99.063 0.62165 2.3359
58 -0.0012779 97.711 0.62134 2.3281
59 -0.0011902 97.36 0.62183 2.3281
60.001 -0.0014343 98.618 0.62183 2.3281
61 -0.0018406 101.13 0.62177 2.3281
62 -0.0018311 101.06 0.62183 2.3203
63.001 -0.0016022 99.626 0.62171 2.3203
64 -0.00091744 95.446 0.62183 2.3203
65.001 -0.0013619 98.274 0.62195 2.3281
66 -0.0017529 100.42 0.62159 2.3359
67 -0.0018997 101.52 0.62177 2.3359
68.001 -0.0019798 101.82 0.62177 2.3281
69 -0.0018082 100.88 0.62159 2.3281
70 -0.0020752 102.27 0.62165 2.3438
71.001 -0.0015202 99.196 0.62159 2.3281
72 -0.0020199 102.02 0.62171 2.3438
73.001 -0.0020066 101.98 0.62171 2.3438
74 -0.0020027 101.81 0.62159 2.3516
75 -0.0019035 101.25 0.62195 2.3359
76.001 -0.0018768 101.14 0.62171 2.3438
77 -0.0016232 99.758 0.6214 2.3516
78 -0.0020657 102.2 0.62122 2.3516
79.001 -0.0019741 101.69 0.62146 2.3516
80 -0.0015602 99.313 0.62159 2.3438
81.001 -0.001894 101.22 0.62122 2.3438
82.001 -0.0015392 99.172 0.62122 2.3359
83 -0.0018101 100.89 0.62134 2.3359
84.001 -0.0016975 100.12 0.62177 2.3359
85 -0.0017071 100.09 0.62171 2.3359
86 -0.0016117 99.594 0.62165 2.3359
87.001 -0.0025463 105.1 0.62171 2.3438
88 -0.0019074 101.27 0.62183 2.3359
89 -0.0017567 100.48 0.62152 2.3359
90.001 -0.0012245 97.274 0.62152 2.3516
91 -0.0013886 98.149 0.62146 2.3438
92.001 -0.0012913 97.657 0.62165 2.3359
93 -0.00094986 95.68 0.6214 2.3281
94 -0.0019054 101.3 0.62195 2.3438
95.001 -0.0011444 96.821 0.62171 2.3359
96 -0.0010567 96.352 0.62159 2.3438
97 -0.0014305 98.469 0.62177 2.3438
98.001 -0.0012951 97.688 0.62183 2.3359
99 -0.0014782 98.711 0.62159 2.3438
100.001 -0.0013943 98.118 0.62183 2.3359
101 -0.0015316 99.024 0.62159 2.3438
102 -0.0011768 96.977 0.62177 2.3359
103.001 -0.0012398 97.352 0.62171 2.3281
104 -0.00092507 95.438 0.62195 2.3281
105 -0.00070191 94.149 0.62195 2.3203
106.001 -0.0014019 98.204 0.62183 2.3359
107 -0.00061035 93.633 0.62177 2.3359
108.001 -0.0010452 96.243 0.62183 2.3359
109 -0.0012951 97.626 0.62152 2.3359
110 -0.0012417 97.274 0.62183 2.3516
111.001 -0.0010491 96.344 0.62183 2.3359
112 -0.0011521 96.86 0.62152 2.3516
113 -0.00070763 94.172 0.62189 2.3281
