Alpha(207mT) X DEG X DEG
0.33 6.485E-5 -89.211 0.13196 0.054688
4.95 0.00011635 -88.485 0.13208 0.054688
10.74 0.00017357 -87.758 0.13202 0.125
15.51 0.00022507 -87.102 0.13196 0.10156
20.33 0.0003643 -85.352 0.13202 0.023438
25.03 0.00045014 -84.172 0.13214 0.070313
29.88 0.00053025 -83.157 0.13202 0.10156
35.78 0.00068474 -81.251 0.13196 0.125
40.62 0.00081826 -79.563 0.13202 0.125
45.24 0.00089837 -78.516 0.13208 0.078126
50.19 0.00099946 -77.251 0.13196 -0.046875
55.1 0.0011082 -75.977 0.1319 0.17188
59.87 0.0012112 -74.602 0.13196 0.10938
65.74 0.0012722 -73.86 0.13178 0.20313
70.61 0.0013771 -72.766 0.13202 -0.015625
75.67 0.0014248 -72.196 0.13196 0.10156
80.63 0.0014267 -72.18 0.13196 0.023438
84.84 0.0014134 -72.29 0.13196 -0.062501
90.17 0.0014076 -72.477 0.1319 0
95.43 0.0013619 -72.922 0.13214 -0.03125
100.55 0.0012836 -73.883 0.13208 0
105.52 0.0012055 -74.852 0.13208 -0.03125
110.74 0.0011196 -75.813 0.13214 -0.085938
115.67 0.0010014 -77.336 0.13226 -0.03125
120.83 0.00089074 -78.649 0.13232 -0.062501
124.87 0.00081444 -79.626 0.1322 -0.078126
129.94 0.00070191 -80.977 0.1322 -0.078126
134.97 0.00059128 -82.422 0.1322 -0.15625
140.15 0.00048828 -83.805 0.13232 -0.14844
145.31 0.00038338 -85.063 0.13232 -0.078126
150.33 0.00027847 -86.376 0.13251 -0.17969
155.35 0.00019646 -87.461 0.13239 -0.085938
160.41 0.00013924 -88.235 0.13239 -0.078126
165.43 8.9646E-5 -88.829 0.13239 0.0078126
170.55 2.2888E-5 -89.704 0.1322 -0.015625
175.58 2.4796E-5 -89.68 0.13214 0.039063
180.67 4.5777E-5 -89.399 0.13208 0.125
185.75 7.4387E-5 -89.008 0.13208 0.10156
189.81 0.00010491 -88.618 0.13208 0.17188
195.65 0.00021362 -87.251 0.13208 0.10156
200.44 0.00029755 -86.157 0.13196 0.125
205.23 0.00040436 -84.79 0.13208 0.10938
210.07 0.00050354 -83.524 0.13196 0.078126
215.02 0.00061989 -82.055 0.1319 0.10156
220.8 0.00075722 -80.258 0.13184 0.054688
225.5 0.00086403 -78.954 0.13184 0.078126
230.33 0.00098039 -77.555 0.13178 0.14063
235.29 0.00107 -76.336 0.13178 0.20313
240.1 0.0011673 -75.165 0.13172 0.14063
244.97 0.0012493 -74.243 0.13178 0.10156
249.86 0.0013409 -73.172 0.13184 0.10156
254.93 0.0013638 -72.86 0.13184 0.070313
259.85 0.0013752 -72.743 0.1319 0.039063
265.19 0.0013943 -72.61 0.13208 0.023438
270.38 0.0013771 -72.829 0.13202 -0.078126
275.55 0.0013313 -73.336 0.13208 -0.062501
280.55 0.0012684 -74.102 0.13208 -0.17969
285.57 0.0012112 -74.829 0.13208 -0.26563
290.77 0.0010948 -76.118 0.13214 -0.078126
295.75 0.00099946 -77.344 0.13202 -0.21875
299.81 0.00091935 -78.352 0.13202 -0.15625
304.92 0.00083542 -79.376 0.13208 -0.17969
310 0.00071145 -80.891 0.13214 -0.1875
315.24 0.00060845 -82.258 0.13214 -0.21094
320.32 0.00052453 -83.313 0.1322 -0.21094
325.41 0.00042343 -84.555 0.13214 -0.28125
330.43 0.00033188 -85.735 0.1322 -0.25
335.31 0.00026322 -86.633 0.13214 -0.1875
340.56 0.00020599 -87.352 0.13214 -0.17969
345.36 0.00013352 -88.274 0.13214 -0.13281
350.51 0.00011063 -88.594 0.13202 -0.078126
355.65 0.00011826 -88.485 0.13202 0.039063
360.33 0.00011253 -88.524 0.13202 0.14844
0.33 0.00011444 -88.508 0.13202 0.10938
4.95 0.00014877 -88.079 0.13208 0.14844
10.74 0.00024796 -86.844 0.13202 0.125
15.51 0.00032997 -85.743 0.13202 0.10156
20.33 0.00039482 -84.922 0.13208 0.0078126
25.03 0.00049973 -83.641 0.13196 0.054688
29.88 0.00063134 -81.946 0.13184 0.0078126
35.78 0.00074768 -80.407 0.13184 0.10156
40.62 0.00084496 -79.188 0.13196 0.10938
45.24 0.00099564 -77.36 0.1319 0.070313
50.19 0.0010834 -76.211 0.13178 0.20313
55.1 0.0011616 -75.204 0.13184 0.17188
59.87 0.0012646 -74.008 0.13178 0.078126
65.74 0.0013809 -72.727 0.13184 0.14063
70.61 0.0014305 -72.008 0.13196 0.14063
75.67 0.0014553 -71.758 0.13184 0.10156
80.63 0.001503 -71.336 0.13196 0.039063
84.84 0.001503 -71.313 0.13196 0.039063
90.17 0.0014706 -71.68 0.13202 -0.015625
95.43 0.0014248 -72.251 0.13202 -0.10938
100.55 0.0013866 -72.704 0.13208 0.0078126
105.52 0.0012722 -74.001 0.13214 0.10156
110.74 0.0011673 -75.266 0.13196 0.0078126
115.67 0.0010948 -76.149 0.13208 -0.03125
120.83 0.0009842 -77.501 0.13226 0.125
124.87 0.00088311 -78.704 0.13226 -0.015625
129.94 0.00078202 -80.04 0.13239 -0.10938
134.97 0.00069428 -81.141 0.13226 -0.085938
140.15 0.00057412 -82.641 0.1322 -0.11719
145.31 0.00047493 -83.915 0.13239 -0.23438
