I1(135deg) X DEG X DEG
1.9 -0.00025749 111.02 0.86286 1.7656
1.8 -0.00021362 110.95 0.8628 1.7656
1.7 0.00016976 73.836 0.86267 1.7656
1.6 -0.00019836 107.04 0.86292 1.7578
1.5 -0.00025368 113.13 0.86298 1.7578
1.4 -0.00018501 108.71 0.86298 1.7578
1.3 -0.00034714 119.63 0.86298 1.7578
1.2 -0.00033379 119.12 0.8631 1.7578
1.1 -0.00038719 123.68 0.8628 1.7656
1 -0.00033188 118.31 0.86261 1.7734
0.9 -0.00020981 108.52 0.86274 1.7656
0.8 -0.00037003 121.8 0.86267 1.7656
0.7 -0.00027847 115.77 0.86231 1.7734
0.6 -0.00026512 112.03 0.86237 1.7656
0.5 -0.0004921 129.86 0.86219 1.7656
0.4 -0.00033379 119.63 0.86219 1.7656
0.3 -0.0002327 110.57 0.86213 1.7578
0.2 -0.00030327 115.67 0.86219 1.7578
0.1 -0.00026322 113.33 0.86213 1.7578
1.110223E-16 -0.00011253 101.18 0.86237 1.7578
-0.1 -0.00016022 103.69 0.86213 1.7578
-0.2 -0.00014305 102.88 0.86206 1.7578
-0.3 -5.3406E-5 95.719 0.86213 1.7656
-0.4 -1.9074E-5 91.469 0.86219 1.7578
-0.5 5.3406E-5 83.883 0.862 1.7578
-0.6 0.0015278 22.18 0.86225 1.7578
-0.7 0.0024452 15.258 0.8631 1.7578
-0.8 0.0024452 14.867 0.8631 1.7578
-0.9 0.0024166 14.992 0.86304 1.7578
-1 0.0021267 17.211 0.86304 1.7578
-1.1 -0.0002079 108.52 0.86243 1.7578
-1.2 -0.00023461 111.11 0.86152 1.7578
-1.3 -0.00024796 113.38 0.86206 1.75
-1.4 -1.9074E-6 90.461 0.86194 1.7578
-1.5 -0.00042153 124.63 0.86188 1.7578
-1.6 -0.00033379 121.14 0.86164 1.7578
-1.7 -0.00033188 119.63 0.86158 1.7578
-1.8 -0.00055123 131.99 0.86176 1.7578
-1.9 -0.00039482 124.13 0.86188 1.7578
-2 -0.00043679 126.63 0.86176 1.7578
