I1(135deg) X DEG X DEG
-2 -0.00011826 98.329 0.86743 1.6719
-1.9 -9.3461E-5 96.368 0.86792 1.6563
-1.8 -0.00012207 97.415 0.86786 1.6641
-1.7 -0.00022698 106.03 0.8678 1.6641
-1.6 -0.00043106 118.05 0.86799 1.6641
-1.5 -0.00027085 109.19 0.86762 1.6719
-1.4 -0.00026131 106.24 0.8678 1.6563
-1.3 -0.00027275 108.68 0.86774 1.6641
-1.2 -0.00025749 108.03 0.86762 1.6641
-1.1 -0.00018311 102.06 0.86756 1.6641
-1 -0.00030136 109.37 0.86799 1.6563
-0.9 -0.00041771 118.74 0.86756 1.6719
-0.8 -0.00037003 113.63 0.86756 1.6641
-0.7 -0.00040054 113.87 0.86762 1.6484
-0.6 -0.00040627 114.74 0.86805 1.6484
-0.5 -0.0002842 107.19 0.86817 1.6484
-0.4 -0.00051308 118.27 0.86872 1.625
-0.3 -0.00030518 109.25 0.86866 1.625
-0.2 -0.00048447 117.7 0.86823 1.6406
-0.1 -0.00041199 113.7 0.86896 1.625
1.110223E-16 -0.00018883 101.17 0.86878 1.625
0.1 -0.00014687 99.11 0.8686 1.6328
0.2 -0.00019074 102.18 0.86872 1.6328
0.3 -0.00021744 104.4 0.86786 1.6563
0.4 -0.00029183 109.7 0.86756 1.6641
0.5 -0.00012207 97.446 0.86756 1.6641
0.6 0.0003624 67.086 0.86786 1.6563
0.7 0.0033093 14.734 0.8675 1.6484
0.8 0.0035381 14.914 0.8667 1.6719
0.9 0.0036697 14.961 0.86707 1.6641
1 0.0036163 14.758 0.86713 1.6563
1.1 0.003603 14.891 0.86768 1.6484
1.2 0.00015831 81.735 0.86799 1.6484
1.3 5.7221E-6 89.563 0.86878 1.6484
1.4 5.5313E-5 86.774 0.8686 1.6563
1.5 -9.3461E-5 96.422 0.8689 1.6563
1.6 8.7738E-5 84.282 0.86896 1.6563
1.7 -4.1962E-5 92.399 0.86866 1.6641
1.8 6.8665E-5 85.118 0.86884 1.6719
1.9 8.2017E-5 84.094 0.86878 1.6641
