I1(135deg) X DEG X DEG
-2 -9.5368E-5 99.141 0.86237 1.7813
-1.9 -0.00016976 104.26 0.86274 1.7656
-1.8 -0.00010109 99.68 0.86267 1.7578
-1.7 5.7221E-6 89.36 0.86298 1.7578
-1.6 -9.5368E-6 91.446 0.8631 1.7578
-1.5 -0.00025559 112.47 0.8628 1.7578
-1.4 -0.00022507 109.92 0.86267 1.7656
-1.3 -0.00018311 108.19 0.86274 1.7578
-1.2 -4.3869E-5 92.836 0.8628 1.7656
-1.1 1.3352E-5 88.524 0.86292 1.7578
-1 9.1553E-5 81.118 0.86292 1.7656
-0.9 7.248E-5 83.18 0.86316 1.7578
-0.8 0.00027657 64.344 0.86292 1.7656
-0.7 0.00020027 72.477 0.86298 1.7656
-0.6 0.00014496 75.813 0.86292 1.7656
-0.5 0.00040627 55.203 0.86286 1.7656
-0.4 0.00024987 67.282 0.86328 1.75
-0.3 0.00011635 79.79 0.86292 1.7578
-0.2 0.00030327 62.789 0.86304 1.7578
-0.1 -0.00023461 109.84 0.86261 1.7734
1.110223E-16 -9.5368E-5 98.977 0.86261 1.7734
0.1 5.5313E-5 85.954 0.86286 1.7578
0.2 -8.7738E-5 96.547 0.86255 1.7656
0.3 0.00010491 79.946 0.86243 1.7656
0.4 0.00027275 64.954 0.86255 1.7656
0.5 0.00028038 64.086 0.86292 1.7578
0.6 0.00046921 53.344 0.86304 1.7578
0.7 0.0027523 13.063 0.86347 1.7734
0.8 0.0029297 12.461 0.86359 1.7813
0.9 0.0027542 13.367 0.8639 1.7656
1 0.0025044 14.68 0.86371 1.7656
1.1 0.0022564 15.953 0.86408 1.7578
1.2 -0.00014687 102.59 0.86322 1.7734
1.3 -0.00026894 113.59 0.86249 1.7734
1.4 -2.0981E-5 93.071 0.86237 1.7734
1.5 2.2888E-5 87.477 0.86255 1.7656
1.6 -0.00025177 111.98 0.86286 1.7656
1.7 -5.1499E-5 95.766 0.8628 1.7656
1.8 -6.6758E-5 96.454 0.86286 1.7578
1.9 -0.00030709 116.49 0.86249 1.7813
