I1(135deg) X DEG X DEG
1.9 -0.00071717 117.07 0.86652 1.6641
1.8 -0.0008049 118.52 0.86652 1.6641
1.7 -0.00079155 118.17 0.86621 1.6719
1.6 -0.00083161 119.26 0.86646 1.6641
1.5 -0.00092698 121.63 0.8667 1.6563
1.4 -0.00090218 120.76 0.86695 1.6484
1.3 -0.00083352 119.38 0.86707 1.6484
1.2 -0.00083352 119.53 0.86682 1.6563
1.1 -0.00084496 119.94 0.86652 1.6641
1 -0.00084877 119.26 0.8667 1.6641
0.9 -0.00065041 116.21 0.86646 1.6719
0.8 -0.00094605 123.21 0.86615 1.6719
0.7 -0.00071145 117.56 0.86591 1.6797
0.6 -0.0010262 125.77 0.86621 1.6641
0.5 -0.00096512 123.76 0.8667 1.6563
0.4 -0.00074387 117.95 0.86664 1.6563
0.3 -0.00086213 120.34 0.8667 1.6563
0.2 -0.00066376 116.25 0.86652 1.6641
0.1 -0.000597 114.19 0.8664 1.6719
1.110223E-16 -0.00089455 121.92 0.86609 1.6797
-0.1 -0.00075722 117.22 0.86682 1.6641
-0.2 -0.00094223 122.18 0.86707 1.6563
-0.3 -0.00089837 121.17 0.86737 1.6484
-0.4 -0.00098229 123.31 0.86695 1.6641
-0.5 -0.0012016 127.85 0.86707 1.6563
-0.6 -0.0010033 123.76 0.86713 1.6563
-0.7 -0.00060082 112.02 0.86554 1.6719
-0.8 -0.00039673 105.32 0.86475 1.6953
-0.9 -0.00046921 108.33 0.86481 1.6875
-1 -0.0003643 104.32 0.86463 1.6875
-1.1 -0.00081063 119.09 0.86536 1.6875
-1.2 -0.00087357 121.16 0.86628 1.6797
-1.3 -0.0008049 119.95 0.86646 1.6797
-1.4 -0.00066376 114.31 0.86652 1.6797
-1.5 -0.00076676 119.1 0.86652 1.6797
-1.6 -0.00048256 108.75 0.86628 1.6875
-1.7 -0.00089646 121.4 0.86652 1.6797
-1.8 -0.00084687 120.22 0.86658 1.6797
-1.9 -0.00075913 118.71 0.86628 1.7031
-2 -0.00086022 121.45 0.86615 1.7031
