I1(135deg) X DEG X DEG
1.9 -5.9128E-5 91.243 0.85614 1.75
1.8 0.0005169 77.93 0.85621 1.75
1.7 0.00032997 82.383 0.85645 1.7422
1.6 0.00059128 77.172 0.85663 1.7344
1.5 0.00079918 71.454 0.85633 1.7422
1.4 0.00067139 74.219 0.85663 1.7344
1.3 0.00093651 68.657 0.85633 1.75
1.2 0.00079155 71.751 0.85633 1.7422
1.1 0.00088883 68.586 0.85627 1.7422
1 0.00052834 77.446 0.85639 1.7344
0.9 0.00042534 80.43 0.85608 1.7422
0.8 0.00048447 78.79 0.85596 1.7422
0.7 0.00050354 77.829 0.85596 1.7422
0.6 0.00024414 85.133 0.8559 1.7344
0.5 0.00021362 85.094 0.85566 1.75
0.4 0.0003643 81.149 0.85627 1.7266
0.3 0.00037956 81.024 0.85639 1.7266
0.2 0.00072861 73.383 0.85651 1.7266
0.1 0.00078583 71.563 0.85675 1.7188
1.110223E-16 0.00084305 70.071 0.85688 1.7109
-0.1 0.0010185 66.883 0.85675 1.7188
-0.2 0.00081444 71.579 0.85663 1.7188
-0.3 0.00076294 72.141 0.85657 1.7188
-0.4 0.0004654 79.696 0.85651 1.7109
-0.5 0.00030899 83.047 0.85633 1.7266
-0.6 -0.0020981 131.59 0.85627 1.7266
-0.7 -0.0046254 153.2 0.85688 1.7109
-0.8 -0.0048581 154.45 0.85718 1.7031
-0.9 -0.0049782 155.45 0.85718 1.6953
-1 -0.0046769 153.24 0.85712 1.7031
-1.1 0.00088883 69.751 0.85663 1.7031
-1.2 0.00086785 70.149 0.85681 1.6875
-1.3 0.0010204 66.555 0.85669 1.6875
-1.4 0.0005455 77.547 0.85657 1.6953
-1.5 0.00057412 77.172 0.85639 1.6875
-1.6 0.0011425 63.43 0.85633 1.6875
-1.7 0.001173 62.883 0.85663 1.6875
-1.8 0.0008049 71.844 0.85688 1.6797
-1.9 0.0011006 63.907 0.85669 1.6797
-2 0.00040817 80.219 0.85663 1.6797
