I1(135deg) X DEG X DEG
1.9 -4.9591E-5 143.74 0.86566 1.7422
1.8 0.00012589 24.164 0.86554 1.7422
1.7 3.8147E-6 64.649 0.86554 1.75
1.6 3.8147E-6 84.797 0.86603 1.7422
1.5 -7.4387E-5 146.31 0.86585 1.7422
1.4 5.7221E-5 54.117 0.86591 1.7422
1.3 -0.00018501 160.34 0.86591 1.7422
1.2 -0.00032044 169.81 0.86579 1.7422
1.1 -7.8202E-5 154.91 0.86573 1.7344
1 7.6295E-6 77.618 0.8656 1.7422
0.9 -9.5368E-6 97.344 0.86579 1.7344
0.8 -2.2888E-5 114.67 0.86585 1.7344
0.7 5.7221E-6 81.024 0.86591 1.7344
0.6 8.7738E-5 33.196 0.86573 1.7344
0.5 -0.00010109 149.45 0.86579 1.7344
0.4 -3.8147E-6 89.993 0.86591 1.7422
0.3 -7.6295E-6 93.008 0.86542 1.7422
0.2 0.00010109 37.328 0.86591 1.7266
0.1 0.00027657 13.438 0.86597 1.7266
1.110223E-16 7.8202E-5 45.61 0.86554 1.7266
-0.1 -1.3352E-5 97.938 0.86566 1.7266
-0.2 -0.000103 139.18 0.86591 1.7188
-0.3 -9.5368E-5 141.46 0.86621 1.7266
-0.4 -3.8147E-6 83.829 0.86579 1.7266
-0.5 0.00016976 19.547 0.8656 1.7344
-0.6 0.0034103 2.5234 0.86591 1.7266
-0.7 0.0063687 1.7344 0.86573 1.7344
-0.8 0.0064678 1.9375 0.86573 1.7344
-0.9 0.0063782 1.8828 0.86585 1.7344
-1 0.0059567 2.0859 0.86597 1.7266
-1.1 -0.00015068 159.58 0.86548 1.7344
-1.2 -0.00015831 160.65 0.86566 1.7266
-1.3 -8.9646E-5 132.31 0.86603 1.7188
-1.4 -0.00022507 160.68 0.86591 1.7266
-1.5 -0.00017548 160.7 0.86542 1.7344
-1.6 -4.9591E-5 139.23 0.86512 1.75
-1.7 -7.0572E-5 127.73 0.86566 1.7266
-1.8 -0.00042343 174.09 0.86536 1.7344
-1.9 -0.00025177 166.13 0.8653 1.7266
-2 -0.00030518 168.74 0.86536 1.7266
