I1(135deg) X DEG X DEG
1.9 0.00012207 86.079 0.8573 1.7422
1.8 -9.1553E-5 92.696 0.85718 1.7422
1.7 2.4796E-5 89.391 0.85718 1.7422
1.6 -0.00027085 98.899 0.857 1.75
1.5 -0.00045967 103.71 0.85688 1.75
1.4 -3.624E-5 90.938 0.85688 1.75
1.3 -0.00021744 97.329 0.85718 1.7422
1.2 2.0981E-5 89.454 0.85706 1.7422
1.1 -1.5259E-5 89.883 0.85706 1.7422
1 -0.00013733 94.852 0.85706 1.7422
0.9 -0.00046349 104.74 0.85712 1.75
0.8 -0.00024987 97.961 0.85688 1.7578
0.7 -0.00017357 95.665 0.85694 1.75
0.6 -0.00029755 99.196 0.85694 1.7422
0.5 -0.00048065 105.09 0.85681 1.75
0.4 -0.00014496 94.532 0.85669 1.7578
0.3 -0.00024223 98.235 0.85706 1.7422
0.2 0.00020981 82.446 0.857 1.7422
0.1 -0.00016976 95.618 0.85706 1.7422
1.110223E-16 -0.00014687 94.649 0.85694 1.7422
-0.1 -4.1962E-5 91.586 0.85688 1.7422
-0.2 7.4387E-5 87.993 0.85669 1.7344
-0.3 0.00019455 83.547 0.85681 1.7344
-0.4 0.00039482 76.844 0.85706 1.7266
-0.5 -0.00023461 97.641 0.85706 1.7266
-0.6 -0.0017662 137.79 0.85706 1.7344
-0.7 -0.0034542 154.5 0.85791 1.7266
-0.8 -0.0033703 154.7 0.85822 1.7344
-0.9 -0.0036697 156.09 0.8584 1.7266
-1 -0.0034275 154.91 0.85828 1.7266
-1.1 6.485E-5 87.649 0.85749 1.7266
-1.2 0.00041962 75.61 0.85737 1.7109
-1.3 -0.00010491 93.352 0.85724 1.7188
-1.4 9.5368E-5 86.688 0.85712 1.7188
-1.5 0.00032997 78.454 0.85743 1.7109
-1.6 0.00018692 83.594 0.85743 1.7109
-1.7 3.8147E-5 88.696 0.85737 1.7266
-1.8 0.00021172 83.055 0.85718 1.7266
-1.9 0.00014877 84.657 0.85706 1.7266
-2 -0.00021744 96.915 0.85681 1.7266
