I1(135deg) X DEG X DEG
1.9 -0.00030899 127.79 0.86408 1.7578
1.8 -0.00015259 111.21 0.86426 1.7578
1.7 -0.00038719 133.88 0.86414 1.7578
1.6 -0.00033188 130.2 0.86377 1.7734
1.5 -0.00038338 134.38 0.86383 1.7578
1.4 -0.00041962 137.03 0.86402 1.7578
1.3 -0.00044251 138.31 0.86365 1.7578
1.2 -0.0005703 145.31 0.86383 1.7578
1.1 -0.00053597 143.9 0.86371 1.7578
1 -0.00064278 148.63 0.86359 1.7578
0.9 -0.00078202 154.11 0.86353 1.7578
0.8 -0.00044441 139.62 0.86377 1.75
0.7 -0.00043488 137.56 0.8639 1.7422
0.6 -0.00054169 144.7 0.86365 1.75
0.5 -0.0005169 142.71 0.86383 1.75
0.4 -0.0005436 144.67 0.86365 1.7578
0.3 -0.00057221 146.46 0.86347 1.7578
0.2 -0.0004406 138.99 0.86347 1.7578
0.1 -0.00060463 147.91 0.86335 1.7578
1.110223E-16 -0.00026131 122.31 0.86286 1.7656
-0.1 -0.00032616 128.62 0.86322 1.7578
-0.2 -0.00032997 129.32 0.86335 1.7578
-0.3 -0.00038719 133.29 0.86316 1.7578
-0.4 -0.00023842 120.6 0.86328 1.7578
-0.5 -9.3461E-5 103.31 0.86359 1.7422
-0.6 0.0028572 9.4063 0.86353 1.7578
-0.7 0.0049496 5.8047 0.86426 1.7578
-0.8 0.0050297 5.711 0.86438 1.7578
-0.9 0.005003 5.7578 0.86432 1.7578
-1 0.0045548 6.6485 0.86445 1.7578
-1.1 -0.0002594 122.79 0.86383 1.7578
-1.2 -0.00034142 132.92 0.86347 1.7578
-1.3 -0.00025559 121.27 0.86335 1.7578
-1.4 -0.00052834 143.27 0.86359 1.7578
-1.5 -0.00043488 137.59 0.86365 1.75
-1.6 -0.00034523 130.69 0.86365 1.75
-1.7 -0.00035095 129.15 0.86347 1.7578
-1.8 -0.00050927 141.38 0.86353 1.7578
-1.9 -0.00046158 139.99 0.86347 1.7578
-2 -0.00045204 138.27 0.8631 1.7578
