I1(135deg) X DEG X DEG
1.9 -0.00012398 94.251 0.8581 1.6406
1.8 -0.00017166 95.727 0.85859 1.625
1.7 -0.00023842 97.868 0.85932 1.6172
1.6 -0.00014496 94.766 0.85889 1.6172
1.5 -7.6295E-6 90.399 0.85901 1.6172
1.4 -0.00012016 93.813 0.85889 1.6172
1.3 -9.9183E-5 93.235 0.85895 1.6172
1.2 4.5777E-5 88.047 0.85938 1.6172
1.1 -9.3461E-5 93.188 0.86011 1.6016
1 -3.2425E-5 90.993 0.86005 1.6016
0.9 -6.8665E-5 92.126 0.85999 1.6016
0.8 -0.00020981 96.915 0.86011 1.6016
0.7 -0.00017738 95.766 0.86023 1.6016
0.6 -0.00010681 93.266 0.86023 1.6094
0.5 -8.3924E-5 92.766 0.85999 1.6172
0.4 -0.00028801 99.079 0.86048 1.6016
0.3 -0.00019455 96.243 0.86036 1.6094
0.2 -0.00026322 98.493 0.86029 1.6172
0.1 -0.00022125 97.071 0.86005 1.625
1.110223E-16 -0.00016403 95.383 0.85993 1.6172
-0.1 -0.00025559 98.157 0.86042 1.6094
-0.2 -0.00039292 102.6 0.8606 1.6016
-0.3 -0.00016022 95.18 0.85968 1.625
-0.4 -0.00051308 106.9 0.85981 1.6172
-0.5 -0.00063897 110.89 0.85999 1.6172
-0.6 -0.0036278 155.66 0.8595 1.625
-0.7 -0.0059242 165 0.85914 1.625
-0.8 -0.0059567 164.7 0.8581 1.6406
-0.9 -0.0060711 165.09 0.85859 1.6328
-1 -0.0054837 163.86 0.85846 1.625
-1.1 -0.00058365 108.83 0.85932 1.625
-1.2 -0.00043488 104.16 0.85956 1.625
-1.3 -0.00046349 104.73 0.85962 1.625
-1.4 -0.00030327 99.891 0.85981 1.6172
-1.5 -0.00053406 106.73 0.85962 1.625
-1.6 -0.00027847 99.086 0.85999 1.625
-1.7 -6.485E-5 92.211 0.85938 1.625
-1.8 -0.00023461 97.586 0.85932 1.6328
-1.9 -0.00016594 95.43 0.85907 1.6406
-2 -0.00017166 95.61 0.85907 1.6406
