I1(135deg) X DEG X DEG
-2 0.00011826 85.618 0.85767 1.7344
-1.9 0.00019836 82.555 0.85773 1.7344
-1.8 -0.00034332 100.98 0.85737 1.75
-1.7 -0.00040436 102.76 0.85767 1.75
-1.6 -0.00036621 102.27 0.85749 1.7578
-1.5 6.8665E-5 87.282 0.85779 1.75
-1.4 0.00030327 79.133 0.85779 1.7422
-1.3 0.00032425 79.649 0.85785 1.7344
-1.2 0.00049973 71.985 0.85773 1.7422
-1.1 0.00032616 79.047 0.85779 1.7344
-1 0.0002861 80.649 0.85767 1.75
-0.9 0.00040627 77.032 0.85773 1.7422
-0.8 0.00038147 76.805 0.85779 1.7422
-0.7 0.00026894 80.915 0.85804 1.7344
-0.6 0.00045586 75.368 0.85816 1.7266
-0.5 0.00010491 87.086 0.8581 1.7344
-0.4 0.00046921 74.399 0.85749 1.7578
-0.3 0.00027085 81.813 0.85791 1.7344
-0.2 0.00044632 75.321 0.85785 1.7422
-0.1 0.00055313 70.852 0.85791 1.7344
1.110223E-16 0.00010681 86.672 0.85798 1.7344
0.1 -0.0001297 94.633 0.85779 1.7422
0.2 0.0002079 82.61 0.85767 1.75
0.3 3.8147E-6 89.243 0.85773 1.7422
0.4 2.2888E-5 89.665 0.85791 1.7344
0.5 0.00027657 80.243 0.85785 1.7422
0.6 -0.0003643 102.25 0.85791 1.7422
0.7 -0.003458 153.31 0.85822 1.7578
0.8 -0.0034771 154.39 0.85883 1.7578
0.9 -0.0036106 154.77 0.85907 1.75
1 -0.0034867 155.18 0.85901 1.7422
1.1 -0.0035648 155.38 0.85901 1.7422
1.2 1.1444E-5 88.86 0.85865 1.7422
1.3 2.4796E-5 89.04 0.85779 1.75
1.4 -5.5313E-5 91.688 0.85743 1.75
1.5 0.00030327 79.415 0.85749 1.75
1.6 -9.5368E-6 89.938 0.85755 1.75
1.7 -9.3461E-5 92.93 0.8573 1.75
1.8 -3.4332E-5 91.032 0.8573 1.75
1.9 -0.00019264 96.016 0.8573 1.75
