I1(135deg) X DEG X DEG
-2 -8.5831E-5 93.133 0.85688 1.6016
-1.9 -0.00021172 97.415 0.85743 1.5781
-1.8 -0.00012016 94.149 0.85785 1.5703
-1.7 -0.00041008 103.77 0.85828 1.5703
-1.6 -0.00022888 97.844 0.85791 1.5703
-1.5 -0.00029564 100.06 0.8581 1.5781
-1.4 -0.00032425 101.34 0.8584 1.5703
-1.3 -0.00024033 98.211 0.85895 1.5625
-1.2 -0.00047875 106.08 0.85895 1.5781
-1.1 -0.00041008 103.91 0.85877 1.5781
-1 -0.00042153 104.61 0.85852 1.5703
-0.9 -0.00019836 97.04 0.8581 1.5781
-0.8 -0.00042534 104.11 0.85791 1.5938
-0.7 -0.00013924 94.305 0.85859 1.5703
-0.6 -0.00044823 105.38 0.85755 1.6016
-0.5 -0.00044441 105.32 0.85755 1.6016
-0.4 -0.00039101 103.49 0.85791 1.5938
-0.3 -0.00029373 99.868 0.85804 1.5859
-0.2 -0.00039101 103.27 0.85798 1.6016
-0.1 -0.00046349 105.8 0.85877 1.5703
1.110223E-16 -0.00041008 103.84 0.85865 1.5703
0.1 -0.00061608 110.34 0.85804 1.5859
0.2 -0.00056458 108.9 0.85749 1.6094
0.3 -0.00042725 104.56 0.85761 1.6016
0.4 -0.00041008 104.05 0.85688 1.625
0.5 -0.00074387 114.07 0.857 1.625
0.6 -0.0013256 129.76 0.85675 1.625
0.7 -0.0058365 165.44 0.85688 1.6094
0.8 -0.0059471 165.3 0.85663 1.6094
0.9 -0.0059223 165.28 0.85633 1.6172
1 -0.0059815 165.54 0.85663 1.6172
1.1 -0.0058098 165.23 0.85718 1.6016
1.2 -0.00076104 113.7 0.85773 1.6016
1.3 -0.00050354 106.97 0.85785 1.6094
1.4 -0.00041199 103.85 0.85779 1.6172
1.5 -0.00044632 104.7 0.85785 1.6172
1.6 -0.00048065 105.98 0.85773 1.6172
1.7 -0.00053978 107.77 0.85755 1.625
1.8 -0.00038529 102.98 0.85785 1.625
1.9 -0.00038147 102.74 0.85706 1.6484
