I1(135deg) X DEG X DEG
-2 0.00015259 15.305 0.86579 1.7578
-1.9 0.00031853 10.891 0.86615 1.7422
-1.8 0.00032997 13.422 0.86621 1.7422
-1.7 0.00016976 23.258 0.86676 1.7266
-1.6 0.00027847 12.227 0.86682 1.7266
-1.5 0.00027657 13.633 0.86689 1.7266
-1.4 0.00025559 16.391 0.86689 1.7266
-1.3 0.00034714 9.1485 0.8667 1.7266
-1.2 0.00011253 24.82 0.86628 1.7344
-1.1 -0.00012016 151.56 0.86628 1.7344
-1 -2.861E-5 102.42 0.86658 1.7344
-0.9 8.3924E-5 36.461 0.86658 1.7266
-0.8 -0.00028992 166.9 0.8667 1.7266
-0.7 -0.00072289 173.88 0.86652 1.7344
-0.6 -0.00078392 175.58 0.86652 1.7266
-0.5 -0.00070572 173.92 0.86652 1.7266
-0.4 -0.0005455 173.42 0.86628 1.7266
-0.3 -0.00043679 169.99 0.86628 1.7344
-0.2 -0.00039864 174.23 0.86609 1.7422
-0.1 -0.00042725 172.42 0.86573 1.75
1.110223E-16 -0.00043679 171.74 0.86579 1.75
0.1 -0.0006218 174.28 0.86591 1.7422
0.2 -0.00034142 168.24 0.86609 1.7344
0.3 -0.00030518 172.09 0.86579 1.75
0.4 -0.0004139 171.28 0.86579 1.75
0.5 -0.00021744 161.95 0.86548 1.7578
0.6 0.00048256 8.7657 0.86548 1.7578
0.7 0.0058594 1.7344 0.86524 1.7578
0.8 0.0059147 1.7188 0.8653 1.75
0.9 0.0059128 1.7031 0.86512 1.7578
1 0.0058079 1.6563 0.86548 1.7578
1.1 0.0056381 1.8359 0.86536 1.7578
1.2 -0.00024987 169.11 0.8656 1.7578
1.3 -0.00025177 165.49 0.86536 1.7578
1.4 -0.00046349 173.17 0.86512 1.7578
1.5 -0.00047493 174.41 0.86548 1.75
1.6 -0.00040627 177.19 0.86542 1.75
1.7 -0.00040436 173.68 0.86512 1.7578
1.8 -0.00047875 173.59 0.86524 1.7578
1.9 -0.00055123 175.84 0.86518 1.7578
