I1(135deg) X DEG X DEG
1.9 -5.9128E-5 92.797 0.8592 1.7734
1.8 -9.7275E-5 95.313 0.85932 1.7656
1.7 -9.7275E-5 94.797 0.8595 1.7656
1.6 3.0518E-5 87.516 0.8595 1.7734
1.5 -0.00025749 102.38 0.8592 1.7813
1.4 -0.00029946 104.73 0.85932 1.7734
1.3 -0.00021935 101.48 0.85926 1.7656
1.2 0.00018311 80.235 0.8595 1.7578
1.1 -0.00019455 98.946 0.8592 1.7656
1 9.7275E-5 84.977 0.85926 1.7578
0.9 7.8202E-5 85.524 0.85932 1.7578
0.8 0.00027847 76.063 0.85938 1.75
0.7 5.9128E-5 86.399 0.85926 1.75
0.6 -5.3406E-5 93.29 0.85901 1.7578
0.5 -0.00030899 105.41 0.85926 1.7578
0.4 -0.00028038 103.48 0.85895 1.7578
0.3 -0.00023079 101.65 0.85895 1.7578
0.2 -0.00049782 113.01 0.85895 1.7578
0.1 -0.00019074 99.961 0.85883 1.7578
1.110223E-16 -0.00027275 104.21 0.85895 1.7578
-0.1 -0.00014496 96.719 0.85846 1.7734
-0.2 0.00018311 80.415 0.85846 1.7656
-0.3 1.5259E-5 89.133 0.85901 1.7578
-0.4 -0.00023842 101.68 0.85889 1.7578
-0.5 -9.5368E-6 90.438 0.85865 1.7656
-0.6 -0.00023461 101.98 0.85895 1.7656
-0.7 -0.0005188 114.03 0.85981 1.7656
-0.8 -0.00082589 125.13 0.85993 1.7734
-0.9 -0.00056839 117.8 0.85975 1.7734
-1 -0.0006466 121.13 0.86011 1.7578
-1.1 -0.00016022 98.282 0.85932 1.7656
-1.2 -0.00026322 103.25 0.85859 1.7734
-1.3 -0.00014496 97.493 0.85852 1.7656
-1.4 -0.00028801 104.09 0.85865 1.7578
-1.5 -0.00066376 120.36 0.85791 1.7813
-1.6 -0.00065232 119.92 0.85798 1.7734
-1.7 -0.00059128 117.09 0.85816 1.7656
-1.8 -0.00031853 106.09 0.8584 1.7578
-1.9 -0.00031662 106.63 0.85846 1.7656
-2 -0.00066376 121.09 0.85846 1.7656
