I1(135deg) X DEG X DEG
1.9 0.00057984 74.649 0.85413 1.5625
1.8 0.00046158 77.626 0.85425 1.5625
1.7 0.00033951 80.594 0.85419 1.5547
1.6 0.00053215 75.79 0.85419 1.5625
1.5 0.00029564 81.743 0.85505 1.5469
1.4 0.00034142 80.821 0.85492 1.5469
1.3 0.00032807 81.297 0.85443 1.5547
1.2 0.00034905 80.376 0.85413 1.5547
1.1 0.00056458 74.532 0.85431 1.5703
1 0.00056458 75.282 0.85413 1.5703
0.9 0.00028992 81.922 0.85364 1.5703
0.8 0.00028038 82.313 0.85505 1.5391
0.7 0.00048256 76.758 0.8545 1.5547
0.6 0.00027657 82.665 0.85346 1.5781
0.5 0.00054169 75.165 0.85395 1.5703
0.4 0.00037956 79.86 0.85462 1.5703
0.3 0.00040245 79.11 0.85401 1.5781
0.2 0.00051499 76.024 0.85517 1.5625
0.1 0.00060845 73.782 0.85529 1.5547
1.110223E-16 0.0006733 71.922 0.85553 1.5469
-0.1 0.00049591 76.633 0.85553 1.5547
-0.2 0.00065995 72.501 0.85541 1.5547
-0.3 0.00068665 71.985 0.85566 1.5625
-0.4 0.00062752 73.04 0.85529 1.5625
-0.5 0.0003376 80.774 0.85425 1.5859
-0.6 -0.002964 146.7 0.85529 1.5547
-0.7 -0.0061245 162.45 0.85566 1.5547
-0.8 -0.0059796 161.95 0.85535 1.5547
-0.9 -0.0059815 161.71 0.8559 1.5469
-1 -0.0054436 159.96 0.8548 1.5703
-1.1 0.0006485 72.782 0.8556 1.5625
-1.2 0.00066376 72.54 0.85529 1.5703
-1.3 0.00045967 77.704 0.85566 1.5625
-1.4 0.00040436 79.032 0.85541 1.5703
-1.5 0.0005455 75.344 0.85492 1.5781
-1.6 0.00055313 75.086 0.8556 1.5703
-1.7 0.00053215 75.797 0.85529 1.5625
-1.8 0.00051308 76.672 0.85511 1.5781
-1.9 0.00065995 72.297 0.85492 1.5859
-2 0.00041771 78.454 0.8548 1.6016
