I1(135deg) X DEG X DEG
-2 -0.00067902 113.48 0.86658 1.625
-1.9 -0.00029946 101.48 0.8667 1.625
-1.8 -0.00033379 102.99 0.86591 1.6406
-1.7 -0.00036049 103.74 0.86621 1.6406
-1.6 -0.00042343 106.07 0.86609 1.6484
-1.5 -0.00022125 98.727 0.86579 1.6484
-1.4 -0.00034142 102.77 0.86621 1.6406
-1.3 -0.00052453 109.7 0.86536 1.6563
-1.2 -0.00057412 111.15 0.86621 1.6406
-1.1 -0.00044251 106.35 0.86597 1.6406
-1 -0.00073815 116.25 0.86621 1.6406
-0.9 -0.00067521 114.55 0.86615 1.6406
-0.8 -0.0005703 111.5 0.86615 1.6328
-0.7 -0.0005951 112.27 0.86603 1.6406
-0.6 -0.00068474 115.93 0.86573 1.6484
-0.5 -0.00048256 109.21 0.86573 1.6484
-0.4 -0.00075531 117.17 0.86585 1.6484
-0.3 -0.00080681 118.88 0.86603 1.6406
-0.2 -0.00082779 119.48 0.86566 1.6484
-0.1 -0.00076485 118.17 0.86548 1.6484
1.110223E-16 -0.00098039 123.02 0.86603 1.6406
0.1 -0.00090981 121.05 0.86603 1.6406
0.2 -0.00091553 121.48 0.86603 1.6328
0.3 -0.0006485 113.84 0.86573 1.6406
0.4 -0.00080109 118.09 0.86566 1.6406
0.5 -0.0010357 125.23 0.8656 1.6484
0.6 -0.00085068 120.75 0.86554 1.6484
0.7 -0.00064278 113.92 0.86463 1.6563
0.8 -0.0007 115.38 0.86438 1.6484
0.9 -0.00052071 110.37 0.86383 1.6641
1 -0.00038338 105.48 0.8639 1.6563
1.1 -0.00052453 109.59 0.86438 1.6563
1.2 -0.00095559 123.95 0.86536 1.6563
1.3 -0.00097657 122.98 0.86689 1.6484
1.4 -0.0009327 121.66 0.86701 1.6484
1.5 -0.00052834 110.09 0.86664 1.6484
1.6 -0.00080109 119.53 0.86615 1.6719
1.7 -0.00067711 114.73 0.86646 1.6641
1.8 -0.00097084 123.77 0.86621 1.6719
1.9 -0.00084496 119.88 0.86695 1.6484
