I1(135deg) X DEG X DEG
-2 1.3352E-5 89.102 0.86029 1.7813
-1.9 9.5368E-5 85.922 0.86036 1.7813
-1.8 0.00026894 76.618 0.86023 1.7813
-1.7 0.00017548 79.758 0.86036 1.7813
-1.6 7.0572E-5 86.235 0.86036 1.7813
-1.5 0.00018501 80.985 0.86042 1.7813
-1.4 0.00037384 70.54 0.86042 1.7813
-1.3 -2.861E-5 91.126 0.86029 1.7891
-1.2 0.00028992 74.993 0.85999 1.7969
-1.1 3.8147E-5 87.836 0.85999 1.7969
-1 0.00049401 65.188 0.85987 1.7969
-0.9 0.00035668 72.438 0.85987 1.8047
-0.8 0.00043869 68.149 0.85993 1.7969
-0.7 1.5259E-5 88.876 0.85999 1.7969
-0.6 0.0002594 76.915 0.85975 1.7969
-0.5 1.3352E-5 89.829 0.85999 1.7969
-0.4 -7.248E-5 93.43 0.85968 1.8047
-0.3 -0.00016022 97.719 0.85938 1.8047
-0.2 6.1036E-5 87.188 0.85968 1.7891
-0.1 0.00040817 69.399 0.85999 1.7813
1.110223E-16 -1.1444E-5 89.485 0.85981 1.7891
0.1 0.00013161 82.751 0.85968 1.7969
0.2 -0.00017929 98.813 0.85968 1.7969
0.3 -0.00017166 97.586 0.85956 1.7891
0.4 -3.8147E-5 91.665 0.85914 1.8047
0.5 0.00024605 77.251 0.85932 1.7891
0.6 0.00021172 79.352 0.85956 1.7813
0.7 -0.00029564 105.37 0.86042 1.7813
0.8 -0.00041008 111.24 0.86097 1.7813
0.9 -0.00035477 108.32 0.86121 1.7734
1 -0.00039482 109.63 0.86121 1.7813
1.1 -0.00041962 111.63 0.86121 1.7813
1.2 6.485E-5 86.493 0.86066 1.7813
1.3 0.00021172 78.29 0.86005 1.7734
1.4 -6.485E-5 92.86 0.8595 1.7813
1.5 -0.00038338 108.94 0.85926 1.7813
1.6 -0.00031662 105.85 0.85932 1.7891
1.7 -0.0003891 109.05 0.8592 1.7969
1.8 -0.00048256 113.07 0.85926 1.7969
1.9 -0.0003891 108.35 0.85889 1.8047
