I1(135deg) X DEG X DEG
-2 6.2943E-5 80.813 0.86481 1.75
-1.9 1.1444E-5 86.813 0.86512 1.75
-1.8 1.9074E-6 91.024 0.86542 1.7344
-1.7 1.9074E-5 86.727 0.86506 1.75
-1.6 0.00011826 72.571 0.86566 1.7344
-1.5 -1.7166E-5 92.501 0.86554 1.7422
-1.4 -0.00013924 112.56 0.86573 1.7422
-1.3 4.9591E-5 80.86 0.86554 1.75
-1.2 -0.0001564 112.63 0.86524 1.7578
-1.1 -0.00017548 113.93 0.86493 1.7578
-1 -1.3352E-5 93.165 0.86487 1.7578
-0.9 -0.00012398 105.06 0.86481 1.7578
-0.8 -9.1553E-5 104.02 0.86469 1.7578
-0.7 -4.0055E-5 95.852 0.86506 1.7578
-0.6 0.00027657 54.891 0.86506 1.7578
-0.5 0.00023461 57.86 0.86512 1.7578
-0.4 0.00017166 66.196 0.86499 1.7578
-0.3 0.0002327 58.469 0.86493 1.7734
-0.2 -1.9074E-6 88.485 0.86475 1.7734
-0.1 6.485E-5 79.266 0.86499 1.7656
1.110223E-16 0.00043488 42.094 0.86481 1.7656
0.1 0.00023461 57.727 0.86475 1.7656
0.2 0.00028229 53.703 0.86481 1.7734
0.3 0.0002594 54.946 0.86481 1.7578
0.4 0.00041962 42.953 0.86432 1.7734
0.5 0.0004406 40.508 0.86432 1.7656
0.6 0.00097275 21.797 0.86481 1.7578
0.7 0.0055027 5.0469 0.86542 1.75
0.8 0.0054398 5.125 0.86542 1.7578
0.9 0.0054474 5.1328 0.86548 1.75
1 0.0053349 5.2578 0.86591 1.7422
1.1 0.0051213 5.4766 0.86566 1.7422
1.2 0.00017929 68.555 0.86542 1.7422
1.3 -7.6294E-5 102.21 0.86475 1.75
1.4 1.5259E-5 88.024 0.86469 1.75
1.5 -0.00019646 115.73 0.86463 1.7578
1.6 -0.00018501 115.86 0.86463 1.7578
1.7 -4.9591E-5 97.086 0.86475 1.7578
1.8 1.7166E-5 87.524 0.86469 1.7578
1.9 -0.00022507 118.76 0.86445 1.7578
