##Alpha(50mT) X DEG X DEG
0.2 8.9646E-5 76.204 0.13812 -1.0234
5.01 2.861E-5 85.188 0.13812 -1.1094
9.78 2.4796E-5 86.04 0.138 -0.90625
14.66 -7.6295E-6 91.071 0.13806 -0.98438
20.55 -1.3352E-5 91.883 0.13806 -0.91407
25.1 -4.9591E-5 97.743 0.138 -0.98438
29.95 -3.624E-5 95.54 0.13812 -1.0234
34.87 -3.624E-5 95.922 0.138 -1.0703
40.29 -3.2425E-5 95.165 0.13806 -0.96875
45.28 -4.3869E-5 96.954 0.13806 -1
49.72 -5.3406E-5 98.235 0.138 -0.82032
55.38 -7.6295E-6 91.086 0.13794 -0.75
60.13 1.9074E-5 86.782 0.13794 -0.80469
64.95 3.0518E-5 84.915 0.13794 -0.78907
70.47 6.1036E-5 80.274 0.13794 -0.75
75.53 0.00012207 71.001 0.13794 -0.65625
80.51 0.00011635 71.954 0.138 -0.76563
85.78 0.00018692 62.375 0.13794 -0.78125
89.74 0.00020409 60.555 0.13794 -0.76563
95.07 0.00024605 55.946 0.13794 -0.75
100.31 0.00025177 54.985 0.13794 -0.78125
105.56 0.00029564 50.633 0.13794 -0.75
109.76 0.00030518 49.282 0.13788 -0.80469
115.28 0.00032807 47.625 0.13794 -0.72657
120.24 0.00031471 49.352 0.13794 -0.9375
125.66 0.00032807 47.758 0.13794 -0.78907
130.64 0.00032044 48.344 0.138 -0.75
134.96 0.00030709 49.282 0.138 -0.78907
139.98 0.00030327 49.594 0.138 -0.85157
145.04 0.00031281 49.242 0.13794 -0.72657
150.13 0.00030327 50.391 0.138 -0.75
155.11 0.00026131 54.657 0.13794 -0.78125
160.13 0.00024033 56.063 0.13788 -0.78125
165.31 0.00023461 56.617 0.13788 -0.85938
170.46 0.00019074 61.961 0.13788 -0.82032
175.41 0.00018692 62.805 0.13788 -0.71094
180.5 0.00011826 72.258 0.13788 -0.71094
185.59 8.7738E-5 76.579 0.13788 -0.71094
189.73 7.0572E-5 78.938 0.13788 -0.73438
195.59 2.0981E-5 86.61 0.13788 -0.71094
200.58 3.0518E-5 84.727 0.13788 -0.69532
204.76 0 89.993 0.13794 -0.75
210.64 -3.4332E-5 95.54 0.13788 -0.75
215.29 1.9074E-6 89.469 0.13788 -0.67969
220 -1.1444E-5 91.329 0.13788 -0.69532
225.07 1.9074E-6 89.469 0.13794 -0.73438
230.76 1.5259E-5 87.344 0.138 -0.73438
235.66 2.2888E-5 86.024 0.13794 -0.73438
240.44 5.5313E-5 81.344 0.13794 -0.67188
245.47 6.2943E-5 80.016 0.13794 -0.78907
250.29 9.1553E-5 75.586 0.13788 -0.69532
255.27 0.00011826 71.876 0.13794 -0.71094
260.31 0.00013352 68.938 0.13794 -0.73438
265.31 0.00019646 60.336 0.13788 -0.75
270.42 0.00022316 57.821 0.138 -0.875
275.43 0.00024796 55.219 0.13794 -0.80469
280.53 0.00027657 52.157 0.13788 -0.78125
285.7 0.00028992 51.141 0.13788 -0.67188
289.81 0.00028038 51.953 0.13788 -0.79688
295.59 0.00029564 50.758 0.13782 -0.82032
299.91 0.00030327 50.008 0.13782 -0.72657
304.84 0.00032997 47.344 0.13782 -0.67969
309.79 0.00030327 49.977 0.13788 -0.73438
315.08 0.00033951 46.508 0.13782 -0.73438
320.33 0.00029946 50.055 0.13782 -0.82032
325.3 0.0002861 51.039 0.13782 -0.76563
330.31 0.00027657 52.578 0.13782 -0.76563
335.64 0.00024796 55.516 0.13782 -0.67969
340.66 0.00021935 58.563 0.13788 -0.75
345.61 0.00016594 65.055 0.13782 -0.67969
350.69 0.00016022 66.008 0.13782 -0.71094
354.75 0.00014687 67.782 0.13782 -0.67188
360.21 8.5831E-5 76.149 0.13782 -0.72657
0.2 7.8202E-5 77.266 0.13782 -0.69532
5.01 3.624E-5 84.493 0.13788 -0.64063
9.78 1.1444E-5 88.126 0.13788 -0.71094
14.66 -7.6295E-6 91.055 0.13788 -0.72657
20.55 -1.9074E-5 92.61 0.13788 -0.82813
